"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
"Raw68",0.0237615377382666,0.0324319941348183,-0.0330182014351156,-0.0302173333127769,0.0339341708933021,-0.0559163133599733,0.021624335332278,0.0185437042198061,-0.0169935079752323,0.0154156619121462,-0.00254407103505898,0.0481614637613882
"Raw69",-0.0555049037860291,-0.0288829751006506,0.0178609518935185,0.0650014814134388,-0.071962315840305,0.0348890719836789,0.0013379345487482,0.0335108361451638,-0.0256172957637818,0.0153106713479157,-0.00631117244359205,-0.025356464428583
"Raw70",-0.0867090223532585,-0.0776212939118023,0.0659583007232313,0.0118007925018326,0.00231056805237678,-0.00956105204976456,0.0164574371704787,-0.0414635147806528,0.0343804415522369,0.0237716268662114,-0.0326332085811213,0.021537547111475
"Raw71",-0.0324361780119813,0.0100281624295427,-0.0128432749301803,-0.000392422005386892,0.0330149611393712,-0.044648765710708,-0.00130345908705721,-0.0889101845169002,0.119244802924551,0.0517761259315074,-0.0518326559995076,0.105147746556711
"Raw72",-0.0378559778269111,0.0147841209174012,-0.0167643237496954,0.00942217161048896,-0.00123351060879638,-0.0508496302333869,0.0498783964517155,-0.0246187984618196,0.0231661988362512,0.0999211998355871,-0.105030870489369,0.00418590186357372
"Raw73",0.091129279236934,-0.00560795446201043,0.026214777257262,0.043358344823307,-0.0489719681947498,-0.00701486066887653,0.0282153107166919,-0.0127203770039029,0.0197588089210938,0.0171291917799539,-0.00625668423662323,-0.0164281417302198
"Raw74",0.0101950630859577,0.0340409089832829,-0.0148753049578196,0.00702141653462084,-0.0226519593233339,-0.00589918468775282,0.0764905955873636,0.0745066639846072,-0.0160185396031015,-0.025525644112685,0.0354393946971831,-0.0921525228377272
"Raw75",-0.0416630889004236,-0.0756233702789333,0.0891117561971486,-0.0835152584286097,0.108908083853749,-0.0234023093136706,0.0121126978263199,-0.017186973212609,0.11272422034344,0.00692054773356169,-0.0248217245241124,0.00593896332281838
"Raw76",-0.00945724583766266,-0.0261533593663333,0.00938108743903247,-0.0732176774339571,0.05816308048432,0.0530942928865859,-0.0554487657560493,0.0239521121029101,-0.00881799610907965,0.0163608076802347,-0.0213666587076387,-0.0366159440762712
"Raw77",0.0039757220626469,0.034594430791897,-0.0255480168336685,0.0583930907705833,-0.0381987951105669,-0.0376119578603029,0.0368060464106259,-0.0808679715178146,0.0655660223784407,-0.00665895301239446,-0.0256011671272223,0.00166008192587273
"Raw78",-0.00924133808783146,-0.0160861323898884,0.0340626410440227,-0.0359321303737004,0.0293529098466965,-0.0635315281505745,0.0839565771041719,0.00401930403073736,0.0235257519619645,0.00126003129069684,-0.00692424194076935,-0.0146541231554105
"Raw79",0.087787878728905,-0.0144544756469676,0.0606140122123838,-0.0106557238152786,0.0245417901319907,-0.0513085789171913,0.0751037721280844,-0.0282768867986301,0.0591768916362665,0.00477980667090916,-0.00640057287364223,0.0466727481898342
"Raw80",0.0528091672487714,0.00713738977278995,0.017249637726515,-0.0606011247758348,0.0702626201854408,-0.0110873089099678,0.026197002734848,0.0336244281506517,-0.0142386341747311,-0.0224389711408591,0.0297992836734649,0.0261086765137358
"Raw81",0.00723506549532025,0.0186088041595752,-0.0165067062866411,-0.00701558652587716,0.0131184927012449,0.0173934765674856,-0.00492294764338264,-0.0363814048604475,0.0246847702298575,-0.051160977773952,0.00894983865733766,-0.011616932188369
"Raw82",0.025567033170433,-0.0518564894588775,0.0483468393521284,-0.00682388683562474,-0.00322325567956569,0.0664966873138125,-0.0194799644229334,-0.0204609250276219,0.0332834838486231,-0.0521809652658702,0.0567302195569118,-0.0420500348188803
"Raw83",0.0444269479987803,0.030098929100022,-0.00320287842510018,-0.0944313073364819,0.0862476194059825,0.0199139625081267,-0.0169230074757882,0.0834246701813699,-0.070995142799785,0.0559012634274962,-0.0277657032629197,-0.00129640666040068
"Raw84",-0.0399034590274299,0.0263923963760215,-0.0144260263421144,-0.0276000920850962,0.0319352669832045,-0.0814083607117018,0.0808261043703995,0.0146057681942327,-0.000647377913392128,-0.0162956133116889,-0.0170667483780034,0.00563508631156646
"Raw85",-0.0170066887497347,-0.0513627148789717,0.0112041129807997,-0.0724304202372621,0.0737744258855399,0.0862303155325163,-0.0735125338464808,-0.0540788053199276,0.0873726719309065,0.0247962234659433,-0.0182501994646646,-0.0519506764831319
"Raw86",-0.0276020081801272,-0.0390957737815797,0.031690309308145,0.0166997978373655,-0.0152723236117751,-0.00241424224579764,0.0273538590017741,-0.0729670790881055,0.0151547362745609,-0.0886941845827283,0.0353235651137375,-0.0087962918286569
"Raw87",-0.0469239853489025,0.0151835590943245,-0.028229367210958,-0.0225135845592644,0.0330669932718384,0.0163879313597443,-0.0305609237166031,-0.0741641641086131,0.0623202001327797,0.0660011637931315,-0.0418182494633714,-0.00752531695558012
"Raw88",-0.00550136936532851,-0.0263077649032302,0.0284354704976905,0.0459908277504111,-0.0801749113917249,-0.0453252528736851,0.0490584126362198,0.041668901323398,-0.061207063362423,-0.050183491492881,0.00640710077856327,0.0571615720892771
"Raw89",0.049815496740896,0.0333883677025687,-0.0387789424155222,0.0160133740437172,0.00723852095248004,0.0261116967421215,-0.046567546950681,-0.0575447017345913,-0.000928929431547755,0.0910930606473403,-0.117632910959749,-0.00201966740690849
"Raw90",0.0128199453155475,0.0137479044625737,-0.0177730826157958,0.00326209482752184,-0.000814142353423002,-0.0165792343055523,0.00111500944812835,-0.0498368829009384,0.0788786951579325,-0.0896460788659429,0.0892673806759343,0.00580129138026479
"Raw91",-0.0338211045566427,-0.0368638078658186,0.0230774152987796,-0.0465123726400615,0.0316210970883904,-0.00022787197492408,0.0357893734799558,-0.0044899570783936,-0.0316977640229176,-0.0142586968830228,0.0193355899738532,-0.0250335333527733
"Raw92",-0.0126847359450092,0.00615689733144482,-0.0150956016442331,-0.0485528245141359,0.0575893852875941,0.0431537333270283,-0.0383471239708776,-0.0121513617498608,0.0555639827529529,0.0224678124197904,-0.0435770727479553,-0.0447880195333714
"Raw93",0.00105504450024802,-0.000419568105452125,-0.0142212031080276,0.00553504998567407,0.0201284230848497,0.0696037828457868,-0.0634797211045072,-0.0638251287297687,0.0556728758154605,0.0609728889312183,-0.0421049579882877,-0.0437660212975937
"Raw94",0.0404480772463667,0.0323187831826313,-0.0206463537718082,-0.0394149078663189,0.03033130537904,0.0494775361755782,-0.0577104165141599,0.0816181570394598,-0.0461917554586559,0.00112488218143727,0.0628536206940807,-0.0068893955496452
"Raw95",-0.0044436302939661,0.0557719184969171,-0.0505291354799902,-0.0315249630359523,0.0403577517401257,0.00848837138453245,-0.0180287493143039,0.00905115809479872,0.0216939214470201,0.0417070225226371,-0.00474267625948269,-0.0190526104047709
"Raw96",-0.0158854265973936,-0.0743364084033349,0.0630432003242077,0.0750102895487621,-0.11419552405353,0.0405305021990627,-0.0182332651189964,0.0281364526712895,-0.0749803542812902,-0.0237790117872229,0.000625945385197952,-0.0478063361128543
"Raw97",-0.0447817220325648,0.0341289848875058,-0.0430592564781665,0.0367890919123911,-0.0202368994894162,-0.0728831325246541,0.0361922448508814,-0.0840130302683126,0.0528370746846224,0.00944043880942037,-0.0498796423986489,0.026272820421412
"Raw98",-0.00655322181503718,0.0591130814826522,-0.0531509015517664,0.0215070891461435,-0.00171668674143239,-0.0100288888208678,0.0250961455997327,-0.0349938091629984,0.0354231391387775,-0.0288672634958362,0.00218138607790296,-0.0448375211827108
"Raw99",-0.00761728489323546,-0.0173572311327521,0.018676103638141,-0.0715049335542576,0.0594515878398399,-0.00195953243139025,-0.000793176387157789,0.0284467156216292,-0.0346085172537243,-0.084143469827588,0.0848432624412457,-0.0180969146146221
"Raw100",-0.0293299254966598,-0.0301580915342391,0.024708715518013,0.00297503902203458,0.0094700343698048,-0.0314206003107715,0.026812014451582,-0.0352749925929268,-0.0129491725170126,0.00895990230406375,-0.0301403751566423,0.0128010922824002
"Raw101",-0.027946637929368,0.0201984748871874,-0.0289997479232793,-0.0376524210625889,0.0301436557275966,-0.0049307757332129,-0.00909841943944246,-0.0429929182803237,0.0174375064371437,0.0429537053538363,-0.0797507504465619,0.0145349338390252
"Raw102",0.0485859959043901,0.0206868472225674,-0.01583179809811,0.0712695129358265,-0.0528872274534629,0.00217401626723807,-0.0214607584926776,-0.00853594792297084,-0.0139766806929986,-0.0132636255969225,-0.0303482058642002,0.0150810254956086
"Raw103",0.00609739397660685,0.0214436203572996,-0.0166896620632364,-0.0103796835754924,0.00901440295654892,-0.036620985436804,0.0314750593573555,0.0363204100479137,-0.0309840527226289,0.000376631938582022,0.0153893186350236,0.0197567685434828
"Raw104",-0.0748356092186458,-0.0176891174821237,-0.00439070434319212,0.0167209068391241,-0.0389643458870753,-0.0319722492021487,0.0125846481526128,0.0312227332599034,-0.066744774670961,-0.0308664403012147,0.0559702725756575,-0.0218615979806507
"Raw105",0.00570040974851561,-0.0143474979069626,0.013458618313766,0.0252625253272224,-0.0103459375401119,-0.0120424508207213,0.0177036283701711,-0.056991327855742,0.029321702208527,-0.0057087675235506,0.0142490608608147,0.023688377270644
"Raw106",0.106917122007628,-0.0331423101724528,0.0456257222059047,-0.0109568781927314,-0.00187973834675593,0.0823416190568016,-0.0464947930544841,0.0303533765641503,-0.00861829608028519,0.0941536174394882,-0.0550411106558771,-0.0475113121579618
"Raw107",-0.0337524159980859,-0.074365371603259,0.0844194988471997,-0.0565935250919445,0.0473668527266446,0.010035865198571,-0.0385466731418678,0.0151696885089,0.00708493730457955,-0.0219265505440156,0.0414360048833351,0.0180132536953331
"Raw108",-0.0396794703061459,-0.0244982493201651,0.0141943673351652,-0.0093758776622254,0.0107649906810912,-0.029989525959102,0.0403563765737079,-0.0052954868946628,0.0298856280575371,-0.0147599745657929,-0.0124629802106558,0.00486360740107101
"Raw109",0.0499820126336707,-0.019053673142432,0.0268801980146844,0.100231534959076,-0.0960364714023278,-0.00567084310782034,0.0252098865203905,-0.070836253175023,0.0341603244509606,0.0018603582999461,-0.0201671917656207,0.00176500594779083
"Raw110",-0.071181049378623,-0.0342843123767288,0.0320455177443569,-0.0090780870451603,0.0169320047518721,-0.00220312942667913,0.0225511016772825,0.0419174802533526,-0.0265978642295109,0.0329475088859174,-0.0313786622771792,-0.026461752645456
"Raw111",-0.0435875296736282,0.051195227334981,-0.063711349760331,-0.0236495931630651,0.0131762396223228,0.000981472362912951,-0.0366275764737807,-0.00714601282285052,-0.028871921134402,0.0156449779189971,-0.0310120386904542,0.0306005455083893
"Raw112",0.0299766143709036,0.035821967445263,-0.047270517752687,0.0328328044447785,-0.0361931136484454,0.0669210235979059,-0.0775092528017958,0.0391321172553332,-0.0418558772942796,0.0390622403998495,-0.00894615121674369,-0.0136608638124083
"Raw113",-0.0436431246396742,-0.00451119396775102,-0.00752413124351653,-0.00465689605588871,0.0175243612223145,-0.0428467311557181,0.0114896310940756,-0.0460133920041958,0.022350640645625,-0.0419487111632462,0.0387597524181993,0.00511153197828973
"Raw114",-0.00756640008203401,-0.0187636338785676,0.0248046431706255,0.0825646952803718,-0.0762350148735548,-0.112435398038213,0.111666076721516,-0.0111078862370278,0.015051595187633,0.0768346574934786,-0.0795449035206705,0.0183545624971247
"Raw115",-0.0701945319595439,-0.0175389340879332,0.013662638048893,0.0324673997151561,-0.0488939637918798,-0.0327781964013283,0.0264918495176705,0.0247909662023334,-0.0547597785213329,0.0708228091591296,-0.13088696620488,-0.00756113462113177
