"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
"C471",0.0377964473009227,0.00925932177956872,0.0134001187709773,0,-0.00442730765260782,0,0,0,0,-0.104147404087515,0,0
"C472",0.0377964473009227,-0.0250324058892665,0,0.00892964349171724,0,0,0.0347623713262552,0,0,0,0,0
"C473",0.0377964473009227,0.035236245293121,0.052438170647714,0,-0.021876234295777,0,0,0,0,-0.0021125974248392,0,0
"C474",0.0377964473009227,0.0266862183894179,-0.00508510872833181,0,0,-0.0405555108787791,0,0,0,0,0,0
"C475",0.0377964473009227,0.0352213299701247,-0.00943186876489661,0,0,-0.0631100836901122,0,0,0,0,0,0
"C476",0.0377964473009227,0.0248120265700119,-0.000721777704282357,0,0,-0.0866829585216578,0,0,0,0,0,0
"C477",0.0377964473009227,0.0481851297697595,-0.00614198781074846,0,0,0.0785465693463177,0,0,0,0,0,0
"C478",0.0377964473009227,0.0155533043037854,0.0642635464629099,0,0.00759431990176476,0,0,0,0,0,0,0
"C479",0.0377964473009227,-0.0136822362711989,0,-0.0398983606796368,0,0,0,-0.0386927553718432,0,0,0,0
"C480",0.0377964473009227,0.00401450068127613,0.02710811610682,0,-0.0724725237655379,0,0,0,0,0.00415514982541942,0,0
"C481",0.0377964473009227,-0.0604530138120372,0,0.112798853282519,0,0,-0.0202727762230362,0,0,0,0,0
"C482",0.0377964473009227,0.0352976725829845,-0.0167793139883648,0,0,-0.107678565098404,0,0,0,0,0,0
"C483",0.0377964473009227,-0.0543514808888937,0,0.109050596113959,0,0,-0.0801448195604188,0,0,0,0,0
"C484",0.0377964473009227,0.0143091083713973,0.0519554139134719,0,-0.0626682129948652,0,0,0,0,0.109056650209719,0,0
"C485",0.0377964473009227,0.0700791066711395,-0.0802351585895647,0,0,-0.0313844256577749,0,0,0,0,0,0
"C486",0.0377964473009227,-0.0569421655477136,0,0.112792533939988,0,0,-0.00464372878822938,0,0,0,0,0
"C487",0.0377964473009227,-0.025185674463238,0,-0.0131130087606583,0,0,0,0.0117317662843998,0,0,-0.0322882202852256,0
"C488",0.0377964473009227,0.0767045514643612,-0.106212582989261,0,0,0.0684134143434663,0,0,0,0,0,0
"C489",0.0377964473009227,0.069729369971092,-0.0746423429370144,0,0,0.055322276450307,0,0,0,0,0,0
"C490",0.0377964473009227,-0.0289864963189391,0,-0.00634631482526969,0,0,0,0.0220502821391389,0,0,-0.0627786162347332,0
"C491",0.0377964473009227,-0.0560615243894733,0,0.0775466411911164,0,0,0.0441366888118539,0,0,0,0,0
"C492",0.0377964473009227,-0.0410750719775684,0,0.0292776965154202,0,0,0.162397305379794,0,0,0,0,0
"C493",0.0377964473009227,0.040191931444827,-0.0129993421108687,0,0,-0.0486209241852717,0,0,0,0,0,0
"C494",0.0377964473009227,0.0138313478095186,0.0237423357277306,0,-0.0127726945416981,0,0,0,0,0.247182213013254,0,0
"C495",0.0377964473009227,-0.00768556261865777,0,-0.00582210653737034,0,0,0,0.00339916197232989,0,0,-0.0628284495225794,0
"C496",0.0377964473009227,-0.0531992467793653,0,0.0661599710797757,0,0,0.101708713535002,0,0,0,0,0
"C497",0.0377964473009227,-0.0544873182045118,0,0.152786271608424,0,0,-0.121027919262417,0,0,0,0,0
"C498",0.0377964473009227,0.0510442931896367,-0.0262226079674394,0,0,0.00459721108570554,0,0,0,0,0,0
"C499",0.0377964473009227,0.0244138233867994,0.0721643394169486,0,0.0078327075678398,0,0,0,0,0,0,0
"C500",0.0377964473009227,0.00710033859389521,0.0327120977977724,0,-0.0798074348650553,0,0,0,0,-0.00155837093674781,0,0
"C501",0.0377964473009227,0.0288397336920057,0.0862677813247905,0,0.0410355504529862,0,0,0,0,0,0,0
"C502",0.0377964473009227,-0.0180236867213022,0,-0.018067547142393,0,0,0,0.0451620823301004,0,0,-0.109146677336912,0
"C503",0.0377964473009227,0.0474878809090105,-0.015942437051101,0,0,0.00347685011760394,0,0,0,0,0,0
"C504",0.0377964473009227,0.0734930510066967,-0.0754164742978831,0,0,0.0230567464689783,0,0,0,0,0,0
"C505",0.0377964473009227,0.0228203833910177,0.0865286948221402,0,0.0618819166853567,0,0,0,0,0,0,0
"C506",0.0377964473009227,0.00606112835175985,0.0516061354301404,0,0.0438344585969724,0,0,0,0,0,0,0
"C507",0.0377964473009227,0.0322202386374937,0.0554279280804406,0,0.145501677192829,0,0,0,0,0,0,0
"C508",0.0377964473009227,0.0462085840652325,0.0230741804233648,0,-0.106649638449551,0,0,0,0,-0.136667033641568,0,0
"C509",0.0377964473009227,0.0243407018707439,0.0163465075655678,0,-0.0513868747662363,0,0,0,0,0.0221025747946539,0,0
"C510",0.0377964473009227,-0.0237008878578994,0,-0.0146076073998261,0,0,0,0.0716773547122163,0,0,-0.0640257260175255,0
"C511",0.0377964473009227,0.0142070981197777,0.0565204673892131,0,-0.0103519640012932,0,0,0,0,0.00258048016441574,0,0
"C512",0.0377964473009227,-0.0571078672200543,0,0.0822177468258921,0,0,0.0216282755421859,0,0,0,0,0
"C513",0.0377964473009227,-0.0216220851910614,0,-0.0479982405013513,0,0,0,-0.0432092267358666,0,0,0,0
"C514",0.0377964473009227,0.00735796084530066,0.0594570396848361,0,0.0205419729822568,0,0,0,0,0,0,0
"C515",0.0377964473009227,0.0231406189211291,0.0981053232869381,0,-0.0815638558963648,0,0,0,0,-0.151473339776585,0,0
"C516",0.0377964473009227,0.0536716587441012,-0.00857713207926008,0,0,-0.0476325201027146,0,0,0,0,0,0
"C517",0.0377964473009227,0.0268344225633338,0.0624589271069424,0,0.0550068219600958,0,0,0,0,0,0,0
"C518",0.0377964473009227,0.0223361942431866,-0.006042772139448,0,0,-0.0909294477510363,0,0,0,0,0,0
"C519",0.0377964473009227,0.027492342501392,0.0392068898609059,0,0.125668828618172,0,0,0,0,0,0,0
"C520",0.0377964473009227,-0.0225505935966444,0,-0.00907851442802182,0,0,0,0.00816151971301952,0,0,-0.0643526548252918,0
"C521",0.0377964473009227,-0.0298424054781533,0,0.0295566525040296,0,0,0.0375318576442355,0,0,0,0,0
"C522",0.0377964473009227,-0.0423357582566622,0,0.0340664514602135,0,0,0.00525689118380623,0,0,0,0,0
"C523",0.0377964473009227,-0.000132786878874153,0,-0.0429423467084362,0,0,0,0.0120752565462184,0,0,0.087207256530529,0
"C524",0.0377964473009227,-0.0416862759649255,0,0.00483471232760517,0,0,-0.075093412894674,0,0,0,0,0
"C525",0.0377964473009227,-0.043605240971378,0,0.0369918042407969,0,0,0.148222674892018,0,0,0,0,0
"C526",0.0377964473009227,-0.012348239774186,0,-0.0747633924301831,0,0,0,0.0405907032456336,0,0,-0.0779611044587492,0
"C527",0.0377964473009227,0.025773605893251,0.0711928939897874,0,0.0519418134540473,0,0,0,0,0,0,0
"C528",0.0377964473009227,0.0777760476690755,-0.109574561425754,0,0,0.0546998458720439,0,0,0,0,0,0
"C529",0.0377964473009227,0.055502145574835,-0.0491221358579677,0,0,0.00525930568594094,0,0,0,0,0,0
"C530",0.0377964473009227,0.013267144898894,0.0676509524795938,0,0.000555646586712218,0,0,0,0,0,0,0
"C531",0.0377964473009227,-0.0261584900246141,0,-0.017429704640395,0,0,0,0.0649911844559077,0,0,0.0556702707305456,0
"C532",0.0377964473009227,-0.0485159980427985,0,0.0518889005881975,0,0,0.0563020347752681,0,0,0,0,0
"C533",0.0377964473009227,-0.0575357616781923,0,0.074929602965066,0,0,-0.000861850590632388,0,0,0,0,0
"C534",0.0377964473009227,0.0317011793469155,0.00550273439676513,0,-0.0901485909133331,0,0,0,0,0.0418426732013824,0,0
"C535",0.0377964473009227,0.0697600193288309,-0.0504259950991925,0,0,0.0128319913487325,0,0,0,0,0,0
"C536",0.0377964473009227,0.0762115771173247,-0.107790447696741,0,0,0.117317561704373,0,0,0,0,0,0
"C537",0.0377964473009227,-0.0474044046815928,0,0.0616262125619929,0,0,-0.0560419234742394,0,0,0,0,0
"C538",0.0377964473009227,0.0784825444495513,-0.102550727490877,0,0,0.086075502597756,0,0,0,0,0,0
"C539",0.0377964473009227,0.0358151409834143,-0.0357899902138089,0,0,-0.0437683359801087,0,0,0,0,0,0
"C540",0.0377964473009227,0.00139995243313798,0.000655024994841498,0,0.0337627126667092,0,0,0,0,0,0,0
"C541",0.0377964473009227,-0.0207546091762458,0,-0.0101105930894824,0,0,0,0.0388917463865826,0,0,-0.229451807773271,0
"C542",0.0377964473009227,-0.0111113531918543,0,-0.0371600502150973,0,0,0,0.037107324601219,0,0,0.109369533759573,0
"C543",0.0377964473009227,0.00317392302093907,0.0256149367419226,0,-0.100828774911889,0,0,0,0,-0.140381229028119,0,0
"C544",0.0377964473009227,0.0317339876042226,-0.0209508200639083,0,0,-0.0600120804910497,0,0,0,0,0,0
"C545",0.0377964473009227,-0.0218169768516498,0,-0.0233133604217454,0,0,0,0.0187910546714449,0,0,0.194683280306454,0
"C546",0.0377964473009227,-0.0111558794643853,0,-0.0251202740518505,0,0,0,0.0337767603687521,0,0,0.117862063940977,0
"C547",0.0377964473009227,-0.0181791173456754,0,-0.00893216868534415,0,0,0,0.146988543704039,0,0,0.0573830236610911,0
"C548",0.0377964473009227,0.00484674301988422,0.0647059810968004,0,-0.0451641449917227,0,0,0,0,0.00519078492525648,0,0
"C549",0.0377964473009227,0.013907101317424,0.065824885740735,0,0.0407565959365827,0,0,0,0,0,0,0
"C550",0.0377964473009227,-0.00565094390365137,0,-0.047110962196822,0,0,0,-0.133284332004919,0,0,0,0
"C551",0.0377964473009227,-0.00679995368746819,0,-0.0457368621986801,0,0,0,-0.123515322115255,0,0,0,0
"C552",0.0377964473009227,0.00771982684679579,0.0140260293629578,0,-0.0179005584492491,0,0,0,0,0.167174209746296,0,0
"C553",0.0377964473009227,-0.0396889900176685,0,0.048928210665417,0,0,0.0906185751361224,0,0,0,0,0
"C554",0.0377964473009227,-0.0492860024769187,0,0.0696199660160396,0,0,0.0621094154568077,0,0,0,0,0
"C555",0.0377964473009227,-0.0581198312688479,0,0.0797656311915846,0,0,-0.0173745834036429,0,0,0,0,0
"C556",0.0377964473009227,-0.0154002374224755,0,-0.0851102779480154,0,0,0,0.0566742363836865,0,0,0.0764857007342511,0
"C557",0.0377964473009227,-0.0235746625728266,0,-0.0226866750489374,0,0,0,-0.0122564755865524,0,0,0,0
"C558",0.0377964473009227,-0.0470983367580506,0,0.0805210817420759,0,0,-0.0685557450684442,0,0,0,0,0
"C559",0.0377964473009227,-0.000498919969719893,0,-0.0117205107933041,0,0,0,-0.100953376981255,0,0,0,0
"C560",0.0377964473009227,-0.0184974983831068,0,-0.0252157016170707,0,0,0,0.00181627056328267,0,0,-0.108094820951963,0
"C561",0.0377964473009227,0.0242729028993256,0.0563350515865937,0,-0.0370247731918825,0,0,0,0,0.00273291060537418,0,0
"C562",0.0377964473009227,-0.0328485629782556,0,0.000501060863348956,0,0,0.0146124655447319,0,0,0,0,0
"C563",0.0377964473009227,0.0140704414279856,0.0237519218239711,0,-0.028327037389983,0,0,0,0,0.00931463668238595,0,0
"C564",0.0377964473009227,0.0103388295157423,0.0367938344987678,0,0.0379586364143563,0,0,0,0,0,0,0
"C565",0.0377964473009227,0.0138345610790694,0.0265194528296367,0,-0.143842056850936,0,0,0,0,-0.111176236360567,0,0
"C566",0.0377964473009227,-0.0175546814715194,0,-0.0343879221457862,0,0,0,-0.0769215353247982,0,0,0,0
"C567",0.0377964473009227,-0.055562330938257,0,0.0653449008728539,0,0,-0.0762219829791709,0,0,0,0,0
"C568",0.0377964473009227,-0.0178793338239825,0,-0.0281451475906851,0,0,0,0.0340040267254612,0,0,0.0667362123440221,0
"C569",0.0377964473009227,0.0309478862348447,0.0825953343828467,0,0.0705273156872315,0,0,0,0,0,0,0
"C570",0.0377964473009227,-0.043939368140979,0,0.0166276483454624,0,0,-0.0039688796834121,0,0,0,0,0
"C571",0.0377964473009227,0.0558423900106543,-0.0517354750743008,0,0,0.00138901410132081,0,0,0,0,0,0
"C572",0.0377964473009227,-0.0161259464713419,0,-0.0101394556079595,0,0,0,0.0649099595110062,0,0,0.0246488141712066,0
"C573",0.0377964473009227,0.00241871699301631,0.0435846458643954,0,-0.00814864551871579,0,0,0,0,0.00554104536221125,0,0
"C574",0.0377964473009227,-0.0505269862094147,0,0.0858358527784833,0,0,-0.0708985843040379,0,0,0,0,0
"C575",0.0377964473009227,-0.0172717115409942,0,-0.0472184542236597,0,0,0,0.0670938997044219,0,0,0.0384185381302235,0
"C576",0.0377964473009227,-0.000184553390461207,0,0.0222809680708444,0,0,0.0708578381751315,0,0,0,0,0
"C577",0.0377964473009227,0.000160656860697637,0.0275373856552634,0,-0.0873781054097174,0,0,0,0,0.00314192520907991,0,0
"C578",0.0377964473009227,0.0339964113877751,0.0037802855583807,0,-0.0626308622438304,0,0,0,0,0.00846863788931023,0,0
"C579",0.0377964473009227,0.0022036069404957,0.00010881385902493,0,-0.0135006035036288,0,0,0,0,0.144387267863606,0,0
"C580",0.0377964473009227,-0.04891513297089,0,0.0260487092750107,0,0,0.101516282755671,0,0,0,0,0
"C581",0.0377964473009227,0.0125127784601631,0.0187669845178148,0,-0.0290974480383543,0,0,0,0,-0.0198240482963051,0,0
"C582",0.0377964473009227,0.0056882746233867,0.0155835887514561,0,-0.00241002625506186,0,0,0,0,-0.0814160284808777,0,0
"C583",0.0377964473009227,0.0482555133332602,-0.0478546014455232,0,0,0.0281222189420305,0,0,0,0,0,0
"C584",0.0377964473009227,-0.0192690035954279,0,-0.0298826484631318,0,0,0,-0.0384686758926594,0,0,0,0
"C585",0.0377964473009227,0.00751725543664653,0.0714410961273499,0,-0.0212065980600766,0,0,0,0,-0.111748022656346,0,0
"C586",0.0377964473009227,0.032354421162165,-0.00601810493838996,0,0,-0.139329166407293,0,0,0,0,0,0
"C587",0.0377964473009227,-0.02259006448808,0,-0.0454708200626108,0,0,0,-0.0217612702546349,0,0,0,0
"C588",0.0377964473009227,0.022175116754336,0.0651216558259819,0,0.0560269516827827,0,0,0,0,0,0,0
"C589",0.0377964473009227,-0.0179064023954613,0,-0.00533891862970346,0,0,0,0.00840274292740178,0,0,-0.097384042193415,0
"C590",0.0377964473009227,0.033400693229783,0.0734956433950049,0,0.0605690668737192,0,0,0,0,0,0,0
"C591",0.0377964473009227,0.0498279231936148,0.0108466991554322,0,-0.0714495408429277,0,0,0,0,0.00650442519686788,0,0
"C592",0.0377964473009227,-0.0444485746815865,0,0.0912528375659107,0,0,-0.221557867468179,0,0,0,0,0
"C593",0.0377964473009227,-0.0211470130216967,0,-0.0441317503145097,0,0,0,0.0909761654276404,0,0,-0.0982572809377922,0
"C594",0.0377964473009227,-0.0181021221373937,0,-0.0013295920573013,0,0,0,0.0399513839813803,0,0,-0.081347713914866,0
"C595",0.0377964473009227,-0.0170835875837295,0,-0.0607524887753806,0,0,0,-0.0222837615929827,0,0,0,0
"C596",0.0377964473009227,-0.0235274392866364,0,0.0225100258518466,0,0,-0.100589800886619,0,0,0,0,0
"C597",0.0377964473009227,0.00340474859627616,0.025037783417553,0,-0.0368584768229783,0,0,0,0,-0.117027141971955,0,0
"C598",0.0377964473009227,0.0204834811809519,0.0190986923369036,0,-0.045014193636567,0,0,0,0,-0.0102023073084352,0,0
"C599",0.0377964473009227,-0.023583459111755,0,-0.00618450434446704,0,0,0,0.0356341827930989,0,0,-0.013195707627118,0
"C600",0.0377964473009227,0.0799536139576583,-0.116984277767652,0,0,0.176807605374416,0,0,0,0,0,0
"C601",0.0377964473009227,-0.00721014728169639,0,-0.0443266406838792,0,0,0,-0.136534719078783,0,0,0,0
"C602",0.0377964473009227,0.0192986142994325,0.0461778006449638,0,0.0180573600047854,0,0,0,0,0,0,0
"C603",0.0377964473009227,-0.00866227353130065,0,-0.0184172365221032,0,0,0,-0.00111766865400272,0,0,0,0
"C604",0.0377964473009227,-0.0207631354374104,0,-0.0131086690998911,0,0,0,0.0432859862740982,0,0,0.0213842814045167,0
"C605",0.0377964473009227,0.0450348452443384,-0.0264521320058919,0,0,0.0526164536409464,0,0,0,0,0,0
"C606",0.0377964473009227,0.052992818461254,-0.00458997744366043,0,0,0.0369845634999989,0,0,0,0,0,0
"C607",0.0377964473009227,-0.0191740584837615,0,0.00654903296628671,0,0,-0.010423766936887,0,0,0,0,0
"C608",0.0377964473009227,-0.0432855119188368,0,0.0429877685536509,0,0,0.0534672325416343,0,0,0,0,0
"C609",0.0377964473009227,0.0498403321436632,-0.0115703519969021,0,0,0.0134834947301403,0,0,0,0,0,0
"C610",0.0377964473009227,-0.00738459067821339,0,-0.061161065785773,0,0,0,-0.118468267918678,0,0,0,0
"C611",0.0377964473009227,0.0818544437452162,-0.106203279311836,0,0,0.0481198933612047,0,0,0,0,0,0
"C612",0.0377964473009227,0.0242558886366731,0.00269710160387764,0,-0.0158697505802826,0,0,0,0,-0.106732197004667,0,0
"C613",0.0377964473009227,-0.0408680627990529,0,0.0233144111834912,0,0,-0.0733742547615981,0,0,0,0,0
"C614",0.0377964473009227,0.0125628859752329,0.00488863608933316,0,-0.0361022800774023,0,0,0,0,0.291046607683968,0,0
"C615",0.0377964473009227,-0.0492545784543633,0,0.0414471575655881,0,0,0.0564603180603379,0,0,0,0,0
"C616",0.0377964473009227,-0.024977687710415,0,-0.000800651293860043,0,0,0,0.0423038513247962,0,0,0.109569855043903,0
"C617",0.0377964473009227,0.075623178502037,-0.076855765689265,0,0,0.0399858064855934,0,0,0,0,0,0
"C618",0.0377964473009227,-0.0396208329332894,0,0.0404270581712726,0,0,-0.0107380123071206,0,0,0,0,0
"C619",0.0377964473009227,-0.0469004245070184,0,0.0369293621045071,0,0,0.105280157500853,0,0,0,0,0
"C620",0.0377964473009227,-0.0186746856087697,0,-0.00425924376780618,0,0,0,0.0102406939446782,0,0,-0.108322451745976,0
"C621",0.0377964473009227,-0.0617971754888941,0,0.0987147006548964,0,0,-0.0324607063817955,0,0,0,0,0
"C622",0.0377964473009227,0.0231107934869983,0.0690599291194186,0,0.0230447917921256,0,0,0,0,0,0,0
"C623",0.0377964473009227,-0.0184159587174915,0,-0.0691845628919789,0,0,0,0.0360256416818646,0,0,-0.0406959730832526,0
"C624",0.0377964473009227,-0.0477913759364842,0,0.039376263380154,0,0,0.0488334209587631,0,0,0,0,0
"C625",0.0377964473009227,0.0470525395088476,-0.0517893591539223,0,0,-0.0238683549013894,0,0,0,0,0,0
"C626",0.0377964473009227,-0.0213435905827571,0,-0.0473496644910627,0,0,0,-0.0455958523653218,0,0,0,0
"C627",0.0377964473009227,0.0768273112909764,-0.110159500295554,0,0,0.148478096863097,0,0,0,0,0,0
"C628",0.0377964473009227,-0.0563369130879255,0,0.0856404755282495,0,0,0.0447477221610117,0,0,0,0,0
"C629",0.0377964473009227,-0.0279939633846141,0,-0.0285990121699556,0,0,0,0.0157197600917555,0,0,0.00828768633062105,0
"C630",0.0377964473009227,-0.0439803482528599,0,0.0249139211997123,0,0,0.0073635387963683,0,0,0,0,0
"C631",0.0377964473009227,-0.0366304387231292,0,0.0331869493100596,0,0,-0.0116647690585731,0,0,0,0,0
"C632",0.0377964473009227,-0.0265286383377707,0,0.0118318906660407,0,0,0.139835607260648,0,0,0,0,0
"C633",0.0377964473009227,0.0320748899503878,0.0216886100442504,0,-0.178524056403989,0,0,0,0,-0.148355061079563,0,0
"C634",0.0377964473009227,0.0550542456684913,-0.00804809346320617,0,0,0.0540406997441542,0,0,0,0,0,0
"C635",0.0377964473009227,0.0226108734174765,0.0138620471893269,0,-0.0534161472810598,0,0,0,0,0.00729499650914883,0,0
"C636",0.0377964473009227,0.00746580989883953,0.00299715494229763,0,-0.174669342514989,0,0,0,0,0.482993017548472,0,0
"C637",0.0377964473009227,0.0452540914979483,-0.0198089563945488,0,0,0.109420579270518,0,0,0,0,0,0
"C638",0.0377964473009227,0.0554113527380564,-0.00659819292971406,0,0,-0.0590478560901532,0,0,0,0,0,0
"C639",0.0377964473009227,-0.0201987979763005,0,-0.00211470926032298,0,0,0,0.0312159343987725,0,0,0.18022464708482,0
"C640",0.0377964473009227,-0.019700688144204,0,-0.0132817522964737,0,0,0,0.0120060423246536,0,0,-0.044797360910205,0
"C641",0.0377964473009227,-0.0123980016263446,0,-0.0196173828097896,0,0,0,0.134966728795348,0,0,-0.0230680140087331,0
"C642",0.0377964473009227,0.0285336757995423,0.0757821241267224,0,0.0645777069640083,0,0,0,0,0,0,0
"C643",0.0377964473009227,0.0358893474152787,0.0337068452986432,0,0.0263901614825836,0,0,0,0,0,0,0
"C644",0.0377964473009227,0.00765173737758171,0.0207870612694856,0,-0.0566307351843018,0,0,0,0,0.110317008016729,0,0
"C645",0.0377964473009227,0.0429840941984137,0.0250315915253597,0,-0.0277120687083641,0,0,0,0,-0.000950452573943651,0,0
"C646",0.0377964473009227,0.0794377449034954,-0.117793479247989,0,0,0.198929215546975,0,0,0,0,0,0
"C647",0.0377964473009227,-0.00332858095187435,0,-0.0265309031793231,0,0,0,0.0787375970793628,0,0,0.163730916554833,0
"C648",0.0377964473009227,-0.0212268758721017,0,-0.0453909589214529,0,0,0,0.0439010778567987,0,0,-0.0564428611258509,0
"C649",0.0377964473009227,0.0291281432870711,0.0911366136277343,0,0.0349996752468635,0,0,0,0,0,0,0
"C650",0.0377964473009227,-0.0508386885667461,0,0.0756005331675648,0,0,0.00676941311952043,0,0,0,0,0
"C651",0.0377964473009227,0.081229196120022,-0.100923607080009,0,0,0.152910648645756,0,0,0,0,0,0
"C652",0.0377964473009227,0.0264105766962094,-0.014178085243864,0,0,-0.214692276897464,0,0,0,0,0,0
"C653",0.0377964473009227,-0.0153236544965351,0,0.00772425333885902,0,0,0.0463053781380509,0,0,0,0,0
"C654",0.0377964473009227,0.0252283838124093,0.0927083355878142,0,0.00245019141921694,0,0,0,0,0,0,0
"C655",0.0377964473009227,0.037514380003329,0.0165719995743326,0,-0.00654006168379876,0,0,0,0,-0.0100575196551356,0,0
"C656",0.0377964473009227,0.0631740699179676,-0.0409961366885882,0,0,-0.0260322751368194,0,0,0,0,0,0
"C657",0.0377964473009227,-0.0145298680832153,0,-0.0565157817280362,0,0,0,-0.1450935554104,0,0,0,0
"C658",0.0377964473009227,-0.0216448010186606,0,-0.0561677224905006,0,0,0,0.116301278481891,0,0,-0.00399902334537203,0
"C659",0.0377964473009227,0.023534049537161,0.0767743790022502,0,0.105764334346958,0,0,0,0,0,0,0
"C660",0.0377964473009227,-0.0510778464550105,0,0.0304439124339816,0,0,-0.0325863840614,0,0,0,0,0
"C661",0.0377964473009227,0.0536553266780572,-0.0232362658037669,0,0,-0.0199830699093288,0,0,0,0,0,0
"C662",0.0377964473009227,0.00490552996598793,0.030750956180342,0,-0.109027691663657,0,0,0,0,-0.00636216775876947,0,0
"C663",0.0377964473009227,0.0208260065349946,0.072421268998314,0,0.0118887269985017,0,0,0,0,0,0,0
"C664",0.0377964473009227,-0.00313368172272967,0,-0.00591649299190481,0,0,0,-0.0123362498651411,0,0,0,0
"C665",0.0377964473009227,-0.0014856433736171,0,-0.0754800790027254,0,0,0,0.0462237097524161,0,0,-0.0110322661166429,0
"C666",0.0377964473009227,-0.0237612926482934,0,0.00920228011261646,0,0,0.00801542950017797,0,0,0,0,0
"C667",0.0377964473009227,-0.0414491998701304,0,0.0210648486231392,0,0,0.117967145494772,0,0,0,0,0
"C668",0.0377964473009227,0.0216981613659252,0.00637211779544393,0,-0.0861624998600206,0,0,0,0,-0.113223946904006,0,0
"C669",0.0377964473009227,0.00070812124024914,0.0551122900592793,0,-0.0190883016898949,0,0,0,0,0.0920346022009931,0,0
"C670",0.0377964473009227,0.0258827969917159,0.0882095957923155,0,0.0593285035921676,0,0,0,0,0,0,0
"C671",0.0377964473009227,-0.01634512633458,0,-0.0137653760132181,0,0,0,-0.0252856979920626,0,0,0,0
"C672",0.0377964473009227,0.00677534301062577,0.0571415129496472,0,-0.0390079764022401,0,0,0,0,0.0172363082715456,0,0
"C673",0.0377964473009227,0.0737911389619866,-0.0997657754074342,0,0,0.125747950654263,0,0,0,0,0,0
"C674",0.0377964473009227,-0.0520279062731694,0,0.0820380866352393,0,0,0.0656003505962753,0,0,0,0,0
"C675",0.0377964473009227,-0.0558445289274028,0,0.0592729346339902,0,0,-0.0155006066132884,0,0,0,0,0
"C676",0.0377964473009227,0.0136463041544649,0.0580828468502665,0,0.0611719388131189,0,0,0,0,0,0,0
"C677",0.0377964473009227,-0.0192159965953604,0,-0.0218104279484431,0,0,0,0.0295342559719695,0,0,-0.0473222552012532,0
"C678",0.0377964473009227,0.00518083684259607,0.0280341911306119,0,-0.0391934539547547,0,0,0,0,-0.200622283217167,0,0
"C679",0.0377964473009227,-0.0504711357347965,0,0.0970178614099724,0,0,0.0479504939990585,0,0,0,0,0
"C680",0.0377964473009227,-0.0165664338890218,0,-0.0158655283781284,0,0,0,0.0419037826991704,0,0,0.185321324758023,0
"C681",0.0377964473009227,0.0203984793972643,0.0748186951810618,0,0.0745348416840193,0,0,0,0,0,0,0
"C682",0.0377964473009227,-0.0172638122243695,0,-0.0181905900334796,0,0,0,0.0979541463968593,0,0,-0.00712231964040897,0
"C683",0.0377964473009227,-0.0447698197708025,0,0.01023478109585,0,0,-0.0184689543217952,0,0,0,0,0
"C684",0.0377964473009227,0.0659076476924905,-0.0867915178131827,0,0,0.0615104193880035,0,0,0,0,0,0
"C685",0.0377964473009227,0.0553847800153974,-0.0415498844856961,0,0,-0.104878535350929,0,0,0,0,0,0
"C686",0.0377964473009227,0.0473056983627292,0.0314925887416836,0,-0.0661350752018852,0,0,0,0,0.000592045299395079,0,0
"C687",0.0377964473009227,-0.0204400560312079,0,-0.0462857248189728,0,0,0,-0.0313158040885851,0,0,0,0
"C688",0.0377964473009227,-0.0366923519862848,0,0.0383456961054586,0,0,-0.00287051139243355,0,0,0,0,0
"C689",0.0377964473009227,-0.0362125580024289,0,0.0216587548892033,0,0,0.0358631958813528,0,0,0,0,0
"C690",0.0377964473009227,-0.0349803897945094,0,0.00451869681094132,0,0,0.0399954086319379,0,0,0,0,0
"C691",0.0377964473009227,-0.055670247023766,0,0.124220465070662,0,0,-0.0239767454889719,0,0,0,0,0
"C692",0.0377964473009227,0.0273547128859662,0.00934174444762946,0,0.00529795608827873,0,0,0,0,0,0,0
"C693",0.0377964473009227,-0.0103419182999593,0,-0.0624481825620371,0,0,0,0.0125827988156419,0,0,0.157845731093979,0
"C694",0.0377964473009227,-0.0115882697275675,0,-0.00265161512684444,0,0,0,-0.0746898165212315,0,0,0,0
"C695",0.0377964473009227,0.0478568556463356,-0.0408385586431279,0,0,-0.035280424272486,0,0,0,0,0,0
"C696",0.0377964473009227,-0.0485423946526305,0,0.0324656738739705,0,0,0.090548726809605,0,0,0,0,0
"C697",0.0377964473009227,0.0432445996208793,-0.0218081428275173,0,0,-0.0661192868807401,0,0,0,0,0,0
"C698",0.0377964473009227,0.00974536259799466,0.036478374552123,0,0.0761121023845035,0,0,0,0,0,0,0
"C699",0.0377964473009227,-0.051057400642098,0,0.0942837221977756,0,0,-0.0416173352193833,0,0,0,0,0
"C700",0.0377964473009227,-0.0499097785719038,0,0.0212961658677265,0,0,-0.0393203481156334,0,0,0,0,0
