"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30"
"Row135",0.0379049021789452,0.00895155768540131,0.105338319199739,0,-0.0671898012744861,0,0,0,0,0.158812344824378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Row136",0.0379049021789452,0.0104134116973336,0.09926262254435,0,-0.0453313672840219,0,0,0,0,0.112345714676519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Row137",0.0379049021789452,0.0118621631590209,0.095891497188796,0,-0.0338518731175478,0,0,0,0,0.126996500045824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Row138",0.0379049021789452,0.0122553536941793,0.0934381189139065,0,-0.0251821290540797,0,0,0,0,0.121309986578804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Row139",0.0379049021789452,0.0122284334098413,0.0925596709607271,0,-0.0236299431291241,0,0,0,0,0.128668412438465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Row140",0.0379049021789452,0.0122216785583729,0.0921486723409172,0,-0.0223565343950725,0,0,0,0,0.132071504045678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Row141",0.0379049021789452,0.0125087907116555,0.0916748699102668,0,-0.0200723272998415,0,0,0,0,0.145028536856395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Row142",0.0379049021789452,0.0124954829821549,0.0914817919943749,0,-0.0193151041878081,0,0,0,0,0.1440188326551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Row143",0.0379049021789452,0.0131515025426431,0.0867794924232761,0,-0.00807586212531097,0,0,0,0,0.157008722683298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Row144",0.0379049021789452,0.0138898278558829,0.0867885656291421,0,-0.00338046632381233,0,0,0,0,0.147193633084845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Row145",0.0379049021789452,0.0143346263747915,0.086187840110147,0,0.000618857911010001,0,0,0,0.15378882895785,0,0,0,0,0,0,0,-0.0803201945582847,0,0,0,0,0,0,0,0,0,0,0,0,0.323247437976426
"Row146",0.0379049021789452,0.0147118640449055,0.0852100869031205,0,0.0038775600000561,0,0,0,0.153131639668433,0,0,0,0,0,0,0,-0.0793062456274472,0,0,0,0,0,0,0,0,0,0,0,0,0.323336151023273
"Row147",0.0379049021789452,0.0150470294781906,0.0843373759817543,0,0.00675972223401567,0,0,0,0.150695319993377,0,0,0,0,0,0,0,-0.0864437489540541,0,0,0,0,0,0,0,0,0,0,0,0,0.31751202919225
"Row148",0.0379049021789452,0.0149075064644622,0.083656834308972,0,0.00879936072160911,0,0,0,0.153763133826307,0,0,0,0,0,0,0,-0.089420034189698,0,0,0,0,0,0,0,0,0,0,0,0,0.31754144192836
"Row149",0.0379049021789452,0.0150101963742141,0.0832665981147156,0,0.00993758075767849,0,0,0,0.155285771496301,0,0,0,0,0,0,0,-0.0887899919440434,0,0,0,0,0,0,0,0,0,0,0,0,0.320440456854627
"Row150",0.0379049021789452,0.0156167028378304,0.0822035656723989,0,0.015724318229862,0,0,0,0.156843591534199,0,0,0,0,0,0,0,-0.0888947235954053,0,0,0,0,0,0,0,0,0,0,0,0,0.305101095346852
"Row151",0.0379049021789452,0.0158007160773177,0.0813418550312499,0,0.0181037195078213,0,0,0,0.154038283370419,0,0,0,0,0,0,0,-0.092159547878534,0,0,0,0,0,0,0,0,0,0,0,0,0.284822749478289
"Row152",0.0379049021789452,0.0159423646681854,0.0806235438553601,0,0.0209508653362578,0,0,0,0.152729333289548,0,0,0,0,0,0,0,-0.0998742585953809,0,0,0,0,0,0,0,0,0,0,0,0,0.259941140104854
"Row153",0.0379049021789452,0.0162076659227312,0.0804106074058858,0,0.0234547363663899,0,0,0,0.151924553641012,0,0,0,0,0,0,0,-0.0892520705848332,0,0,0,0,0,0,0,0,0,0,0,0,0.212880033687169
"Row154",0.0379049021789452,0.0166825859435231,0.0793585708945256,0,0.0282219392248895,0,0,0,0.159911684827764,0,0,0,0,0,0,0,-0.0909298046288193,0,0,0,0,0,0,0,0,0,0,0,0,0.149382720882025
"Row155",0.0379049021789452,0.0166870940604358,0.0786136577352263,0,0.0298808379756962,0,0,0,0.156653716850962,0,0,0,0,0,0,0,-0.0927314857606749,0,0,0,0,0,0,0,0,0,0,0,0,0.148714920873136
"Row156",0.0379049021789452,0.0169576150816015,0.0779015805864246,0,0.0301851613908673,0,0,0,0.155402117917251,0,0,0,0,0,0,0,-0.0855813622533366,0,0,0,0,0,0,0,0,0,0,0,0,0.121911677971575
"Row157",0.0379049021789452,0.016948433119,0.0777133440354386,0,0.0306793081044267,0,0,0,0.15848890161338,0,0,0,0,0,0,0,-0.0829589309250382,0,0,0,0,0,0,0,0,0,0,0,0,0.104127771876152
"Row158",0.0379049021789452,0.01721710874057,0.0767789488346417,0,0.0337744313599272,0,0,0,0.148916594544657,0,0,0,0,0,0,0,-0.0899225783712141,0,0,0,0,0,0,0,0,0,0,0,0,0.0605562283050054
"Row159",0.0379049021789452,0.0175585033726553,0.076244506532141,0,0.0363822768885369,0,0,0,0.151844659737639,0,0,0,0,0,0,0,-0.0872126195237389,0,0,0,0,0,0,0,0,0,0,0,0,0.051148173147189
"Row160",0.0379049021789452,0.0178448193033617,0.0756684488722371,0,0.0379058535294458,0,0,0,0.155469913044773,0,0,0,0,0,0,0,-0.0785634041633589,0,0,0,0,0,0,0,0,0,0,0,0,0.0418357203210103
"Row161",0.0379049021789452,0.0176722489572205,0.0750342113037148,0,0.0399034447370895,0,0,0,0.161935086425404,0,0,0,0,0,0,0,-0.0722004707140209,0,0,0,0,0,0,0,0,0,0,0,0,0.0317830760330972
"Row162",0.0379049021789452,0.018119043947011,0.0751605698707841,0,0.0446437483272498,0,0,0,0.170094449632463,0,0,0,0,0,0,0,-0.0610638487065123,0,0,0,0,0,0,0,0,0,0,0,0,0.0278163221087508
"Row163",0.0379049021789452,0.0187252974492078,0.0723083477751605,0,0.0503268639370292,0,0,0,0.174202411394272,0,0,0,0,0,0,0,-0.044627280041906,0,0,0,0,0,0,0,0,0,0,0,0,-0.0288320166095207
"Row164",0.0379049021789452,0.019008146457299,0.0719917557227722,0,0.0536399760818099,0,0,0,0.173833605678881,0,0,0,0,0,0,0,-0.0378369177951448,0,0,0,0,0,0,0,0,0,0,0,0,-0.0483142499441849
"Row165",0.0379049021789452,0.0199990753835553,0.0687812253110141,0,0.0579494386158086,0,0,0,0.16913627604847,0,0,0,0,0,0,0,-0.0317275294096436,0,0,0,0,0,0,0,0,0,0,0,0,-0.102003983876134
"Row166",0.0379049021789452,0.0202205809361143,0.0691512033711364,0,0.0580689038000415,0,0,0,0.161875859605646,0,0,0,0,0,0,0,-0.0302388148169008,0,0,0,0,0,0,0,0,0,0,0,0,-0.131285997134634
"Row167",0.0379049021789452,0.0202413482289454,0.0669325117030074,0,0.0610004902123794,0,0,0,0.161860197695498,0,0,0,0,0,0,0,-0.0190806971799769,0,0,0,0,0,0,0,0,0,0,0,0,-0.159929862102045
"Row168",0.0379049021789452,0.0202711309454473,0.0665613505746852,0,0.0621716639582073,0,0,0,0.159795515023273,0,0,0,0,0,0,0,-0.02018380514708,0,0,0,0,0,0,0,0,0,0,0,0,-0.173518324473432
"Row169",0.0379049021789452,0.0202206200674911,0.0658234932301224,0,0.0625975195823592,0,0,0,0.162119467716257,0,0,0,0,0,0,0,-0.0079601557606427,0,0,0,0,0,0,0,0,0,0,0,0,-0.181912200528326
"Row170",0.0379049021789452,0.0210357348654438,0.0634939065454063,0,0.0645867963025717,0,0,0,0.16263691852042,0,0,0,0,0,0,0,0.0152495205253603,0,0,0,0,0,0,0,0,0,0,0,0,0
"Row171",0.0379049021789452,0.0211768837469401,0.0638969017565074,0,0.0640944964008814,0,0,0,0.161474122286353,0,0,0,0,0,0,0,0.0138172501160363,0,0,0,0,0,0,0,0,0,0,0,0,0
"Row172",0.0379049021789452,0.0214220903196423,0.0622009180424413,0,0.0703552217896901,0,0,0,0.154914368025267,0,0,0,0,0,0,0,0.0151947453229857,0,0,0,0,0,0,0,0,0,0,0,0,0
"Row173",0.0379049021789452,0.021287391210096,0.0608505868552896,0,0.0719981548323717,0,0,0,0.142932468137507,0,0,0,0,0,0,0,0.0214277232785372,0,0,0,0,0,0,0,0,0,0,0,0,0
"Row174",0.0379049021789452,0.0211275675647088,0.0602694319117668,0,0.073175538745444,0,0,0,0.138359256896851,0,0,0,0,0,0,0,0.0217461905082457,0,0,0,0,0,0,0,0,0,0,0,0,0
"Row175",0.0379049021789452,0.0212116679242099,0.0600915957110689,0,0.0734712397079242,0,0,0,0.137174737328782,0,0,0,0,0,0,0,0.0209130219723712,0,0,0,0,0,0,0,0,0,0,0,0,0
"Row176",0.0379049021789452,0.0212697680366274,0.059884140188819,0,0.073482906255555,0,0,0,0.138592465279311,0,0,0,0,0,0,0,0.0230621878251349,0,0,0,0,0,0,0,0,0,0,0,0,0
"Row177",0.0379049021789452,0.0223386257442885,0.0566497109237497,0,0.0799596520825522,0,0,0,0.133568081463216,0,0,0,0,0,0,0,0.0441434767220535,0,0,0,0,0,0,0,0,0,0,0,0,0
"Row178",0.0379049021789452,0.0228819674156533,0.0560244716044035,0,0.0845178904600189,0,0,0,0.136116164037122,0,0,0,0,0,0,0,0.0541470715102712,0,0,0,0,0,0,0,0,0,0,0,0,0
"Row179",0.0379049021789452,0.0230412454920821,0.0542184623373926,0,0.087942836317639,0,0,0,0.122060243608958,0,0,0,0,0,0,0,0.0664481713917045,0,0,0,0,0,0,0,0,0,0,0,0,0
"Row180",0.0379049021789452,0.0233303250708202,0.0544712662809032,0,0.0887057773244912,0,0,0,0.116959477682523,0,0,0,0,0,0,0,0.0929194974494197,0,0,0,0,0,0,0,0,0,0,0,0,0
"Row181",0.0379049021789452,0.024009440273998,0.0531307840755798,0,0.0914141152321357,0,0,0,0.11817321076244,0,0,0,0,0,0,0,0.105678470413943,0,0,0,0,0,0,0,0,0,0,0,0,0
"Row182",0.0379049021789452,0.02436969658683,0.051659631622323,0,0.0944706837102402,0,0,0,0.113575698234112,0,0,0,0,0,0,0,0.118956616226865,0,0,0,0,0,0,0,0,0,0,0,0,0
"Row183",0.0379049021789452,0.0246281384041443,0.0509182988939368,0,0.099020568689986,0,0,0,0.105558164107487,0,0,0,0,0,0,0,0.129242362026407,0,0,0,0,0,0,0,0,0,0,0,0,0
"Row184",0.0379049021789452,0.0251890647480831,0.0483582489105705,0,0.100351355424487,0,0,0,0.0949388388381636,0,0,0,0,0,0,0,0.15758078483875,0,0,0,0,0,0,0,0,0,0,0,0,0
"Row185",0.0379049021789452,0.0257037537472178,0.0466028096808919,0,0.102337091061766,0,0,0,0.0825810242430261,0,0,0,0,0,0,0,0.171895668224679,0,0,0,0,0,0,0,0,0,0,0,0,0
"Row186",0.0379049021789452,0.0264390984678913,0.0453114565285216,0,0.102778860595549,0,0,0,0.0802545464711526,0,0,0,0,0,0,0,0.169899683034302,0,0,0,0,0,0,0,0,0,0,0,0,0
"Row187",0.0379049021789452,0.0273219610382493,0.0438587697864505,0,0.104535990830523,0,0,0,0.07045668448031,0,0,0,0,0,0,0,0.181867176272025,0,0,0,0,0,0,0,0,0,0,0,0,0
"Row188",0.0379049021789452,0.0277083869002979,0.0444951867089183,0,0.103401985549378,0,0,0,0.0686691167555956,0,0,0,0,0,0,0,0.189187137174414,0,0,0,0,0,0,0,0,0,0,0,0,0
"Row189",0.0379049021789452,0.0276372323859757,0.0439718396427568,0,0.103554591033566,0,0,0,0.0690013951038081,0,0,0,0,0,0,0,0.191769027039943,0,0,0,0,0,0,0,0,0,0,0,0,0
"Row190",0.0379049021789452,0.0277122063357452,0.0441335223807119,0,0.10350151073241,0,0,0,0.0685508364438221,0,0,0,0,0,0,0,0.192505627600059,0,0,0,0,0,0,0,0,0,0,0,0,0
"Row191",0.0379049021789452,0.027895603013476,0.0444063520705995,0,0.103106708442354,0,0,0,0.0671766694241934,0,0,0,0,0,0,0,0.190846100716572,0,0,0,0,0,0,0,0,0,0,0,0,0
"Row192",0.0379049021789452,0.0279843736301296,0.0442188298092487,0,0.102897736307185,0,0,0,0.06606540904909,0,0,0,0,0,0,0,0.191835948790636,0,0,0,0,0,0,0,0,0,0,0,0,0
"Row193",0.0379049021789452,0.0282802096868634,0.041962525945806,0,0.104823600709785,0,0,0,0.0567417985230986,0,0,0,0,0,0,0,0.188713367028239,0,0,0,0,0,0,0,0,0,0,0,0,0
"Row194",0.0379049021789452,0.0283881082084447,0.0420292536079882,0,0.104818545623885,0,0,0,0.0592360796287198,0,0,0,0,0,0,0,0.194252117821564,0,0,0,0,0,0,0,0,0,0,0,0,0
"Row195",0.0379049021789452,0.0285542508418035,0.0405140474297151,0,0.10563638698341,0,0,0,0.0591333024962854,0,0,0,0,0,0,0,0.189384042509857,0,0,0,0,0,0,0,0,0,0,0,0,0
"Row196",0.0379049021789452,0.0287040488859507,0.0404924228515961,0,0.104881502732878,0,0,0,0.0560900053410605,0,0,0,0,0,0,0,0.187508153130356,0,0,0,0,0,0,0,0,0,0,0,0,0
"Row197",0.0379049021789452,0.0292045459841793,0.0370129258485465,0,0.103188388686972,0,0,0,0.0592813879085999,0,0,0,0,0,0,0,0.195226167287321,0,0,0,0,0,0,0,0,0,0,0,0,0
"Row198",0.0379049021789452,0.0292098720145975,0.0365277701872509,0,0.103195823797008,0,0,0,0.0599279757480019,0,0,0,0,0,0,0,0.194174200975404,0,0,0,0,0,0,0,0,0,0,0,0,0
"Row199",0.0379049021789452,0.0293967502507533,0.0359069713802358,0,0.10372051410116,0,0,0,0.0617165144477605,0,0,0,0,0,0,0,0.194502538388639,0,0,0,0,0,0,0,0,0,0,0,0,0
"Row200",0.0379049021789452,0.0298954447377389,0.0335647239842145,0,0.103522998222533,0,0,0,0.0476772207497886,0,0,0,0,0,0,0,0.18540096296019,0,0,0,0,0,0,0,0,0,0,0,0,0
"Row201",0.0379049021789452,0.0306117615069414,0.0318131305292207,0,0.104204147233922,0,0,0,0.0356276654867086,0,0,0,0,0,0,0,0.201135701977567,0,0,0,0,0,0,0,0,0,0,0,0,0
"Row202",0.0379049021789452,0.0307936273865649,0.030029682921926,0,0.104516046792854,0,0,0,0.0177438564763898,0,0,0,0,0,0,0,0.184934221870829,0,0,0,0,0,0,0,0,0,0,0,0,0
"Row203",0.0379049021789452,0.031031730969133,0.0299005870539155,0,0.104859138499681,0,0,0,0.0134810128403129,0,0,0,0,0,0,0,0.188521381494024,0,0,0,0,0,0,0,0,0,0,0,0,0
"Row204",0.0379049021789452,0.0312727798625488,0.0285269778436158,0,0.105570306943388,0,0,0,0.0118179844933898,0,0,0,0,0,0,0,0.185632925351362,0,0,0,0,0,0,0,0,0,0,0,0,0
"Row205",0.0379049021789452,0.0312571090164131,0.0280273085702747,0,0.104324782798144,0,0,0,0.00864578865359372,0,0,0,0,0,0,0,0.182356653135484,0,0,0,0,0,0,0,0,0,0,0,0,0
"Row206",0.0379049021789452,0.0316275966677329,0.0263701350746766,0,0.101152977222512,0,0,0,0.00783778506594958,0,0,0,0,0,0,0,0.171842599146605,0,0,0,0,0,0,0,0,0,0,0,0,0
"Row207",0.0379049021789452,0.0318698327020447,0.022871500005583,0,0.09956521088584,0,0,0,-0.00408886033638914,0,0,0,0,0,0,0,0,0.216845172203592,0,0,0,0,0,0,0,0,0,0,0,0
"Row208",0.0379049021789452,0.0320840546742873,0.0231705659839024,0,0.0997202901491821,0,0,0,-0.00682932162960975,0,0,0,0,0,0,0,0,0.217122985888997,0,0,0,0,0,0,0,0,0,0,0,0
"Row209",0.0379049021789452,0.0320247908006417,0.0230624515203885,0,0.099776067690843,0,0,0,-0.00709073285763701,0,0,0,0,0,0,0,0,0.216816494144378,0,0,0,0,0,0,0,0,0,0,0,0
"Row210",0.0379049021789452,0.0318987125665465,0.0224502141261354,0,0.100353974248985,0,0,0,-0.00993623589615504,0,0,0,0,0,0,0,0,0.216649968800952,0,0,0,0,0,0,0,0,0,0,0,0
"Row211",0.0379049021789452,0.0320434589402388,0.0225338466263395,0,0.0992929292309549,0,0,0,-0.0105892040426516,0,0,0,0,0,0,0,0,0.213970679309,0,0,0,0,0,0,0,0,0,0,0,0
"Row212",0.0379049021789452,0.0320696444390902,0.0227588612460136,0,0.0980601662232572,0,0,0,-0.0120310311528463,0,0,0,0,0,0,0,0,0.215353644488978,0,0,0,0,0,0,0,0,0,0,0,0
"Row213",0.0379049021789452,0.0321931473438418,0.0215245576349397,0,0.0971742815614219,0,0,0,-0.0168039460163967,0,0,0,0,0,0,0,0,0.223585993706907,0,0,0,0,0,0,0,0,0,0,0,0
"Row214",0.0379049021789452,0.0322950557236802,0.0205177409724665,0,0.0979112530362057,0,0,0,-0.0178516448948366,0,0,0,0,0,0,0,0,0.22439546441095,0,0,0,0,0,0,0,0,0,0,0,0
"Row215",0.0379049021789452,0.0324055418308864,0.0196731540569015,0,0.095121952766654,0,0,0,-0.0170341716623117,0,0,0,0,0,0,0,0,0.230957665817612,0,0,0,0,0,0,0,0,0,0,0,0
"Row216",0.0379049021789452,0.0324195570187505,0.0188801129295326,0,0.0943240128907638,0,0,0,-0.0145000612780784,0,0,0,0,0,0,0,0,0.240979325610916,0,0,0,0,0,0,0,0,0,0,0,0
"Row217",0.0379049021789452,0.0325063020960598,0.0189348546834283,0,0.0924436337825303,0,0,0,-0.0186017466442521,0,0,0,0,0,0,0,0,0.243482026700847,0,0,0,0,0,0,0,0,0,0,0,0
"Row218",0.0379049021789452,0.0327311261694672,0.0181168861927314,0,0.0927213709585796,0,0,0,-0.0246600804216473,0,0,0,0,0,0,0,0,0.235415995141275,0,0,0,0,0,0,0,0,0,0,0,0
"Row219",0.0379049021789452,0.0333312574958485,0.0161644728385124,0,0.0933271381859716,0,0,0,-0.0236604519170674,0,0,0,0,0,0,0,0,0.234643653914133,0,0,0,0,0,0,0,0,0,0,0,0
"Row220",0.0379049021789452,0.0333129237628856,0.0160056062988259,0,0.0935713081500903,0,0,0,-0.0229505641550571,0,0,0,0,0,0,0,0,0.235344135395679,0,0,0,0,0,0,0,0,0,0,0,0
"Row221",0.0379049021789452,0.0346400204027193,0.00745416886513809,0,0.0921249728069824,0,0,0,-0.0482804940014402,0,0,0,0,0,0,0,0,0.201833238682468,0,0,0,0,0,0,0,0,0,0,0,0
"Row222",0.0379049021789452,0.0346381761779729,0.00757603297845393,0,0.0907528508606756,0,0,0,-0.0500223463244579,0,0,0,0,0,0,0,0,0.197795339511862,0,0,0,0,0,0,0,0,0,0,0,0
"Row223",0.0379049021789452,0.0360175461345641,0.00297549644526778,0,0.0932662525548509,0,0,0,-0.0562915525964003,0,0,0,0,0,0,0,0,0.191596811513458,0,0,0,0,0,0,0,0,0,0,0,0
"Row224",0.0379049021789452,0.036072973677039,0.0030224292632913,0,0.0936294620608659,0,0,0,-0.0570550913392397,0,0,0,0,0,0,0,0,0.188476553254243,0,0,0,0,0,0,0,0,0,0,0,0
"Row225",0.0379049021789452,0.0362240436046063,0.00208446021348535,0,0.0926892778975274,0,0,0,-0.0668707912463293,0,0,0,0,0,0,0,0,0.178819352241668,0,0,0,0,0,0,0,0,0,0,0,0
"Row226",0.0379049021789452,0.0367663366832064,0.00103371928815537,0,0.0904852682840854,0,0,0,-0.0702058452717074,0,0,0,0,0,0,0,0,0.183998603028595,0,0,0,0,0,0,0,0,0,0,0,0
"Row227",0.0379049021789452,0.0367813132893841,0.00170118417350105,0,0.0885170022921191,0,0,0,-0.069910977626598,0,0,0,0,0,0,0,0,0.183534293068037,0,0,0,0,0,0,0,0,0,0,0,0
"Row228",0.0379049021789452,0.0364507680742993,0.000122028555886415,0,0.0897503001773581,0,0,0,-0.0724217246318508,0,0,0,0,0,0,0,0,0.176675566591883,0,0,0,0,0,0,0,0,0,0,0,0
"Row229",0.0379049021789452,0.0364662526169197,-0.000562080739772744,0,0,0.00331350903380162,0,0,0,0,0.107475065189418,0,0,0,0,0,0,0,-0.150777015880446,0,0,0,0,0,0,0,0,0,0,0
"Row230",0.0379049021789452,0.0369485860922589,-0.00218002428763654,0,0,0.00225553430296242,0,0,0,0,0.109182903770695,0,0,0,0,0,0,0,-0.146590149228856,0,0,0,0,0,0,0,0,0,0,0
"Row231",0.0379049021789452,0.03742654302412,-0.00740890326518664,0,0,0.00355263536465441,0,0,0,0,0.108003801030254,0,0,0,0,0,0,0,-0.132315327018426,0,0,0,0,0,0,0,0,0,0,0
"Row232",0.0379049021789452,-0.0367478206097915,0,0.004383749192092,0,0,0.00698456864378289,0,0,0,0,0,0.117755787943123,0,0,0,0,0,0,0,0,0,-0.174911254502664,0,0,0,0,0,0,0
"Row233",0.0379049021789452,-0.036842294417053,0,0.00351584510537498,0,0,0.00843511746539924,0,0,0,0,0,0.117555482865703,0,0,0,0,0,0,0,0,0,-0.16881987095978,0,0,0,0,0,0,0
"Row234",0.0379049021789452,-0.0367455716265286,0,0.00266361515769531,0,0,0.0106068265205738,0,0,0,0,0,0.118322279603016,0,0,0,0,0,0,0,0,0,-0.151069847221312,0,0,0,0,0,0,0
"Row235",0.0379049021789452,-0.0367588609511844,0,0.00277830038833077,0,0,0.0106803580914926,0,0,0,0,0,0.117726940170562,0,0,0,0,0,0,0,0,0,-0.150116081046823,0,0,0,0,0,0,0
"Row236",0.0379049021789452,-0.0378229838886,0,0.0042833602598127,0,0,0.0146966259125261,0,0,0,0,0,0.117399631038099,0,0,0,0,0,0,0,0,0,-0.129406312943379,0,0,0,0,0,0,0
"Row237",0.0379049021789452,-0.0380151637320254,0,0.00390574807898162,0,0,0.0148104197332128,0,0,0,0,0,0.117316377631929,0,0,0,0,0,0,0,0,0,-0.12408326257369,0,0,0,0,0,0,0
"Row238",0.0379049021789452,-0.0380422971017485,0,0.00408450965691651,0,0,0.0156575681182087,0,0,0,0,0,0.117644190565129,0,0,0,0,0,0,0,0,0,-0.121570632325258,0,0,0,0,0,0,0
"Row239",0.0379049021789452,-0.0380758552522507,0,0.00440382807808266,0,0,0.016486785071833,0,0,0,0,0,0.120063984986777,0,0,0,0,0,0,0,0,0,-0.121854767165253,0,0,0,0,0,0,0
"Row240",0.0379049021789452,-0.0384222759366515,0,0.00542892485868293,0,0,0.0179989569433154,0,0,0,0,0,0.117659727415551,0,0,0,0,0,0,0,0,0,-0.11718483211241,0,0,0,0,0,0,0
"Row241",0.0379049021789452,-0.0388389239279894,0,0.00606272299254195,0,0,0.0231922342192232,0,0,0,0,0,0.120222743418473,0,0,0,0,0,0,0,0,0,-0.0932458814753131,0,0,0,0,0,0,0
"Row242",0.0379049021789452,-0.0388664315187962,0,0.00673019250085778,0,0,0.02437701714111,0,0,0,0,0,0.122820204063308,0,0,0,0,0,0,0,0,0,-0.0922408126838498,0,0,0,0,0,0,0
"Row243",0.0379049021789452,-0.0390144313528927,0,0.00667679158975303,0,0,0.0294042599685856,0,0,0,0,0,0.121470840653893,0,0,0,0,0,0,0,0,0,-0.079956908992783,0,0,0,0,0,0,0
"Row244",0.0379049021789452,-0.0386648328073065,0,0.00682244643610385,0,0,0.0324793215026176,0,0,0,0,0,0.124907992375953,0,0,0,0,0,0,0,0,0,-0.0583342694193134,0,0,0,0,0,0,0
"Row245",0.0379049021789452,-0.0389282871193053,0,0.00705148313003529,0,0,0.0364163013512488,0,0,0,0,0,0.122492232126999,0,0,0,0,0,0,0,0,0,-0.043366440265244,0,0,0,0,0,0,0
"Row246",0.0379049021789452,-0.0387950693249971,0,0.00600266723319079,0,0,0.0375109670833733,0,0,0,0,0,0.117929897667606,0,0,0,0,0,0,0,0,0,-0.0253939083106296,0,0,0,0,0,0,0
"Row247",0.0379049021789452,-0.038691858181972,0,0.0062234105021834,0,0,0.0383422662630945,0,0,0,0,0,0.117635595454219,0,0,0,0,0,0,0,0,0,-0.0239393183538147,0,0,0,0,0,0,0
"Row248",0.0379049021789452,-0.0386652057211991,0,0.00511416592431368,0,0,0.0384943982237876,0,0,0,0,0,0.116808284198517,0,0,0,0,0,0,0,0,0,-0.0205035288889719,0,0,0,0,0,0,0
"Row249",0.0379049021789452,-0.0384209224109441,0,0.00511756338664034,0,0,0.0389181143551735,0,0,0,0,0,0.114741003538053,0,0,0,0,0,0,0,0,0,-0.0099684104032769,0,0,0,0,0,0,0
"Row250",0.0379049021789452,-0.0387815025689093,0,0.00594074462083812,0,0,0.04059421437549,0,0,0,0,0,0.11506647060685,0,0,0,0,0,0,0,0,0,-0.00606062621526199,0,0,0,0,0,0,0
"Row251",0.0379049021789452,-0.0394767282644747,0,0.00447521798823813,0,0,0.0413975443500126,0,0,0,0,0,0.108600319289347,0,0,0,0,0,0,0,0,0,0.0169547627179305,0,0,0,0,0,0,0
"Row252",0.0379049021789452,-0.0394175651491699,0,0.00468332053295044,0,0,0.0412058498810585,0,0,0,0,0,0.107669874667737,0,0,0,0,0,0,0,0,0,0.0186348560979988,0,0,0,0,0,0,0
"Row253",0.0379049021789452,-0.0394591895547237,0,0.00408626433182711,0,0,0.0414943108121261,0,0,0,0,0,0.108422926599565,0,0,0,0,0,0,0,0,0,0.0198255249462925,0,0,0,0,0,0,0
"Row254",0.0379049021789452,-0.039516236406649,0,0.00416068322115531,0,0,0.0428835811331231,0,0,0,0,0,0.10866836546646,0,0,0,0,0,0,0,0,0,0.0231735083087126,0,0,0,0,0,0,0
"Row255",0.0379049021789452,-0.039274720961791,0,0.00432164982215888,0,0,0.0432849021868765,0,0,0,0,0,0.110765223712813,0,0,0,0,0,0,0,0,0,0.0265984569319188,0,0,0,0,0,0,0
"Row256",0.0379049021789452,-0.0392362565360419,0,0.00484135706429164,0,0,0.0433405204085635,0,0,0,0,0,0.111154883566669,0,0,0,0,0,0,0,0,0,0.0259609725586315,0,0,0,0,0,0,0
"Row257",0.0379049021789452,-0.0393141835594005,0,0.00594646298827128,0,0,0.0439291020329425,0,0,0,0,0,0.112633636271235,0,0,0,0,0,0,0,0,0,0.0248170667699404,0,0,0,0,0,0,0
"Row258",0.0379049021789452,-0.0392211709143927,0,0.00673071216082353,0,0,0.04580427272227,0,0,0,0,0,0.113050247593626,0,0,0,0,0,0,0,0,0,0.0299106461407005,0,0,0,0,0,0,0
"Row259",0.0379049021789452,-0.0392196749773474,0,0.00780106372694904,0,0,0.0482885716205442,0,0,0,0,0,0.110571724641235,0,0,0,0,0,0,0,0,0,0.0363356056535922,0,0,0,0,0,0,0
"Row260",0.0379049021789452,-0.0393051959861826,0,0.0084140851920492,0,0,0.0485301043229909,0,0,0,0,0,0.109239829559568,0,0,0,0,0,0,0,0,0,0.0388997712742052,0,0,0,0,0,0,0
"Row261",0.0379049021789452,-0.0396892492537226,0,0.00903071928399109,0,0,0.0512256660084669,0,0,0,0,0,0.108329459449559,0,0,0,0,0,0,0,0,0,0.0507984298807304,0,0,0,0,0,0,0
"Row262",0.0379049021789452,-0.0395452031520772,0,0.00794169137052005,0,0,0.0518520785561596,0,0,0,0,0,0.106354100040936,0,0,0,0,0,0,0,0,0,0.0555749199235801,0,0,0,0,0,0,0
"Row263",0.0379049021789452,-0.0398105580349504,0,0.00798376212594144,0,0,0.0516493443798339,0,0,0,0,0,0.10613018114867,0,0,0,0,0,0,0,0,0,0.0568638881359281,0,0,0,0,0,0,0
"Row264",0.0379049021789452,-0.0400128408458035,0,0.0076066271038296,0,0,0.0538654272449766,0,0,0,0,0,0.104431088970975,0,0,0,0,0,0,0,0,0,0.0630058063231143,0,0,0,0,0,0,0
