"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30"
"Row20",0.00996567455492978,-0.00724646974385206,-0.00723873479926762,-0.00405155310021147,0.000240810662740673,-0.00260288429168991,-0.00146355231191393,0.00543643541216246,0.000103427210253826,-0.00233645442121534,0.000193668775285628,-0.000387385378186695,0.0112155191036719,-0.0103069401746229,0.0155973801805988,0.0168066896434095,0.000307200116126823,-0.000758110589670802,-0.0262709282686749,-0.00125047196876886,-0.0016390863903698,-0.000270521413500364,-0.00140183543065785,0.000766198180468522,0.000385223080794554,0.00229480975244933,0,-0.0458908477376672,0,-0.00238999135024022
"Row21",0.0105228682929888,-0.00773889295072922,-0.00775155994863919,-0.00524876375213727,0.000226918788865826,-0.000285909758470737,-0.000476390612531373,0.00606357743263005,-0.000481283300966698,-0.00428086288004088,0.000972287971412973,-0.000584581792478965,0.00821295877516922,-0.0180181258067501,0.0212182968640589,0.016961159532758,3.22723693461689e-05,-0.000273672657315973,-0.0246603123157004,-0.000429692448769327,0.000290167135813807,0.00270378372000941,-0.000444305568113217,0.000138320521940557,0.00129635136348293,0.00338737267744765,0,-0.141262360608373,0,-0.00368601062606235
"Row22",0.01195010257338,-0.00963650570582797,-0.00928502556209523,-0.00611864776874238,-0.000243287743272042,-0.00107330326039594,-0.00193671573245907,0.00558772114967175,-0.000904714021726705,-0.00292597513330511,0.00134291051994322,-0.00137292204158031,0.0107509231708528,-0.00633712862785591,0.0303544441050112,0.0242573177887272,-0.00234990180076156,-0.00330357241440985,-0.0283748028297053,-0.000437102743037194,-0.00595860894441513,0.00592712853372382,-0.000940434854115572,0.000681881132367843,0.00412871236239263,0.00138280364472587,0,-0.186662653426804,0,-0.00186391275129026
"Row23",0.0120270810904529,-0.00970323914132009,-0.00935649510213392,-0.00604056108775101,-0.000163588436418625,-0.00118066692247844,-0.00321915268377148,0.00625689550434256,-0.000972791217703082,-0.00338708945205799,0.00204033067707416,-0.00148882886660565,0.0116364234733059,-0.00548007121314237,0.0323019166271056,0.025507890647658,-0.00149425565853515,-0.00271280367590634,-0.02971948210579,-0.000312093904804629,-0.00743575177570128,0.00405501108874031,-0.000850847496347127,0.000681477976769477,0.00316670661831433,0.00281498882397048,0,-0.191254728570385,0,-0.00214401738532763
"Row24",0.0119997540208293,-0.00962612933202938,-0.00933889585687802,-0.00584914352721668,-0.000166520322406691,-0.00102910852747534,-0.0035638964296509,0.00646496159595662,-0.000945253574797617,-0.00346291760709348,0.00235977041086713,-0.00179546705624531,0.0120091204065236,-0.00692823414201297,0.0327460061822736,0.0254617829965534,-0.00160473090585081,-0.00298212743251868,-0.0288158388967639,-0.00037433149293341,-0.00632833209376827,0.00466460585963856,-0.000672447434564649,0.000814657176325883,0.00227987774798943,0.00274879162013645,0,-0.192047942023326,0,-0.00204998332969748
"Row25",0.0122126966465763,-0.00981999387336636,-0.00951409553693867,-0.00567444396637484,-0.000131038726062303,-0.00127406416692211,-0.00376623981497082,0.00649642752615719,-0.000743850438905773,-0.00378230204285107,0.00211445500459386,-0.00225525465203002,0.0122596745272822,-0.00481802380826385,0.0330309277230847,0.0258342302786831,-0.00195806668324257,-0.00285030737723406,-0.027882236671129,-0.000215848551000642,-0.00760656965180703,0.00531955449726539,-0.000487336777024276,0.000800717972056927,0.00230499178429666,0.00249807914904254,0,-0.193871770714238,0,-0.00192429420189537
"Row26",0.0124544520857092,-0.0103057837479508,-0.00984648475187095,-0.00574574847573432,-0.000182482219721205,-0.000618383190551914,-0.00220173358687008,0.00496393952377896,-0.000689059141268058,-0.003748512532478,0.00120981225702488,-0.000760606094969515,0.0120913181797189,-0.00286720995779407,0.0333245581434503,0.0255547797230006,-0.00173737243721887,-0.00526870911051028,-0.0274367931807462,-5.43707836349306e-05,-0.00553227922608634,0.00524192537392629,-0.000982080512282828,0.00177135926527461,0.00298896148860581,0.00202832398414071,0,-0.196701475331627,0,-0.00167377104899674
"Row27",0.0127147335694697,-0.0111148712010403,-0.00994583476293313,-0.00638884988729045,-0.000145052764996769,-0.00073929464376154,-0.00151653230773445,0.00407540454617858,-0.000732416980187577,-0.00438493016992182,0.00110030749220139,-0.00250394037684376,0.0136612254145095,-0.00309074388776262,0.0362479182570896,0.0269415625723197,-0.00225906936797634,-0.00453908141593794,-0.0304638457541429,-0.00019483699636938,-0.00743092970726879,0.00783186955087983,-0.00138596647657196,0.00259644156234381,0.00213092226913827,0.0021579016083927,0,-0.207412194115636,0,-0.00137135603084061
"Row28",0.0138746246999554,-0.0115937429751654,-0.0109425509396719,-0.00685124749933055,-0.000140052744277735,-0.000235598349935593,1.98384814687535e-05,0.00129993578388666,-0.00111757386697705,-0.0060820048713988,0.002255029767609,-0.00280087442237566,0.0118823490720343,-0.00290823367088781,0.0442137034938924,0.0286238559864911,-0.00207736928234605,-0.00627895547048856,-0.0260509023880122,0.000296691328819795,-0.0159899228929878,0.00364132680610481,-0.00167466980710877,0.0023065984621926,0.00316653151511784,0.00367847556258551,0,-0.20648511385957,0,-0.00157589601329371
"Row29",0.0147307466540403,-0.0126927832543676,-0.0116467156600696,-0.00733571371356222,-0.000249571030467936,-7.97654558082159e-05,1.63729606791034e-05,0.000681036322928084,-0.0020114269956514,-0.00849805978821433,0.00563360325978909,-0.00695459157059403,0.0106412363244529,-0.00784421620533217,0.0539166492503942,0.0310362354846502,-0.0051272907589094,-0.00755428227303376,-0.0211630053963712,0.000354600017981762,-0.0268530422360841,-0.00180734529231401,-0.000219826657309927,0.00112584626426009,0.00249157033462698,0.00402445607782763,0,-0.212175140917046,0,-0.00112448204662333
