"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26"
"Raw119",0.0660018951667021,-0.0146075752678321,0.00771962666175962,0.0208384549642065,-0.0168754325764957,0.0193037676187284,0.0294287715458413,0.0231104257523119,-0.0105472305773631,0.0064107504382689,-0.0270228870935995,-0.0335618907841546,0.0355611986252457,-0.0334271123535033,0.0319277658373352,0.0127385190697607,-0.0111037773748959,0.011580052361166,0.000848581119557978,-0.0748490445113467,0.0601777716829607,-0.00196865985704758,-0.0218660452053114,-0.0149895365865591,-0.0158791068235495,-0.0109302618991231
"Raw120",-0.0257253791393472,-0.021624204913146,0.0111944013474227,0.020017619652957,-0.0754231847138317,0.0161448879927671,-0.017162873438897,-0.041384437080747,0.0728993378851602,0.0658725595158441,-0.0443600074770191,0.0039720377027544,-0.0193817187125721,0.00566355362937653,-0.0104489980389144,-0.0682499254689627,0.0598663731949345,-0.0313188293141019,0.0701731447262776,-0.00153445499725957,0.0239813305921968,-0.0259131970540083,0.0564413978369032,-0.0526625276057756,-0.00479482952146744,0.0187284356578981
"Raw121",0.0070791210809967,0.0253335916937838,-0.0162872138521417,-0.0283247024911482,0.00634366845089407,0.0278230234199019,-0.0414089703234843,0.0244229749338849,-0.0203671491697637,0.0444375889226533,-0.0375185573944799,-0.115141637051313,0.120979735393271,0.0238790982644266,-0.053262207198144,0.0084137128710009,-0.0146291380621558,0.0111984062619207,-0.0141348332382537,0.0228602505605074,-0.0357339253371493,0.0149491771938055,0.0112836900106021,0.0351168335561892,0.0448967064337253,-0.0356054394859162
"Raw122",0.0248695536599705,-0.0106216904580323,0.0220112287933843,-0.0159334801750936,-0.026918697110479,1.66353527748675e-05,-0.0529034073526686,0.029527719749896,-0.0323479910277265,0.0408178776839621,0.0463746317121453,0.0167484670896958,-0.00381377199938539,0.0268959793311669,-0.0757432128404562,-0.00688322947254785,0.00951505293920986,0.0829179321649282,-0.0762109799632627,-0.0284979755872132,-0.00405505309764983,-0.0141665811037822,-0.0432246122488029,0.0348351162666162,-0.0208645592258208,0.0368782264753544
"Raw123",0.0661868184538217,-0.0436950753579085,0.0356358197488226,0.0431936111058626,-0.0708076361336393,-0.00495587983915623,-0.00732174286876789,0.0250225408922134,-0.040152942767218,0.0289328946828688,-0.0634276024187349,0.0233026482353498,-0.0144320606541131,-0.00475807584848113,0.0194326176188665,0.0389819145523425,-0.0201777381319224,-0.00628268399406208,-0.00218737966106104,0.00205412618284637,0.000701080638710354,0.0530566044483652,0.0414712513264686,-0.0190472393476726,0.00429659568296947,0.00358160687953022
"Raw124",-0.0505317489859137,0.0140734073391237,0.0164416411115225,-0.0377049270231002,-0.00659558216342382,-0.0671991860878461,0.064330523841503,-0.034572017199777,-0.00917449578600845,0.0361003287453056,-0.00226563215051552,-0.0119574961142825,0.00885085141913228,0.0263367463339975,0.0161189389402625,0.0300861797079699,-0.0604568631737138,-0.0395436917197033,0.0053963526913147,0.0545317458380902,-0.0185852283837039,-0.042339698264445,0.0248213040013997,-0.0230453145708804,0.00261156764217481,0.0033077404622047
"Raw125",-0.024037487358922,-0.0564227223046461,0.044120523347669,0.000730678955831179,0.0481351137493393,0.013250427964364,0.00350492423348514,0.0150156326883938,-0.0235915311357021,-0.0654835517549163,0.115972692251901,0.00187827295164149,0.00176719805508917,-0.0189647495535274,-0.0333924593274063,0.000903498982483561,-0.00987295938441656,0.096047617504216,-0.0889914157539612,0.0133720437570642,-0.0499354360215336,-0.0361110968933272,-0.0780476923391813,0.103488364655312,0.0272927558180192,-0.0151445808814404
"Raw126",0.0292228862127714,-0.0202738815633657,0.0114477459963418,-0.032056757337248,0.00702599443546419,0.0539824898572191,-0.0108218224843093,-0.0201238412594442,0.0179688924653025,0.0290365397070543,0.0444841796052949,0.016766864803303,-0.00390456229202724,-0.0676372596809923,0.0260480923530814,0.00174589364948065,0.0250903222761343,-0.0124634276643021,0.0116958355292298,0.0694451831580201,-0.0429005652579436,-0.0415650367979399,-0.000281959571170666,-0.0028799907968818,-0.0242058579780072,-0.0141648262621112
"Raw127",0.0282806996684122,-0.00372632328213185,0.0116203304961924,0.00153739542829734,0.0842406625716775,-0.020813440356283,0.0068386040851117,-0.0535790127888761,0.0624622767406731,-0.0790859506832571,0.145292467157797,0.0396009797064241,-0.0362003231029888,0.0348702462344861,-0.0208662864620466,-0.0369581879675054,0.0322393484944048,-0.0321986464148874,0.0354171621718533,-0.024066300978583,0.0111368480708057,-0.0104516912281163,-0.00658604200417561,0.0213702441057544,-0.0851594590141892,0.0836924674935648
"Raw128",-0.0577935064034608,0.0210595150989081,-0.00181660003842816,-0.0992322145963739,0.0433736869410935,0.0159513460795276,-0.0293535439030298,0.0116881822038484,-0.036303285704132,0.08850064730976,-0.062558087498368,0.0271770222292665,-0.0316108184656488,0.004602687694938,0.0223417474781609,-0.0479542659996117,0.0972837704413599,0.0338916059847395,-0.0867703442478266,0.0228415857673397,-0.0114042613191036,0.01717510993685,0.0243656180449896,-0.00965440734859844,0.0049936475079575,-0.00718848836625653
"Raw129",0.0615229150903946,-0.0180101855516395,0.033024101432666,-0.0210192355602505,-0.0209241916468257,-0.00580903925824924,0.0189118560704016,0.0321883533788544,-0.0232651007377052,0.0251554648699183,0.0383717450821633,-0.0406815945030263,0.0329949070572594,-0.00264018564999118,-0.00757398625857728,-0.0744614409885196,0.0747196014653159,0.0806384766697642,-0.0586257807092983,0.0658267377083047,-0.0743236235102523,-0.0617291077497578,0.0683851320303734,-0.0755427131849076,-0.0228227716233737,-0.0154596692959335
"Raw130",0.00701694814446017,0.0140659117020189,-0.0302679532969006,-0.0204985893708808,-0.062196370010743,0.0733477243018216,-0.0563125504568074,0.0394867672153589,-0.030222629472272,0.0646354458221794,-0.00331369560683356,-0.0465267164612189,0.0473322638542346,-0.0226543086151615,-0.0389306991661568,0.0339867574816678,-0.0165466328681426,-0.00668917604128133,0.0078550145632725,-0.047316133696557,0.0411719448577506,-0.0151753978275067,0.0724171441488537,-0.0558131941048405,0.0607775623273724,-0.0820064491697953
"Raw131",-0.0483498081850204,-0.0103684039913755,0.0278658517220305,-0.0079344454960599,-0.00926754702713177,-0.04748480491332,0.0659470077685381,0.0168802140324362,-0.0137141410767245,0.0191445117467375,0.00809581762727344,0.0468667547178212,-0.0244368419758107,-0.0132011800879955,0.0381855700567301,-0.00166251006563937,0.0378626194461327,-0.030823629821968,0.034736807693671,0.0791166923152875,-0.0268297324365997,-0.00693973138888487,0.033598807274153,-0.0274488612890185,0.041955346953292,-0.025519445244911
"Raw132",-0.0168224784033066,0.0490378374293362,-0.0574351283243646,0.0384701784956654,0.00886343274966826,-0.0216753863760267,0.0115902442942739,0.0218680122582124,-0.0162755969649024,-0.0266852364605506,-0.00395239399422905,-0.0700545087475417,0.0779051685918282,-0.010922697670834,-0.077388166917247,0.0591352532912928,-0.0392281339536952,0.00199869520987227,-0.022115172928076,-0.0117591913542249,0.00521397667902919,0.0423314836200779,-0.0197811476467502,0.011477374374754,0.0379672882302153,-0.0423590600088766
"Raw133",-0.0347527235883461,-0.0639473836376536,0.0461493434816622,-0.0155589146104357,-0.00136777033648501,0.0463098349507293,-0.0511665794590065,0.032651374110089,-0.028155523685246,-0.0141401875578826,0.0020531674054959,0.0204257920996208,-0.0155710774959742,-0.0252838025239816,0.0666579567559192,0.0404997061522909,-0.0275379453214536,0.0214901521527801,0.0333183780516162,0.0749661542849152,-0.0933034462110985,0.0162210509015393,0.0209182084418777,-0.0265165166476439,0.0669486704838803,-0.0772676469676682
"Raw134",-0.00516315095121862,0.00675518132053982,-0.0372914522786052,0.0522350708897613,0.01630547279492,0.0114869184679766,-0.0746709331660696,0.00556211195333674,0.00673123051981115,-0.0779960199687137,0.0507844937195898,0.0360695516715602,-0.0689175630235764,0.0322636987737246,0.027657516190872,-0.024837308378847,0.0133018737418036,-0.0421817115940298,0.075493845238562,-0.0653075186632469,0.0488296293999578,-0.0111331709659585,-0.0489236412792719,0.0228454738506342,0.00288392248609005,0.0356270941410644
"Raw135",0.02336286612694,-0.0203704608650976,0.0267195014885185,0.049654328271864,-0.0310145772764343,-0.0539923948819242,0.0434755509365857,-0.0511761110149383,0.0661005624445064,-0.039465368636151,0.0790794672032618,0.0840563734268078,-0.0824794076710528,0.0445970858373937,0.0615876806164318,-0.0504764240366888,-0.0134674929488893,-0.00814622254892731,0.00948577680131986,-0.0740980259040927,0.0277685267182928,-0.0351181098043481,-0.0580982288405046,0.0274281538517888,0.0730530893499072,-0.0506461093162673
"Raw136",0.0660204463113306,0.0165009734626337,-0.0123469675186427,0.023534898510148,-0.0200650593190647,0.00415546384921658,-0.0262462239268459,-0.00023532516690085,0.00489511003589346,-0.00463644972517503,0.153910150883378,0.036271605041991,-0.0455553207141469,0.0329487056857326,-0.0318480953314239,0.0752557614992123,-0.0346206236939442,-0.0210794588054159,0.0196926632635663,-0.0728178778465196,0.0594456367418134,-0.145359353693095,0.0623188704239487,-0.0452180082490952,-0.0297590793370137,0.0208116108553515
"Raw137",0.0231375096557535,0.0105252177081941,0.00626244310825067,-0.0399539380026898,0.0397073099453722,0.0229925564098487,-0.00251723088020599,0.0129879820724469,-0.0379107861399731,-0.00924339447086651,0.0737660769419807,0.0816333153431776,-0.0655797092404973,-0.0293681129995822,-0.020611137417158,0.0253617267522716,-0.0528937408609774,-0.0107453036070199,-0.0173208331803853,0.0174309885079234,-0.00312554540789839,-0.00662008974650933,-0.0579835992102617,0.0308966054661907,-0.0329984888106678,-0.0122493130357763
"Raw138",0.00551361947827681,-0.0194645610854105,0.0211431302987328,-0.00241032038588853,0.0128277113159275,0.0118857400956209,-0.0524199072316158,-0.00430042169928433,0.0078197337548418,0.00617096681707642,-0.00288762171282905,0.0205575539169701,-0.0160504993777167,0.04163165630868,-0.0209467015706569,0.0530379551550531,-0.0782374518478363,0.00456286090502691,0.00537798697288278,-0.016150005419801,-0.00454987176818255,0.0617618399467771,-0.0156977493482241,0.00503514825367763,0.00176599767052123,0.0214539610112552
"Raw139",-0.0498254926842482,-0.0294704489951424,5.37529498956364e-05,-0.0200626436655624,-0.018724940631062,0.0654075642641586,0.0425146207620157,-0.00555791008509362,-0.00557081977295075,0.039182946655971,-0.031017075437751,0.0144846120415032,-0.0313234782389294,-0.105359875772578,0.0616660260756817,-0.029208756244886,0.076077419560131,-0.0300486443472121,-0.000966927311605136,0.00971668341119123,0.0133423169148664,0.0416911114949982,-0.0174106374541565,0.000174592746350618,0.0191237110056628,-0.010711833511592
"Raw140",-0.0479027557468425,0.00382864969826621,-0.0370532749635653,0.0118716406871605,0.0153280033397615,0.0151171156255934,-0.0117657778741856,-0.0380052030205959,0.0249341458786432,-0.0338779289946849,-0.0150094307265253,-0.0669838983432643,0.0558808874603831,-0.0256647840181989,0.0198483554041403,-0.0148001323103068,-0.0391882299584505,-0.0228689183403472,0.0157446654158205,0.0326952761651813,-0.0244400825947927,0.0198865442914084,-0.019804913053679,0.0382591405170768,0.0480421198764825,-0.054667210178724
"Raw141",0.058009589951987,0.114322083678379,-0.0751869879811831,-0.0184289833851376,-0.0605292529582832,-0.0510225157943592,0.0354484526780708,-0.0699048133595798,0.0614723951662174,0.104869045053586,-0.0675891110040377,-0.0480086343026191,0.047632928937578,0.0240218808283423,-0.0306460970978433,-0.0413671299352834,0.0119819688448694,0.00334572900801016,0.00206900232705957,0.0630047576167124,-0.0416789865148945,0.0032699845401092,-0.0013533760721691,0.0242330198403505,0.00158086934622323,0.0189948585628824
"Raw142",0.0747872436686869,-0.0242752544527583,0.0361238789038842,-0.0378395439478642,-0.00857308112290289,0.0455412358902237,-0.0316359519763243,-0.045550930272971,0.0488042377950575,0.0499694268557993,-0.0375458594382803,0.0407238941271636,-0.0405228490784245,0.0128837178865024,-0.00774954915466269,-0.0668386119006783,0.0948342293877459,-0.0315637744834648,0.0653865727616461,0.0305680685552162,-0.0238699966995237,-0.0496629266634925,-0.0292553923473189,0.0150495559713384,-0.00927289197565692,0.0054100156574697
"Raw143",0.030997706259883,0.0111403445648684,-0.0222725062431945,0.0224401786388367,-0.0151305361858128,0.0137128460816135,-0.037236129758039,0.0559033784441354,-0.0502202365970394,-0.0209040706930236,-0.0500481405363909,0.0355190370864563,-0.0350760390005816,0.00422528071539307,0.0838820850031047,-0.0151170925198592,-0.00620665199476774,-0.0140467334179992,-0.013752189560306,-0.0460188335105183,-0.00459578764393315,0.0263118838466783,-0.0174392963999323,0.00968627509142401,0.0514918940268409,-0.0421860211996748
"Raw144",0.0151901367341933,0.0284906739700274,-0.0118070589934964,-0.0621627198076873,-0.0335619726298214,0.00969842942676049,-0.00519374400240966,0.0108696276562738,-0.01733535206889,0.104786573739027,-0.00243862115654474,0.035327912297628,-0.0308323704760116,-0.0107867262309406,-0.0885366737159048,-0.0730620974556414,0.0700581440572298,-0.04309735997272,0.0314014753434631,0.107316899318717,-0.0598800155037897,-0.0277192346832848,0.00703874645677918,-0.0340957296345968,0.00224973502589406,0.0166537464009858
"Raw145",-0.0371212047185722,-0.075825590070708,0.0676575794317619,0.000601323078708905,0.00253420205639533,0.0340281048913611,-0.0623689053853734,-0.01739644739255,0.0181065269695539,-0.00719405878646994,-0.0332895474784327,-0.0122401659826941,0.0273371035696278,0.0382503802354852,-0.0296111919949437,0.0154664860940501,-0.0116253860183389,0.0356083852952087,-0.0554974669482706,-0.0214221655493535,-0.0100646453907346,0.0297408521111172,-0.0131166778748303,-0.0100466459405503,-0.0348076971930334,0.0328922146639842
"Raw146",0.0118776401746554,0.00165047704577534,-0.0250586935519733,0.00570320651187387,-0.0638656146320709,0.0569716233894847,-0.0351865301318746,0.0376991357797418,-0.0444681321439706,0.0644811682924629,0.058793606224377,0.0852280789101426,-0.0700843663720924,-0.0362601813816519,-0.0542792154773053,-0.00045809874570911,-0.00300835725888557,0.00706156357511782,-0.0311088877277273,0.0435629086296276,-0.00603803922527513,-0.0417872259897852,0.0535134428070527,-0.0446021256397797,-0.111010785195593,0.0878609300231255
"Raw147",0.0548700245649774,0.0661473562041446,-0.037950198494624,0.0215184125461824,-0.0112181900602088,-0.0794572486375458,0.0635564386651413,0.0482647133541036,-0.0156613246814607,0.00546286595646698,0.0367584051879487,-0.0545310891442858,0.0421766299917756,0.0068007429055359,-0.0577224159105073,-0.0509730347202269,0.0615393622118127,-0.0343093860235778,0.0311338251698711,0.0172662910889236,0.00856116032947328,-0.0461882254801203,-0.035086253709961,0.0182484659685778,-0.0345864472686801,0.0373941404015606
"Raw148",-0.00295937987691673,0.000261869977575386,-0.0143402609901591,-0.0203312510378499,0.0460324777135662,0.0512158419030668,-0.0982241381608628,0.0405376419548555,-0.0351238978352782,-0.0398439875320951,0.0693514411508839,0.0887592036614955,-0.0713531278036885,0.0159263316115196,-0.00575123437960345,-0.0264524879528497,0.0415379400543632,-0.0144752947212009,0.00722877050118244,-0.0552591325877339,0.0895373290371369,-0.068553958545517,0.0661788001257409,-0.0478514787647699,0.0178174626458346,0.00108855685687012
"Raw149",0.0680885694890119,0.0544716427777016,-0.0532269264120438,0.0494056415644365,-0.0160729112962581,-0.0375570896069589,0.05875702155154,-0.0245798869869161,0.0549857655605314,-0.0320351119443268,0.0576976653894006,-0.00975071708744046,0.014828992760117,-0.0288060997842818,-0.00996879296815864,-0.0208402407519166,0.0111067999124815,0.00974249273454622,0.0478278499511369,0.0097682360257922,-0.00818633922152997,0.0147501767314822,0.0310149168592743,-0.026978262379954,-0.0416261141074333,0.020821187460559
"Raw150",-0.0165750728911495,0.0641480890225843,-0.0888478586200442,0.0577886193094987,-0.100721653007104,-0.00300960269054864,-0.0207869473155938,-0.0917490380410321,0.0833855399557159,0.0865405733928236,-0.00544548105640955,0.0264077885705171,-0.0266204379710658,-0.0134013354144944,0.0250630043058822,0.0530691544960945,-0.0940236312155438,0.0629430963825788,-0.0125184328648743,-0.0695982539849216,0.0821571194406837,-0.0418412270593165,-0.0333584174241118,0.0332566109442296,0.00380414936719137,-0.0490145583182618
"Raw151",-0.0762159830896988,0.0485879616467486,-0.026143432495145,-0.0173496126671046,0.0197766359561707,-0.0509662495201469,0.0229449516791595,0.0395235099300212,-0.0259347581869585,0.0076174538792863,-0.0132024259206232,0.0630253501563532,-0.0783636492081236,0.019120165182545,0.0415382145606175,-0.0301015673082298,0.028520734945584,-0.00157869933017981,-0.0258505635811141,-0.0421260264059334,0.0454697233058766,-0.00340480895410578,-0.0243813382148922,-0.00882848963462405,0.0255773780149953,0.0112797266246207
"Raw152",0.0274087535880109,-0.00884615836685392,0.0501972780334776,-0.0372701139707481,0.0574777030086145,-0.0587313670678618,0.0513077371742918,-0.0194186388622551,0.0203530280077116,-0.0100799130959821,0.0330843184804857,-0.054764049796867,0.0482966123380435,0.0442129468976793,-0.0188374715080762,-0.0491574574383711,0.0582228272774087,0.0370698205805026,-0.0051444082042778,0.0605475893348119,-0.0273206517387138,-0.0519102939761771,0.0724034919804034,-0.0594045363228353,0.00386327579947019,0.00742577954548599
"Raw153",-0.0147590489325736,-0.0688748113042424,0.0472914498209511,-0.0164397827304892,0.0067803591491557,0.0616289458018537,-0.0626714760952298,0.0421076853863903,-0.0229640914646387,-0.00527524906549712,-0.057066726205786,0.00582018593921018,-0.0247150831681523,0.00608067479129884,0.0451857058432631,0.0657775951667734,-0.0372999919847563,-0.00998733800401401,0.0647049074572283,-0.0704243505295045,0.0493296506629654,0.0121821424468918,-0.0136577225914604,-0.0272967155504402,-0.069381653569056,0.0750669704388572
"Raw154",0.00881673517691283,-0.00631456941179085,0.064980241906528,-0.0720663905318704,-0.0321364049315948,-0.0758607412211693,0.0656121228603136,-0.00332776109158686,-0.0236925304966012,0.126485431926077,-0.0421163125832416,0.0210250494454969,-0.0233036590972813,0.0346414196806049,0.0112966758111991,0.032788870164918,-0.00963974932299458,0.0621337924389049,-0.0913721066347131,0.0234527777596111,-0.0310410516077378,-0.0143888996104683,0.0433235070843118,-0.0418981414239045,0.0145737889128147,-0.000342401741641591
"Raw155",0.00910835857389001,0.0108283046370306,-0.0390345351497609,0.0792140889742831,-0.034991951863002,0.00522481618081248,0.00669735877039194,0.0441998901723985,0.00195764494931649,-0.0353342950694766,-0.039037940786233,-0.00206940976583095,-0.00734570656400812,-0.0404016117304116,-0.000431206646112248,-0.0210434794604948,0.0258043461586803,-0.000118843698540973,0.010360584492066,-0.0524563638932056,0.0663275758169818,0.0701696794886666,-0.00451239501953783,-0.00174118501569061,0.00657091652303735,-0.0292864488725016
"Raw156",-0.0318587252412643,0.0406465133749035,-0.0331778079586997,0.00278549316950716,0.037382485162912,-0.0210675645414271,-0.0713499651336621,-0.0236367896007871,0.00508048644551797,-0.0385099559186364,0.0412308265572561,-0.0250741204012418,0.00686068933732571,0.078271582324319,-0.0266009479366392,-0.00187309286616938,0.016230210724354,0.0135607001678378,-0.0670151929801617,0.0577189371868977,-0.0597755943187691,0.0359343144969776,-0.0130922591003226,0.0150542166955499,0.065004936355822,-0.0495339881585096
"Raw157",0.0188301863941517,0.0757289093715719,-0.0657571639581672,0.0314606880675719,-0.0273017293536083,-0.0566444277980944,0.0222309717063542,-0.0154483471769022,0.00751903017914005,-0.00732837771572369,-0.0201044371055424,-0.00102337645760855,-0.00996017880805435,0.0169222149468715,0.0616427918685043,0.0314071618978859,-0.0768477954569061,-0.0235895979842434,0.0167452500024376,0.043675522961404,-0.0623070169914074,0.0193336523685485,0.0388111155528564,-0.0311176503675688,0.0576895912078993,-0.0678166857732705
"Raw158",-0.0316368654927226,-0.0220301315115424,0.0293956090505977,-0.0464249082963262,0.000254588375230408,0.00705774211572465,0.027331032913462,0.00384713671599345,-0.0280508488754839,0.0423415814812296,-0.0254398922222744,-0.00720369271887271,0.00945019162892675,-0.0306450695021181,0.0085761582059078,0.0572165272632535,-0.0400312862927124,-0.0290146755626133,0.0207674562750464,0.0432329324074745,-0.0296539280565089,0.0280865011398626,0.0157949625420817,-0.0286717137181694,-0.0879802329609286,0.0703917721474447
"Raw159",-0.0969619100675919,0.0158202797630665,-0.0168916113838507,-0.0340070547383243,0.0418093125886098,-0.00830069106606101,0.00816047741700691,0.0845411850222106,-0.103279018871308,-0.026415740117661,-0.0731734432145094,0.0466205753801519,-0.0541146095467243,0.00760759247822335,0.0181047271202017,0.0200375281043678,-0.00575304113674888,-0.0148572701678704,-0.0402336256966749,-0.0289685987262075,0.0667521586366093,0.123167507932933,-0.0434753001870117,0.00863151344312764,0.0365013608056735,-0.0498116890450863
"Raw160",0.0363449906135858,-0.0125928770518521,-0.0319360156477047,0.0194129333151116,0.00942144138909786,0.104041450001579,-0.0167028411390851,-0.00393551563731255,0.0069008364685206,-0.0283339076394514,-0.0307226477455786,-0.102711431707609,0.143060570837795,-0.0980031216758604,0.0531581233902223,0.0182600662606538,-0.0633033354835435,-0.05892296778006,0.0859810761415183,-0.044195805461063,0.0284729896651634,0.00509002228970711,-0.0233866234405673,0.0753257409605066,-0.0136337400612354,0.0034613784473562
"Raw161",-0.0420165007000462,0.0360502385528943,-0.0235987540261575,-0.0197175675246241,-0.00281159253329059,-0.025156753421101,0.0606457499752494,0.0481453959664407,-0.0616542918062973,0.00630517998433966,0.00631533487033968,-0.00500219320963275,0.00599365632370478,-0.0228714202136853,0.0291706401657961,0.0789127051218066,-0.0615918527088109,-0.0476855852520554,0.0342781152387299,-0.011110915879504,0.0051886297774916,-0.0253516199123044,-0.0577392618323218,0.0564440714762901,-0.0253818796972393,-0.000809826438759752
"Raw162",0.00319191265211204,0.0103474837678147,-0.024105115231616,-0.02272733502103,0.00873866036919358,0.0637720453216886,-0.029889912812442,0.101583162669004,-0.117208346991356,-0.0107140899008679,0.000970541165830628,0.0284494803430268,-0.0217030462530836,-0.0423691316404043,0.0117855779328178,0.000607898607433582,0.0295057286533897,-0.0309366010828794,0.00849085992909139,0.0732458960826356,-0.0662340187433007,-0.00984795471462046,0.0789349307230709,-0.0595982143190863,0.00627505696117377,-0.0292811178899534
"Raw163",0.00464964652771854,-0.0492941326457144,-0.000291879804835197,0.076117110918963,-0.0271023949259778,0.0642843130530091,-0.0418015945863848,0.045875919533308,-0.0472170206966335,-0.075786075948538,0.00610605018994509,0.0481759892038222,-0.0540626838784931,-0.0399929649216549,0.0638046038106746,0.0416236603631947,-0.0462273071103194,0.0410117767858677,-0.0537688444967057,0.00293884771692885,-0.00956259307545008,-0.00946061428157298,0.000250923958894192,0.00300913549084154,-0.0629307355264429,0.0254585184696717
"Raw164",-0.0493902456628526,-0.055269155546328,0.0529310754379071,0.0145157457072017,-0.091246550858711,-0.0134566547017489,-0.0173721794471291,0.0124712967171869,-0.0149531163835499,0.0669400252813603,0.0395954150109085,-0.0255723114133206,0.0220845801392064,0.0504554011836333,-0.0129581071640916,-0.063058306540136,0.0695162543052223,0.0110620019914762,-0.00929999620582124,0.076262841627032,-0.0974386459739733,-0.0713995462631691,0.0961581893812329,-0.0597745245580284,0.0563047669867901,-0.027351774141693
"Raw165",-0.00566661840372513,-0.0207715817753735,0.0299637822989415,0.00708426675824631,-0.0354217881972114,-0.0348573881057353,0.0252443818538906,0.00640648137022499,-0.00998279095685028,0.0254094489318277,-0.0647532120743321,-0.0324666788644415,0.0218429372031504,0.027426870804661,0.0499197904929334,-0.112269450842089,0.0785668964997987,0.00160114849958641,-0.00758690050801112,-0.0572826294411251,0.0423534282939385,0.0484147164430921,0.0481499226986929,-0.0755002949928645,0.0292662343239787,0.014955081780859
"Raw166",-0.0127219387422686,-0.115824186406782,0.0573426472302278,0.0622615931780354,-0.0163517845624874,0.0711965858135562,0.0190598040627178,0.0567514298558914,-0.0643892896040917,-0.0787647910603343,0.0189936018461341,0.014398034087653,0.00617028445242152,-0.0938750394896222,0.0104027318235294,0.0570509399621303,-0.0256098747097216,-0.0248216122071283,0.0223427026501096,-0.00932163420241001,-0.00939705407399555,-0.0114095838444872,0.0870134285596745,-0.0678605601716584,-0.0325843305285582,0.0218931594398147
"Raw167",-0.0652195071175305,0.0219645113495567,-0.0157277785018562,0.0012753522852029,-0.00555468510879116,-0.062351882834009,0.0473115884652699,0.0466944224360391,-0.0522656661137136,-0.0368953230381619,-0.00486385518090042,-0.0572122894179109,0.035803853188971,0.00786756260341581,0.0380581690217205,0.000283177319247494,1.69211196566876e-05,0.0469576620706054,-0.033739660624055,0.0464445817132711,-0.0757556271411048,-0.0431613341093924,0.021525716920462,0.00597956783360469,-0.018430235588354,0.0262204819676862
"Raw168",-0.0113703152488711,-0.0540395166234291,0.0632065378685809,-0.0840065322652702,0.0968254483727932,0.0183578801367742,0.0118784927558246,-0.0488654555277807,0.0425543013121373,0.0311822289003152,0.0260290765563419,0.0580380998329184,-0.0815415713378642,-0.0559289502771108,0.0054533924837987,-0.0462765791142311,0.0398894425670056,-0.0610606790222838,0.0962040989739853,-0.0321349005094029,0.0701457155221839,0.0186408248910163,-0.0509089071757513,-0.00659890885979994,0.0808488313241702,-0.0929665600579274
"Raw169",-0.0685905142424172,-0.00166479631267948,-0.02636316080472,0.0381502446308793,0.0170332788469306,0.030126371869941,-0.107537204796625,-0.0167684453843603,0.0288065295664252,-0.068232463566046,0.018281388632385,0.0700281701118743,-0.0894516552408912,0.0727447829221945,-0.0193433574510969,-0.0344551408037402,-0.0299498722904577,0.0913777195140257,-0.0713824462815861,-0.0796673851935587,0.00851140431733784,0.00924061128942327,0.0324000329040376,-0.0857383365970283,-0.0214740499334444,0.0334968883913183
"Raw170",-0.0522302078261253,-0.0625096112121545,0.0524210752768038,0.0602701011871219,-0.0524089015991867,-0.0376440275583218,0.0261141989676851,0.00334824079496186,0.0001030702294663,-0.0178316165275486,0.0265011840445084,-0.0450030166495912,0.0376661794114627,0.0237741782348726,-0.00533375148494888,0.0459873514727455,-0.0292607503006604,0.0647235086851713,-0.0542464182425962,-0.0405621691350631,0.0669089432082094,-0.0221363508789964,-0.00295385893373275,0.0107748680027237,-0.100248035822535,0.0961779931349446
"Raw171",0.0436205852155694,0.0327020369712938,-0.0491400702395056,-0.0337806318568248,0.0331287125726167,0.064590215520399,-0.072654288543043,-0.00791340196243491,-0.0237717927463711,0.0181777938062833,0.0468592840017378,-0.0131676309216974,0.0321991494468978,-0.016853398525184,0.0574197154565703,0.0505681429345443,-0.0889987103980695,0.0196827175457603,-0.0311686879468365,-0.00381589832732593,-0.00316024394016297,-0.0343245179584657,-0.072191435360595,0.0435156751433293,-0.0305491844394449,0.0137563523893832
"Raw172",0.121333167021538,0.0048057113430574,0.00783865636013097,-0.0447589473351989,0.0460014829973035,0.0392973789397729,-0.00561244104158467,-0.0447938638312454,0.073401002010383,0.031610670835792,-0.0683162165467542,0.0356896515012786,-0.0288880798195086,-0.0587276584646951,-0.0234693818202235,-0.108615959632125,0.100662132158951,0.0667750772008454,-0.0347175330732522,-0.0087433173676963,0.0082717842960553,0.00726990589834326,-0.0124983823648239,-0.0363270424887147,5.44567031388827e-05,-0.022417782552306
"Raw173",-0.000784508483497644,-0.021849853628315,0.00420393483093174,0.0268456740809966,-0.000632099525162446,0.031904731401014,-0.0414225384977946,-0.0192670540052936,0.0382276895715438,-0.0185342066681989,-0.040299399013391,0.0758343377887667,-0.0709919351501169,0.022399126545614,-0.0248789746573704,-0.0302957636413851,0.0223497030116688,-0.0365268532271328,0.0231420461490419,0.024634381749889,0.010310890854989,0.031271998597477,-0.00786039951309839,-0.0236873722658954,0.0154660696915121,-0.0146789094651532
