"V1","V2"
"Raw232",0.0487802627612808,0.0129200889740218
"Raw233",0.0408157155388961,0.0375499206250385
"Raw234",0.0622890835777246,0.0136232076171127
"Raw235",-0.0222539991306533,-0.0520675405650436
"Raw236",-0.0051003208822296,-0.0605197185054694
"Raw237",-0.00986445847795437,7.87046543160821e-05
"Raw238",-0.086437370406019,-0.0269507063099569
"Raw239",0.0301343746948371,0.027364688787568
"Raw240",-0.0367508350954184,-0.0213417788821396
"Raw241",0.0179202382520069,-0.000519477004741269
"Raw242",-0.0128121172559573,-0.0144262617526726
"Raw243",0.0177556691624214,-0.123523726248491
"Raw244",-0.103014316722712,0.0195478869578705
"Raw245",0.0329297641228543,0.0113399649579621
"Raw246",0.0126446181825665,0.0643066918674007
"Raw247",-0.0837189432011519,0.0465452102520942
"Raw248",0.00941949743302298,0.0799417073077061
"Raw249",-0.0237598070136657,0.00171165856789688
"Raw250",-0.0513008147582717,0.00110975824414164
"Raw251",0.00124345932082487,-0.0175304223023911
"Raw252",-0.118932605292175,-0.0913377556074997
"Raw253",0.0534369047067405,-0.00537208309446134
"Raw254",-0.0136855807765112,-0.0372371681912318
"Raw255",-0.00691131238299456,-0.0325006483506371
"Raw256",0.0482739810149575,0.0600475534188442
"Raw257",0.0400379440506268,-0.0505495901086031
"Raw258",0.0460937279248411,-0.0631498823744117
"Raw259",-0.0371322466966354,-0.0152498066996894
"Raw260",-0.0254927444348606,0.0553502388482783
"Raw261",0.00616366668642348,-0.0997622979206471
"Raw262",0.0247460268644726,0.0300572395014418
"Raw263",0.0258820087177714,-0.0627500789444278
"Raw264",0.0126257661932673,-0.0124342394335471
"Raw265",0.0607633558024187,0.00240412764629757
"Raw266",0.0134843906706033,-0.0508583767759956
"Raw267",0.014543296790056,0.00969035974853081
"Raw268",0.0678584846903322,-0.00421537554039918
"Raw269",-0.0190757702174169,-0.0180103482904375
"Raw270",0.0483584304481997,0.00157173094637459
"Raw271",0.0393254878562758,0.00829256294222731
"Raw272",0.0125830581345893,0.0613460584647153
"Raw273",0.0365836393021586,-0.0112809089390901
"Raw274",-0.00206948060240974,-0.0454615218173571
"Raw275",0.0193234894296217,-0.0933473452042301
"Raw276",-0.00345126237784912,-0.0544538417983329
"Raw277",0.00785618364265725,0.0397420925107796
"Raw278",0.012066130550001,-0.0287149881249577
"Raw279",0.0196975459747132,0.0651088241868635
"Raw280",-0.0345241065000866,-0.0162374816811072
"Raw281",0.0441807375851596,-0.0477047911780782
"Raw282",0.0164386537561188,0.0103107886975498
"Raw283",-0.0626074151821073,0.102108797483638
"Raw284",0.0293409427855171,0.0248137890624093
"Raw285",-0.0642385183040098,0.01233667466712
"Raw286",0.0279407078059277,0.00144167887458551
"Raw287",0.00260990897342206,-0.00472789571639371
"Raw288",-0.053566124168553,-0.0384643283649444
"Raw289",0.053029550245149,0.0129600262505311
"Raw290",-0.0115161823689601,-0.0172246679307917
"Raw291",0.061970247134788,-0.025557023811236
"Raw292",0.011608450835155,-0.0207073365183288
"Raw293",-0.00653029093098538,-0.0412691143328136
"Raw294",0.0270594958170975,0.0318888311685101
"Raw295",0.0478749632266879,-0.12183357685576
"Raw296",-0.017541591813736,0.0584002137530689
"Raw297",0.0240934004112891,0.00482875187615263
"Raw298",-0.00241451205911761,0.0001864925935747
"Raw299",0.0373312141880469,0.0121569414193334
"Raw300",0.0251688220194159,0.126237545529753
"Raw301",-0.0456351114136665,-0.0263943713188297
"Raw302",-0.0195735005533915,0.0220730025802215
"Raw303",-0.0479965116052107,0.0275729934205299
"Raw304",0.0354372995247485,-0.0291915107172513
"Raw305",0.0800809377021502,0.022729347095932
"Raw306",-0.0101867515038054,-0.0145377087321791
"Raw307",-0.0545296078618808,0.0245174062677234
"Raw308",-0.060194974975596,0.0764134378069087
"Raw309",-0.015271946550271,0.00345517906460113
"Raw310",0.142114890136746,-0.0969492646879341
"Raw311",0.0278849449476492,-0.0326127065405399
"Raw312",0.0880511219437246,0.0407566583020193
"Raw313",0.00169719148416526,-0.039803002693458
"Raw314",0.00407393294302725,0.129954923319534
"Raw315",0.0526064127675421,0.0133498387219983
"Raw316",0.0454592916809974,0.0501466202925092
"Raw317",0.0245323032833541,-0.0633382729222147
"Raw318",0.034390148168373,-0.0886608959731307
"Raw319",-0.059361611499815,-0.0237512867486894
"Raw320",0.0371933219449042,-0.0109172465726468
"Raw321",0.0130879124531853,-0.0786524167225088
"Raw322",0.0443524961136357,-0.0600597718090145
"Raw323",-0.0669685377960713,-0.0296460367221272
"Raw324",0.0296463745931447,0.00903067578649379
"Raw325",-0.0103097572467559,0.0119691642952416
"Raw326",-0.113073119152981,0.00763495573318724
"Raw327",-0.00959701891814225,0.0277543881517211
"Raw328",-0.0178951365422777,-0.0164652519372207
"Raw329",0.0317005604894157,0.0219182880206449
"Raw330",0.0207762526608705,0.046844833256399
"Raw331",0.0503734379438418,0.0148179156687379
"Raw332",-0.0391167469177699,-0.0372910505522464
"Raw333",0.0275072028363044,-0.0385466099485159
"Raw334",0.0659082196487147,0.0619476288619171
"Raw335",-0.0402487212905657,-0.0234552002391173
"Raw336",-0.0442759647632632,0.0155038883739728
"Raw337",-0.0788109841921982,-0.0555449855244234
"Raw338",-0.0377260428053647,-0.0786906173141813
"Raw339",-0.0610810343124661,-0.0366437876639923
"Raw340",-0.038202239757469,0.00360936929912715
"Raw341",-0.064931664578299,0.0676486861584077
"Raw342",-0.0145938679565933,-0.00344094131973425
"Raw343",0.0156465441074338,0.0219519243615076
"Raw344",0.0340740955365602,-0.00226659955881754
"Raw345",0.00272626542908355,0.0134723228873549
"Raw346",0.00124152610958378,-0.00696090210149076
"Raw347",0.0190635331407837,-0.0231078666253315
"Raw348",-0.0305657426732089,-0.00260363537095346
"Raw349",-0.0958133333429119,-0.0164363908535552
"Raw350",0.0558812744528174,0.0248946968876451
"Raw351",0.0709792642697672,0.00269825796081082
"Raw352",-0.00557246457727289,0.0395063396517338
"Raw353",-0.0157116689819426,0.0839895328360602
"Raw354",0.0146367977977213,-0.0437864257062089
"Raw355",0.00327039746701626,-0.0451918640697892
"Raw356",-0.0461923463901028,0.0334523294451183
"Raw357",-0.0205990173395445,-0.0190335167448721
"Raw358",-0.0241419959522376,-0.061343962879226
"Raw359",-0.00823480906391465,-0.00590854954907638
"Raw360",-0.0216961437160048,-0.032358040587529
"Raw361",0.0739329453774814,-0.00924623648721674
"Raw362",-0.0980864626274714,-0.0647568103133223
"Raw363",0.0352717600429315,-0.0462949715693407
"Raw364",-0.044010634741808,-0.033006390988352
"Raw365",-0.0404649040048755,0.0779461344836108
"Raw366",-0.021282587005093,0.00338377700010734
"Raw367",-0.0226296627133423,-0.0819990841155085
"Raw368",-0.00869943010806794,-0.00419332689587444
"Raw369",-0.0134788853523258,0.0181003979711699
"Raw370",-0.00512991654327017,0.0444517091591461
"Raw371",0.00226013860096357,-0.0574037604397916
"Raw372",0.00808398632723489,0.000555100486071649
"Raw373",-0.0543406475031749,0.0157178956129779
"Raw374",0.0486196130421274,0.045237191043222
"Raw375",0.00858024025459483,-0.0168878797382528
"Raw376",-0.0084451406900424,0.051719415819545
"Raw377",-0.0720754540502545,0.00359899725456599
"Raw378",0.00504023938439148,-0.0859666331140801
"Raw379",-0.0174889651634606,0.0262086673026682
"Raw380",0.00253257873659045,0.0419565408496409
"Raw381",0.0466390418091181,-0.0267969279376324
"Raw382",-0.0752809039344232,-0.0144607733660417
"Raw383",-0.0749670028532792,0.000614763954988308
"Raw384",-0.022185945492313,0.0111051521633393
"Raw385",-0.0288167018409906,-0.0589401160350795
"Raw386",0.0214209039580335,-0.0077916251192253
"Raw387",0.00355426615940586,-0.0550453272777573
"Raw388",-0.0495785686366474,-0.0480888376111652
"Raw389",0.0306440608122543,-0.0901895935286674
"Raw390",0.0109956240603629,-0.0630110427221925
"Raw391",0.0758654128487755,0.0286325470834254
"Raw392",-0.0310684260219375,0.00772753614549743
"Raw393",0.0565068328186969,-0.0416511546886604
"Raw394",-0.0568139546608209,-0.0425010571388376
"Raw395",0.0394004088100954,0.0410359336378837
"Raw396",-0.0916501086838217,-0.0979553655215416
"Raw397",0.0391895156192264,0.00921568422188853
"Raw398",0.0462259856435256,-0.0998056130141603
"Raw399",0.0875420412733696,0.0235454460144729
"Raw400",-0.0762093501595627,-0.0556611730875113
"Raw401",-0.0278293052972342,0.0286732357650265
"Raw402",-0.00884740083309395,0.0517851861029183
"Raw403",0.0283847247224879,0.0567207242388574
"Raw404",0.0631485576447355,-0.0142723566188763
"Raw405",-0.0477120625278265,0.026527437908205
"Raw406",-0.04533029674399,-0.0966061830928207
"Raw407",-0.0402788001718986,0.0203228378970927
"Raw408",-0.0213895275913931,0.0519489908394139
"Raw409",0.0213426098923563,0.0217101041611242
"Raw410",-0.0100761184571194,-0.0490474731350059
"Raw411",0.082953665241228,-0.00307964233516584
"Raw412",0.0163027963932844,0.0254375916925011
"Raw413",0.00242237282104557,-0.0336872766461884
"Raw414",-0.11935497867171,-0.0612832912115925
"Raw415",-0.042134629872624,-0.0814614086638681
"Raw416",-0.0303616496989865,-0.0157320735089861
"Raw417",-0.00148873880336385,0.0574287125966822
"Raw418",-0.0240699438764231,0.0112466377287726
"Raw419",-0.0600565634621509,-0.097580827486409
"Raw420",0.0308428448838294,-0.018886006797763
"Raw421",0.0607357428991444,0.0132479000493022
"Raw422",0.0217499742430552,-0.00185780634961954
"Raw423",-0.041525382240288,-0.0346211196910626
"Raw424",0.0230626664105868,0.0646886530398749
"Raw425",0.0234508271002931,-0.0510228716740315
"Raw426",-0.00556064668747881,-0.0255863243091761
"Raw427",-0.0147084209980985,0.0517632920104571
"Raw428",-0.0210205283069885,0.0588396730010908
"Raw429",-0.0368321954322875,-0.0380976119386755
"Raw430",-0.036604979359039,0.0605054316456896
"Raw431",0.0689065106473711,0.0432196020925579
"Raw432",0.000714917059629038,0.0586426526995261
"Raw433",-0.00651096716429252,-0.0423415972946011
"Raw434",-0.0156856761023514,0.0171345534852627
"Raw435",-0.0227784847421923,0.0148076838429354
"Raw436",-0.0229070467483066,0.0551331656287615
"Raw437",-0.0125375360439821,0.0398667224905565
"Raw438",0.0482127377940382,0.00953507671733675
"Raw439",0.0830153501703305,0.050274371209414
"Raw440",-0.00114396015958974,0.0853896546367763
"Raw441",0.0465380524837995,-0.162961849613001
"Raw442",-0.0300745344235107,-0.0637946179637317
"Raw443",0.0531598731043962,0.0599911320041121
"Raw444",0.041581349163835,-0.0210204538636359
"Raw445",0.0443134285297205,-0.0340932914621839
"Raw446",0.0105520909175174,0.00826230913794425
"Raw447",0.06391907890111,0.0262240597348309
"Raw448",-0.00948300475300262,0.0234299712732685
"Raw449",0.0497617257987871,0.0201533241997325
"Raw450",-0.0544820040708884,0.00732586796253787
"Raw451",-0.00982723179519982,0.0279574961724001
"Raw452",0.0529436901236036,0.0638120411269673
"Raw453",-0.0539881769075067,0.0210659573038182
"Raw454",0.0242501196304491,0.070234907291454
"Raw455",-0.0115669267159745,-0.0442725132454809
"Raw456",-0.0859792022618668,0.00481365414733411
"Raw457",-0.0413848229139132,0.0221098016066186
"Raw458",0.0099076055444066,0.00371256768901384
"Raw459",0.037785822884135,-0.0167438899841665
"Raw460",0.00258146038089679,-0.0149553606777017
"Raw461",-0.023430825619705,-0.0235469383824327
"Raw462",0.0884293962103713,-0.0215414289317523
"Raw463",-0.0278655554067148,0.0575721887402615
"Raw464",0.0333598871200314,-0.0421344340641633
"Raw465",0.0417156483958054,-0.0333081750402385
"Raw466",0.0710888772039801,-0.0477746080486063
"Raw467",0.0474480209611814,0.0747325067914442
"Raw468",0.0311118153250286,0.0178570407997792
"Raw469",0.015595363996675,-0.0279785506179016
"Raw470",0.0220598320315861,-0.00441857290163952
"Raw471",-0.00267937429740282,-0.0171533741946502
"Raw472",-0.0640189058725247,0.0163690971347034
"Raw473",0.0724281345727043,0.022785233885473
"Raw474",-0.057100391151732,0.0122364251733924
"Raw475",-0.0570150482897824,-0.00675174224531212
"Raw476",-0.00236619378430237,-0.0433047286379496
"Raw477",-0.122319373801367,-0.00765036689174841
"Raw478",-0.0199498878648937,0.0264474469904413
"Raw479",-0.0452817818544321,0.0191846262014707
"Raw480",-0.0534861921032008,0.0476266320130253
"Raw481",-0.00755955989730532,-0.0725477399373712
"Raw482",-0.0195608281057893,0.00420159417730479
"Raw483",0.043433380426291,0.0139459771976527
"Raw484",0.053870747344312,0.0682515980896109
"Raw485",-0.0428188676369939,0.0211719642972749
"Raw486",0.0301473298393823,0.0983856989061027
"Raw487",0.0478056312012039,0.0670808603419919
"Raw488",0.0228563125043648,0.0247701990926486
"Raw489",-0.0153915863597702,-0.0464257605539372
"Raw490",0.0492139073975546,-0.0410808171993639
"Raw491",-0.0358687890497301,0.0320373945548936
"Raw492",-0.0438109419234912,-0.00552176567446124
"Raw493",0.0131876746264376,0.0269973306836587
"Raw494",-0.078531330273254,0.0192867563276662
"Raw495",0.0155381662788583,-0.11768861620947
"Raw496",0.0580738560342991,-0.0196061496091834
"Raw497",-0.099103249225797,-0.0971743500389506
"Raw498",0.00046869959974895,-0.0989340131582471
"Raw499",-0.010385221386804,0.0435051298352521
