"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28"
"Raw256",0.0508277008760853,-0.0583868394753649,0.0607555790864215,-0.046216231267581,0.100403130020448,0.0175330553210678,-0.0434995044310173,0.0460751676275914,-0.0545789910197882,-0.050804814646398,-0.0371348003358686,0.0261455424787462,0.0255171969958284,-0.0484981489595112,0.0444266980885824,0.0405854820399968,-0.060713622841265,0.0012959108191871,-0.00385530656480073,-0.106447813558829,0.0834098729006374,0.00807605269701057,-0.0285834141265316,-0.026838865772475,0.027900056586249,0.0157233928301327,0.055983868170267,-0.0391892101930015
"Raw257",0.0365782446729443,0.0247884702234972,-0.00715686375743069,-0.0390789894443037,0.0560883579110244,-0.0460825636327369,0.0225704174912013,0.014722504195601,-0.0473691514917903,-0.0171210418784807,0.00144569777488137,-0.0115492427402544,0.0272961813464873,0.04609548992283,-0.0528923801123077,0.053531329767132,-0.0748401006049858,0.00812275036956261,-0.00611159938303096,0.00865212590250493,-0.0100881263434687,-0.00485770855057829,-0.0175381917792368,0.0459789172959581,-0.0609462748850656,0.0381387123784184,0.0423009130374298,0.0430064782836625
"Raw258",0.0507211356468312,0.0553916762789104,-0.0419663744253087,0.0507293094433403,-0.130764623055597,-0.0702672843541915,0.0485599929824483,0.0380842358243108,-0.0494657010204702,0.0521344512137447,-0.0175688651210944,0.0153085271467708,0.0148492149845918,-0.0133190138376077,-0.0134040982112755,-0.00338758883164,-0.0141100660337215,-0.0223894782781883,0.00539007140611862,0.0131593669307215,-0.0217828483114001,-0.0628983884191948,0.0839498636730272,-0.0749095467624432,0.0546397659598568,0.0416468262541511,-0.0471060137915447,0.0391805233692356
"Raw259",0.0150081727911404,0.0227719466626504,0.00218793422378071,-0.0464568131850328,0.0248632582501827,-0.0434964291245899,0.0851481404383057,0.0158258511281444,-0.0148937694010597,0.0382363103634598,-0.0976026177442984,0.0951124155809778,-0.0275147269691087,0.0379601882814726,-0.0518492721150321,-0.0141352133614275,0.00392711048597676,0.034026115597326,-0.0455022388579749,-0.0355178911654498,0.0313689589206257,-0.076849685958923,0.0498292165422465,0.000500095521302004,0.00575969217698244,0.037260248836279,0.0587235467737519,-0.00393174958465645
"Raw260",0.0131961098862176,-0.0197463309463954,0.0438075288253285,-0.0441025227966243,-0.0107072436505986,-0.0391679186861314,0.0421308119152278,0.0593004507997599,-0.0624563334809746,0.0615511562993315,-0.0905057723119701,0.0832896843434603,-0.0146958104415461,-0.0027699435804542,-0.00598119125931326,-0.012478214555848,0.0117117265892803,-0.00440754040795007,0.0149053526912752,-0.000370507487150896,-0.00573146596787317,0.0201373807316707,-0.0332808222466326,-0.0359959528818292,0.00354059717621031,0.0409141981873679,0.0421894640635848,0.0332334448160244
"Raw261",0.0667602024156541,0.0857475705323636,-0.0650073688484984,0.013398105455437,-0.00120826976855511,-0.0467668750347622,0.0554834571230518,-0.0473002112482466,0.0560591747705797,-0.00725029586285341,0.0604795736997782,-0.036105258177166,0.0136583277020046,0.0315566681431485,-0.0361673077543869,-0.0756817443968896,0.068894972968223,0.0183177259653334,-0.0294718369929273,-0.0169124776189712,0.00340493004548522,-0.0251406798795925,0.0528845849400029,-0.0114826779917349,-0.012268105961664,0.0148774878034578,-0.0301989385363812,0.0449648140516231
"Raw262",0.0373580584295035,-0.049534577176038,0.031058485602899,0.0126317808671505,-0.0246723168851303,0.0359175427961489,0.0261646526844742,-0.00581379755124126,-0.00775161685659796,0.00312399671559663,-0.0286528747917683,0.0220579065323166,-0.0693135050398366,0.010722478260423,-0.0246435740960058,0.0260174810330231,-0.0472621800697544,-0.035439286382455,0.0402194059213829,-0.0325298910600517,0.0274218319211437,0.00242512105902732,0.0145120611412046,0.044920842152142,-0.0510283178757264,0.0225226951573532,-0.0353684738796053,0.00453890294486421
"Raw263",0.0432219436901921,0.107866943519326,-0.0553594950556124,-0.0268649131786873,0.0653912106790149,-0.132967581269462,0.00243987634536766,0.0187176544389566,-0.0158271350110727,-0.0181404424938923,-0.0418245270367747,0.0423502595081492,0.137368954994096,0.0269900795143953,-0.00322866570508953,-0.0172078542134538,-0.0187137688204606,0.0164294672836703,-0.0343494873119211,-0.103950023233383,0.0931075266090647,-0.0230050620699484,0.0335121540175104,0.0635772229359633,-0.0546881846203926,-0.0739600461717711,-0.0227617454988698,-0.0476660265167478
"Raw264",0.0613125259026853,0.0119052708937149,0.0210240479351289,-0.0120006454099326,0.0354282307006427,-0.059255907408218,-0.00271918798681631,0.0693484771099341,-0.0621815521647127,-0.0151794509157092,0.0486769466194871,-0.0359810996404295,0.0879063774744494,-0.0314059009814508,0.0174948401393729,-0.0382801898387766,0.0458191555447647,0.0085929704519451,0.000970903730318606,-0.013838417323868,0.0184463620428151,-0.0250407212541808,0.0391707509243622,-0.0574467359527315,0.0659437950502949,0.0272789015379935,-0.0551819918183389,-0.0497860170680115
"Raw265",0.0806525138339325,-0.00671847407459126,-0.0165942302233531,0.0121419051144881,0.0123354772543366,0.0787844845814344,-0.0860489018370012,-0.0776904429300587,0.0714770044260774,-0.018540120160597,-0.0158777802176713,0.0249387171045328,0.00375475316302431,-0.02431729211401,0.0031344216457727,-0.0342715142943684,0.00223080409503448,-0.00341782342632736,0.00424884966604835,-0.034298015523666,0.0277437721367367,-0.0684800336014102,0.0505569484403199,0.123152959989858,-0.113658750782679,0.0507854862056464,0.00710102154465358,-0.0500464839966573
"Raw266",0.0558160732237246,0.0759682704103302,-0.05154442382563,-0.0815037692433592,0.027365536650939,-0.00771658716481651,-0.00406916061061012,0.0408495025499558,-0.0401829528437236,0.0897664618329132,-0.0671371586626056,0.0765716782494221,0.0196919506646997,0.044244663251018,-0.0368605520895599,-0.000582618959175667,0.0168093394937538,-0.0140013246872067,0.0473578483133446,-0.0574913144405484,0.0905463879206135,-0.0187827778061719,0.0363924719425505,-0.0264559834607691,0.0147784485400313,0.00497407057462326,-0.0803260089841307,0.00596802394794376
"Raw267",0.0472686876056177,0.0394262531067026,-0.0227836428936331,-0.0344988430192866,0.00657650761536394,-0.0146132328910235,0.0189479204885379,-0.0274068952713969,0.0429511595489224,0.0465380741609104,0.0338580967615586,-0.0424264583483732,-0.00619194214002147,-0.00765103406763209,0.030600852176802,0.0397371737743323,-0.0359563659851343,0.0286055831107625,-0.0376369731387569,0.0134468634553568,-0.0124606984962662,-0.0302171613924078,0.00178339654216289,0.0273451578688456,-0.0229661630237664,-0.0421880403563274,0.0868660717194108,-0.0524932696056049
"Raw268",0.0745696987923007,-0.0246393025344973,-0.00515886178004846,0.0475102127159353,-0.044237960653123,0.0729145297516868,-0.0824232488573051,0.0285743874359024,-0.0412594652188792,-0.0317529840969546,0.0711457205271447,-0.0742040239294969,0.00584242402923464,0.0303135168508725,-0.0438626732491916,0.0328681791765472,-0.0438877049749178,0.0336997800272732,-0.0214473897714992,-0.0611580371645199,0.0346820956109005,0.143230181241056,-0.120463178125225,-0.0102829697333385,0.0146715384841984,0.0339237334306521,-0.0278385201190924,-0.0268212444270499
"Raw269",0.0261204466883993,0.0301446609186949,-0.0420770544853434,-0.00219476413251975,0.0306591168208006,0.0264990895754414,-0.000439688710538267,-0.055745016224755,0.0559230836210623,-0.0202519265489867,-0.0584004281596203,0.0541821845339046,-0.0330120520439768,-0.0133955729404249,0.00918049208832552,-0.0540529047750195,0.0247536858590054,-0.0138969107330363,0.0043617608537847,0.035729325440071,-0.0447507462699143,-0.0222641258789746,-0.00153993147725487,-0.0881423716190505,0.106045252622594,-0.00771081218287916,0.0492883692257753,-0.0944739326876871
"Raw270",0.0772255397782066,-0.0113381232398659,0.0228368971606065,0.00844053448438946,0.00310910028639829,-0.0191937707525855,0.0586421595543325,0.00744955654046581,-0.00426630784572853,-0.0202917986664498,-0.0460565662135354,0.0538591030817284,-0.0269096181071753,-0.0377672361453572,0.0385175826277098,0.0368300197759746,-0.0445832818540126,-0.00944616791291734,0.0194347827384093,-0.0246865989074416,0.0074001200331821,-0.0100321684295138,0.0196339220139102,-0.00941859976951512,0.0288382528842663,0.00694554280679583,-0.0100751153820278,-0.0344691081999981
"Raw271",0.0570527241512422,0.0297255062757027,-0.0442283082209571,-0.0228824131567961,0.072543085726168,0.0511332171015109,-0.0903440705633999,-0.0344153704613626,0.0425155912581591,-0.0210557930758063,-0.0356734337248062,0.0318335964595776,0.0217697385976699,-0.0324299192040728,0.0137488634489274,0.069975909458746,-0.0404110382720777,0.0335225018610031,-0.0235915971774983,-0.0437267039813679,0.0107321815588195,0.0401776784440645,-0.0432247727476528,0.00242616580109688,-0.00947091793764771,0.047531062541375,0.0129264768811389,0.0104687967606255
"Raw272",0.0414721776003132,-0.0747657664342185,0.0325977379767352,-0.0589754494318107,0.131360775938355,0.146989707756566,-0.121066207871436,-0.0874929432901861,0.0910954445304657,-0.0544916030432288,-0.0833767554756962,0.0904738367997747,-0.0394321420026841,-0.0312552445177949,0.0368338389628979,-0.0154816461638894,0.00786703795243559,-0.0361298249949638,0.0619004021242076,-0.0746908524911535,0.0670895331400722,-0.051454674447222,0.0631906080705344,0.0213284992136101,-0.0138938232612654,-0.0124686323533061,-0.0460536365072684,-0.0333466329077111
"Raw273",0.0691200766983687,-0.00259963184788225,0.0170834513878683,0.0241828892555006,-0.0424537382045579,-0.0276334052470302,0.0148777398971217,0.00397180678977726,0.00642898743990577,0.0106740817268372,0.0510029878853332,-0.0386102625886506,0.0332126029731254,-0.0553810529244056,0.0304737405049344,0.104477636045114,-0.0784259419618727,0.037188745061382,-0.0168383564552158,-0.0117936047309571,0.0121549361988001,-0.0501952130587961,0.0673657333035449,0.0172580047375345,0.00925330631251055,0.0509905970442514,-0.100062265648263,-0.0718489373304262
"Raw274",0.0415158895376331,0.0814115792024689,-0.0600652609913962,-0.0151196635567091,0.0179987908610766,-0.0413879303789329,-0.0329239348922275,0.022288081753637,-0.0237392389630403,0.0188283683758537,-0.0434536324028972,0.0489016766885872,0.0793821358631868,0.0886031825461124,-0.0494110629612911,0.0133630736788288,-0.0221719410390674,-0.042517306907612,0.0485263590597966,-0.0323910562548255,0.0144232086567335,0.0168285270789204,-0.0129492593384728,0.0338762493875158,-0.0369576478445194,-0.0655731553493356,0.00640699910825529,0.0435230110486951
"Raw275",0.0469399482118707,0.0892367966210142,-0.0742346914595169,0.00921701287033676,0.00843914706502165,-0.0526189962689685,0.0402817371522836,-0.00577325227831346,0.0129290178868724,-0.0206226746557603,-0.0823579900757878,0.0852235461389971,0.0226200446806524,-0.0194175655348214,0.035526804981736,-0.0505114841027687,0.0543841162546346,0.0262967465693394,-0.0546846464238368,0.00982050963369167,-0.0334292253690602,-0.0231429340602246,0.0182738126041429,0.0203870474653158,-0.0402829156866992,-0.0437586215051869,-0.0291135351374981,0.0820424968760133
"Raw276",0.0206039950969883,0.0114954921458416,-0.0289501189241536,0.0199479244077187,-0.0345310507876671,0.0305665878224282,-0.0336241373966259,-0.0162943413093713,0.0124882446077344,-0.00366321278598305,0.0130955401199485,-0.00589005705082237,0.0104726107722129,-0.00887021959551668,0.00805022520039247,-0.116471057665299,0.128034548705229,-0.0417178477842221,0.0276085457749363,0.0055934673898708,0.00228399188649189,-0.0217648038317371,0.00454691379691474,0.0690346250646787,-0.0687215183058143,-0.00981365283084197,0.0158860886255451,0.0218800458329965
"Raw277",0.0320557116021667,-0.0279581129338689,0.0145783999581751,0.0325444233928969,-0.0877040933318813,0.0211176861470733,-0.0593476303726322,0.0425647952563927,-0.0281324396891092,0.0382195580014579,-0.0554405644226762,0.0507387024232756,0.0300592783548816,-0.0798013975186478,0.0710746970931605,-0.0280662255309302,0.025567922724652,-0.0181867449128247,-0.00863055075619866,0.0110787048875601,0.0334177985614753,-0.0101325971951521,0.000724929439156236,0.000730140384680449,-0.00436595494052606,0.00933861914383082,0.0176135420083562,-0.015224213000043
"Raw278",0.0333824789327034,0.0406795331731136,-0.0329352219727193,-0.0826331369374861,0.00503039789932278,0.0246228327387026,-0.00605224039159907,-0.0023601921876998,-0.0103761928787264,0.0931683868115184,0.0498763659066805,-0.0598837682260971,-0.0289768577646207,-0.0206632598052606,0.0226383237409757,-0.0640566088299856,0.0133075664972937,0.0067541423511437,-0.0164095775652623,-0.0872585775150033,0.0695818589971329,0.0709598656529563,-0.0727879333752343,-0.000218154623798003,-0.00446700405519142,-0.0233544160507107,0.0308600802906904,-0.0301987810104769
"Raw279",0.0569142403904353,-0.0349902761800466,0.034978666317489,-0.0802027879611359,0.0733638028518038,0.0596255919115826,-0.0319625710662115,-0.0320074148446462,0.0450375424864491,0.049574173764946,0.0740726394677193,-0.0622283448610761,-0.0460608007924414,-0.0241957277384557,0.0194413950057043,-0.0320216047900647,0.0436931274290967,-0.0274049258590291,0.0582195095717998,-0.00625179366981069,0.0185835217181598,0.0466250797854796,-0.0306936590115344,-0.0327551156185291,0.0380508816468721,0.0234285100558423,-0.00653145159651965,-0.0458318911054556
"Raw280",0.0187741039201093,0.0121133855758422,-0.0271465527601617,0.0201767330737455,-0.0664859294492033,0.0321428804951116,-0.00763470659186726,-0.0691581278794762,0.0759349383658038,0.0432365489121082,-0.0109729048496727,0.00903753918365494,-0.0124029320078206,-0.0959331755440303,0.0696957021649221,-0.018096009424195,-0.0267681541303521,-0.00534582013431934,0.0239433333290593,8.17576348408441e-06,-0.00780607372935722,-0.087255939771774,0.0799045649221088,0.00728568696028734,0.0364961833647856,0.031607266576444,5.48620198104577e-05,-0.102152193056687
"Raw281",0.0720036799643765,0.0588720851192333,-0.0310187427282496,-0.0260842965066213,0.0729415751638478,-0.0475320650639117,0.0773336103598762,-0.0407171970506567,0.0471679398200346,-0.0243295458967913,0.0314776573149443,-0.0258929175241687,-0.011078447474927,-0.0458493044631207,0.06422744103624,-0.0114152490486425,-0.00268016302852347,0.0286707809599845,-0.025147561518292,-0.0144919172817749,0.0187162056493945,-0.0398252330161065,0.0818940403835813,0.0245016967541203,0.000391518920448229,-0.0589511400230671,-0.0877389754355416,-0.0579733838348004
"Raw282",0.0517352264692453,-0.0035633081991242,0.0090313249229322,0.0445043394042812,-0.0046326593572723,-0.0272945261636085,-0.00910138164180315,-0.0490561883626578,0.0647119401227111,-0.0431949893374259,-0.0343611828927636,0.0335485443093687,0.0497894671921349,-0.0141908900872273,0.0164360521463408,-0.0584545235685088,0.052146323919558,-0.026816625750876,0.0478699863974344,0.0217855723595449,0.0180564048051002,-0.00698901454370762,-0.00665985132019122,0.0239757031375012,-0.0112583007062669,-0.0158111111763464,0.0680258111356507,0.00429148923747097
"Raw283",-0.00625947727336711,-0.0634429110867714,0.0584154924018204,-0.0934355320480243,0.0894914095311665,0.0540391272458775,0.00935367261994551,0.0100554319280568,-0.0115121406595482,0.0389306801524182,-0.0193099464895906,0.00634740381928497,-0.07225032987293,-0.0305874355272482,-0.0102516020147948,0.087871100716363,-0.0560401865266116,0.0532066830822562,-0.0587052512415078,-0.0294866087751493,0.0263249875362148,-0.0546652091732876,0.0496006134047783,0.0507876930066094,-0.0375350496220949,0.0991531794971372,0.0388083451179053,0.063768296648391
"Raw284",0.0650959749654116,0.00421941436686891,0.007852550263607,-0.0608284757289345,0.0167360171647706,0.0322140689908155,-0.0424210913071553,0.104379764600378,-0.0960998288843053,0.0543455564417407,0.0385595482936328,-0.0389431305409202,0.00578352810550837,0.00296297381493172,0.00845811070033659,0.116694614161762,-0.109063875268558,-0.0160782288772335,0.0101891633349661,0.0212003953766437,-0.00954443677098228,-0.010197144415268,0.0200188761862545,0.016326246249951,-0.0182509710798484,-0.0419224486989916,-0.0278332836356943,-0.0127801893823147
"Raw285",0.00199672698434754,-0.0339320380245367,0.0323472154344886,0.00781268087256848,0.00510712404374533,-0.00674573260387333,-0.044206809747727,0.0414168121340387,-0.0307105536188824,-0.0214086115345297,-0.0229945260690203,0.0226065497022607,0.0671321681963846,-0.0675774839442643,0.0498784435066584,-0.010790517483213,0.00648127441340564,0.030323018321501,0.0218509881878959,0.00649885319196357,-0.0002280292720629,-0.0407587073769686,0.0263766835156539,0.0859346065180707,-0.0733465522991765,0.0224837115180077,0.0455532401676787,0.00521279852856712
"Raw286",0.047300689744603,-0.0342823377580856,0.0436598122457752,0.0448376171673365,-0.0707261922827811,-0.0353979440484197,-0.00638338431060458,0.017079354511061,-0.0256345241232931,0.00356779686757947,-0.0322261955673026,0.0327940455004276,0.0655764941194249,-0.0256985086228012,0.0340067113828305,0.0113778964534356,-0.0425578580120757,-0.019024459071352,0.0646630563500457,-0.0387151590617661,0.0564286673978656,-0.044009702308779,0.0277242945204309,-0.00839321807620276,0.0233136617422786,-0.0307212751030888,0.0127282019852199,-0.0496363503171416
"Raw287",0.00878425117903135,-0.0244107981237117,0.0209431250657594,0.0892841547723187,-0.0952657171075741,-0.0666293778376444,0.0817463652329614,0.000243185170219036,-0.0109896296099994,-0.0438666369185912,-0.118319393527935,0.116294539165101,-0.0166519797472031,0.000763247646402123,-0.0245841975414451,-0.0851150437738286,0.0369420374133955,0.0282049859392023,-0.00800414273911121,0.0532306059192699,-0.0429759542204905,0.0334072739784623,-0.00425040789198378,-0.0680744950490346,0.0826860192851459,0.0287713188299298,-0.00620262963203536,0.0158638122791292
"Raw288",0.00703653489289231,-0.0168307785504565,0.0298301977365583,0.0159322552751482,-0.00362489032086817,-0.0539209161945771,0.0485879229479437,-0.0659011628372029,0.0505332658601043,-0.0261578602881019,0.0518680275959095,-0.0334711408258035,0.0351116965161677,0.00384790710136355,-0.0175337980392729,0.0146657949592935,-0.0668253800775042,0.0146038923780968,-0.00428048271478283,0.0340848818190227,0.00487044766006372,-0.0684276024946199,0.0987261406494006,0.0363809024979571,-0.0363422648349381,0.0204408917838409,-0.0786566002025717,0.0181351618832668
"Raw289",0.0732829535211506,-0.014608306925128,0.0483998693518764,0.0188813472036809,-0.00155288281897486,-0.0710758481780534,0.0309479564132719,-0.0787864282011486,0.082984833850421,-0.00991618002464952,-0.064993654490693,0.0620628379516979,0.0623761241802156,-0.0955068126246177,0.0817550114291372,0.0420693457299299,-0.0585222322447519,0.0266417658432129,-0.000996157109171208,0.00302891402529848,-0.015797854613595,-0.000522069255309301,0.0090737817216013,0.0479899393174305,-0.0471395602296568,-0.00846620569024265,-0.0163206000538218,-0.0036021658662983
"Raw290",0.0330146539433809,0.0393905891656676,-0.0347900783467271,-0.033471266937838,0.0729181464641425,0.00308610911574332,-0.0210092790375852,-0.0310901689934067,0.0478878879154565,-0.0245891667718169,-0.00928850256722426,0.00133420796743348,0.0158928887385414,-0.0579853534856869,0.0681206103363036,0.0284367998551107,-0.0640696321649416,0.00514062912589576,-0.0309922147773916,0.0511618396242784,-0.0516952836113004,-0.0204354082231888,0.0180225185768502,-0.0349356654511558,0.0319736182818248,-0.0378019238560034,0.0543240649286506,0.00299364255882867
"Raw291",0.052121553543042,0.0464508224624807,-0.0137323493163517,-0.0468296977188707,0.0788388656252814,-0.0720471285184223,0.0552495046655263,-0.0643189025927542,0.049877656303735,-0.0153275980588344,0.0355159853702867,-0.0451570051602298,0.0130276168374574,-0.0569327193866466,0.0604387002837654,0.10393351074803,-0.104533969541395,0.0263674440603111,-0.00133438561543702,-0.0191524712106934,0.0331605632141473,-0.0956783921375167,0.0791063112985903,0.0106191257988427,-0.0182837356083812,-0.0362730291124151,-0.00377042825772314,0.0235005165098863
"Raw292",0.0455361432137721,0.0105702649711582,0.0105980802909232,0.00752777992410419,0.0106830171748819,-0.0638942548198452,0.0659441244539601,0.0802182026372117,-0.0905296739835862,-0.0210969991649995,0.0580017673760251,-0.0486261360209277,0.00264605593442662,0.0262223859211465,-0.0258821788393996,0.0384381394788206,-0.0364159140389833,-0.0322125229342776,0.0399217107931538,0.0153915777319175,-0.0327260511042977,-0.10248375117755,0.101070095710676,-0.0344394081132665,0.0113010594891025,-0.000493916836578256,-0.0285291655748474,-0.0371524659937158
"Raw293",0.00803429706737625,0.00562457357206527,0.00349332545181778,-0.0334581449005664,-0.00113509843607969,-0.0242858027032443,0.0731292937920761,-0.0300646969868068,0.0130833418192249,0.0369619166670056,0.0255384805004262,-0.0334681920804815,-0.0347005348960848,-0.0255705485935936,0.0256829145140891,0.00820841011778813,-0.00431363527401971,0.00907058207240044,-0.0143387411582578,-0.0507915441080962,0.0664951755153035,0.0222190753013846,-0.0479591353389403,0.0062497677300755,-0.0031409265014997,-0.0108253164599201,0.0446646795239711,-0.0150264824008019
"Raw294",0.0522692772054298,-0.00893121623712025,0.00355428879171888,0.0583615486082213,-0.0578301556514921,-0.00623599297381569,-0.0315501632005224,0.0135161339421194,-0.0169768069117696,-0.0148867369925699,-0.122962405049449,0.11853235505533,0.0389257412063974,0.0562801825233623,-0.0664739235688369,0.0378236199483851,-0.067246985871356,-0.005615468722965,0.0109616661953052,0.0469448855690309,-0.0107368869923279,0.0259936868220282,-0.0084419199122499,0.0529265067819777,-0.0545724954354121,0.0144166373657448,-0.0378549825611642,0.00194574696246279
"Raw295",0.0552545601482946,0.136142307450084,-0.132795210952286,0.0148094637480528,0.000390169307005175,-0.0266473783262707,-0.0740311360452033,0.0484828581868587,-0.0290334837659253,-0.0226901726599559,-0.0227277446268021,0.00552585302842343,0.106256260342562,-0.0594266143356677,0.04722430723289,-0.06050163778465,0.0872367923331217,0.0735390666188446,-0.0674746328629569,0.0385091678899432,-0.0866358544709245,0.0709767501821735,-0.087330328749534,-0.0129980889745119,0.00107031248107927,0.0311473628666967,0.0484279027558512,0.058652731821114
"Raw296",0.00350917144562781,-0.0898107469606159,0.0487090253067331,0.0151346730317425,-0.0448909865974184,0.0897111847139243,-0.0851297152503653,0.0301424741925941,-0.0135987475953794,-0.0074495649959584,-0.0158132890852525,0.000780013003591771,-0.0167109148133703,-0.0757628081447504,0.0834029150135237,0.00231538820075584,-0.00785475225975323,0.0708468913688323,-0.0988375714306378,-0.0252421368025357,-0.0153353041454006,-0.0396452659896547,0.00465834975632691,0.0923378159167058,-0.0846452763119002,-0.0378540135011814,0.0655996522712548,-0.0706291749237646
"Raw297",0.059495817480238,-0.015433105765777,0.0104039137856061,-0.00538336456683735,0.0441018114558922,0.0231889578846582,-0.0221238190031013,0.0049033710490419,-0.0221632737412715,-0.0350512338909262,-0.0372000180324415,0.0619190923198706,-0.0108599363153736,0.0252090954605663,-0.029790954474807,0.0365968550472964,-0.0595146016909958,-0.00953834173514859,0.0370238306095177,-0.0513659440881902,0.0574016419636358,0.0376299645853944,0.0031830667619598,0.00490015872225117,-0.0099421418430447,0.00919963022789184,-0.0383379037335304,0.0055480381785065
"Raw298",0.0456641308517749,-0.00768060577690329,0.0408341434259418,0.0336737014135938,-0.0206110329458729,-0.0878794834593207,0.0162415808696593,0.0588096578020602,-0.0591370584185799,-0.0222427110149128,-0.0440984539946263,0.0489141456937993,0.0954096118208205,-0.108167233052592,0.0727297060719972,0.0446614506704043,-0.0523133513633936,0.0581104852587363,-0.0458558264284842,0.0137785192549686,-0.0055796928092139,0.00585368182559748,0.0112320653238257,0.0471216810574458,-0.0379001079214531,0.0710151218222837,-0.0588994035727634,0.029954153160685
"Raw299",0.058573096680304,-0.0245528596584518,0.0457240491845341,-0.0321429544987116,0.104499176303867,-0.0304198586545712,-0.000907368121824515,-0.00728053501715888,0.00039545131952637,-0.0540286321857228,-0.0659795314866255,0.0733128969987191,0.0553216734672104,0.0490821225753257,-0.054862825615797,-0.0099372133215317,0.0228422948896982,0.0248067257336373,-0.0140798034781133,-0.0323525435392298,0.0409276913552346,-0.11018295294052,0.104517449589897,-0.0485652345197378,0.0381500293786769,0.0288713316817767,0.0342377744175245,0.0106751889772034
"Raw300",0.0409175228705954,-0.115330030748974,0.12679573751274,-0.0468547996759827,0.0248988836217108,0.00650393043513359,0.0373328600446188,0.0473631984781352,-0.0538681382917392,0.030882423279298,0.030986946475267,-0.0422154529338377,-0.0416951598170408,0.0328093243093203,-0.0106492072360676,-0.0167434194090874,-0.00152400701505137,-0.0224797816185321,0.0402634056233942,-0.0189367156228834,0.0169881509164203,-0.0496490842519926,0.0374295667577931,-0.0581660200032987,0.0865690011925943,-0.0427606943341657,0.023768576637255,-0.0679956945409788
"Raw301",-0.0120092464302157,0.0552168451460534,-0.0422825102849955,-0.056368678847821,0.00485541663181132,-0.0288606615773402,0.00475259955881612,0.0614720888343169,-0.0536586082148411,0.0556761710898599,-0.00885091665955991,0.00164208120899795,0.0140528096400863,-0.0264988003797128,0.0352011808256055,0.00316956301378857,-0.00575153115220188,-0.0422588022744593,0.0709569266436669,-0.112153565649044,0.0919662337299126,-0.0308647987479099,-0.00969182565854308,0.0423285205240421,-0.0209806716799283,-0.0202807964840263,0.0856906093852531,-0.0203158097646838
"Raw302",0.0263195274973821,0.0110927405222567,-0.00959269805389998,-0.0279165154728464,0.00878415438389152,0.0200361147105356,-0.0595911474555533,0.00897786529711275,0.00462805459207007,0.0255605789170001,0.010430705769888,-0.0138236246592218,0.0383480246427845,0.0101474529241352,-0.0292527168917442,-0.0367277031394196,0.033953898376426,-0.0748591481106696,0.0426889612599129,0.000220513775194326,0.00523182269956516,0.0371982365353684,-0.0438197138150278,0.0767654452416109,-0.0672387475211937,0.0374250521931027,0.030155331868992,-0.0213909709418521
"Raw303",-0.0119198731658474,-0.0284827218015718,0.0394816100641018,-0.0313109044275679,0.0305256617033106,-0.0335620812408383,0.0493396451664741,-0.0581922135511044,0.055623431725598,0.000293349555567509,-0.0428878211103541,0.0332480277584781,-0.0285261819172915,-0.0315309154615835,0.0129805412186194,-0.02239775905688,-0.00476004196179996,-0.0246853171922124,-0.0039780001015244,-0.0312549846545739,0.0188636486386866,-0.0442996025657888,0.0620056054372526,-0.030296487291051,0.0058389753621124,0.0204976530640898,-0.0319262779043344,0.0273461029083199
"Raw304",0.0438116244542104,0.0740807669569151,-0.0692862911304142,-0.0251652783918684,0.0230423900180241,-0.00839551586404328,0.0338311141696285,-0.00338489126047285,0.00491487064464751,0.0147786746621492,0.0238067942852878,-0.036941080113656,-0.0373128202889588,-0.0169241367819417,-0.0125943421024917,0.0195427015186102,-0.0111669396951293,-0.0394842758707986,0.0362700674858995,-0.0345161648266259,0.0479143659501754,0.0580440824227897,-0.0798340554585104,0.0723002950302756,-0.0732148083090982,0.0501973147824273,0.0435722048868282,-0.0118032640255847
"Raw305",0.0660322097576946,-0.0579313422572796,0.0464543253533873,0.0299276727567966,0.00418798893437356,0.0172060532671964,0.0217760633823214,-0.0445542107195549,0.037621383692878,-0.0496217058546335,0.0469461098939772,-0.0543685165462119,-0.0563474317438323,0.0352986376514447,-0.0319516945293936,-0.0163102450313406,0.0193546947332377,-0.0396176046389719,0.00072533953852136,-0.0280542465819988,0.012225475908635,-0.00174834930518611,0.0102688277022402,0.0234286245146229,-0.0682227125328202,-0.00145730465246826,-0.0299868247836971,0.154847311279929
"Raw306",0.0255899995080978,-0.000777701767983952,0.0008858863817037,0.0711962421522751,-0.00874118082045889,-0.0530320995985616,0.0557404297268086,-0.0200402653093935,0.0253553606133062,-0.0865533247202398,-0.00439735521257799,0.00310557418184673,0.00747384220008396,-0.014600799212353,0.0116996764225154,0.0202973158329915,-0.010634583076795,0.00808990455515998,-0.0211266609196298,-0.0474491882098793,0.042825514197545,0.0138269316683274,-0.00421446164915102,0.00531871475608093,-0.00332885126652927,-0.00294237819696834,-0.0461489900487673,0.00654279189337465
