"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16"
"Raw23",0.0746356821801542,-0.0472869333586906,-0.0104655934792495,-0.00340468512548469,0.0715012167021473,-0.0860205500493607,0.0173870636317953,0.0179642010260263,0.011130749994405,0.0174916622340593,-0.00398949454692337,-0.0144421063915327,-0.0524863393515312,-0.0130543844623693,0.0312210761895067,0.062775901309589
"Raw24",0.0496631027894267,-0.0205588444225484,-0.034322625575156,-0.0408469205341616,0.00211386797063713,-0.0121381184852555,0.0743716567589174,0.0355417346953935,-0.0690581970047275,-0.0298717291471722,-0.0342568060822029,0.0477187344845716,0.0328495760831193,-0.0479560180472864,0.0740391101478983,-0.0125600495823314
"Raw25",0.0540787988381479,-0.00788196405654914,-0.0960539588860459,-0.0663267851056754,0.047436874283963,-0.0462210357901281,0.0886629201719562,0.028000759329549,-0.0107260125454471,-0.0771974879017498,-0.00457743255768148,0.0326799883237925,0.0341757668437377,-0.0493024187262137,0.0458884846279725,-0.0428478033583973
"Raw26",0.0323265186687723,0.00842269141966919,0.0256989070154933,0.121722213310891,0.0533023954113799,-0.0527885027707368,-0.024742666381594,-0.0563058774192102,0.0592351100120105,0.0172901403233795,-0.0204380381505275,0.0079889537864698,-0.0331228091447084,0.0242483305525154,-0.0301870846855848,0.0342964811195081
"Raw27",0.0318540320939167,-0.0207971521746828,0.0246786245918539,0.021077058649213,0.00884048972785799,0.0294653219403583,-0.0130303943804486,-0.0126955348172048,0.0374618797032173,-0.0484393774545178,-0.0243869730455531,-0.0158698703063421,0.0107876731488167,-0.0644113416592646,0.023240710968734,0.0752000176995253
"Raw28",0.0329858499261619,0.0147046123718731,0.030528483923621,0.0140029660483503,0.000750308160333325,-0.073837316738932,0.0332247254102977,-0.0174388385258144,-0.00494223876244727,0.0709931539116071,0.0489776827557671,-0.0108620534931362,-0.043217999065297,0.077914981933923,-0.0497515844130987,-0.0243556897834273
"Raw29",0.0248189253015867,0.071547280249219,0.0271505340540538,0.00890816683360021,-0.0113952603050629,0.0442359070854408,-0.0125386232363065,0.0190440831892723,-0.0130925069048712,-0.00462998850104765,-0.0441301098505147,0.00770667872484389,0.00923996191509859,-0.00744217823589423,-0.0380299359202009,-0.0314186903115405
"Raw30",0.0224756528473661,-0.0184790930346047,0.00800512147147172,0.00635411597012639,-0.0149875857251553,0.0487537949019293,-0.00841556456825445,-0.0669453092752172,-0.0031982305996302,-0.0515616215706289,-0.0516189941928867,-0.0328242338338114,0.064086638050373,-0.0291862422827771,0.0921028783542456,-0.0414704433065951
"Raw31",0.000478135194316877,0.072171868830843,-0.0376940233956271,-0.0284562376176672,0.0722770334059749,-0.057922185374104,-0.00448832671855004,-0.0607002601160761,-0.0672958642980916,0.0817760694239485,-0.0575869125923515,-0.00127261560788361,-0.0560281865347457,0.0614971183252111,0.0164557655070341,-0.0542739622032186
"Raw32",0.0396692788851024,-0.041601556317421,0.071014464071423,0.0379795808000164,0.0110700567741954,0.0261368839709353,-0.0342613168974562,-0.0579057577641264,0.0826126823376148,0.00445404323288693,0.0247501788930704,-0.0489490189094862,0.0911573531799045,0.0323216952805905,-0.0153340586689343,0.040366275581881
"Raw33",-0.0189293712389941,-0.00809733523131368,-0.0582146923633585,0.0243949207073242,-0.0219139829819417,-0.0322566327457928,0.00348663999481047,-0.00783200484098214,-0.0288312707372245,-0.0199323635199508,-0.00801483588706892,-0.00893693477509364,-0.0510473556889556,-0.00498965361180076,-0.0224379124631124,-0.0406205313491383
"Raw34",0.0345706556811551,-0.025951099122882,0.022408173113745,-0.00645086954668802,-0.00837127558709648,-0.0394814339289566,-0.0385203276729858,0.0461302282755282,0.036103325038772,-0.112048424135,0.0781984979947138,-0.0202072063962322,-0.0395652449848759,-0.11360942516745,0.0396578427088252,0.031709069628353
"Raw35",0.0491424257418916,-0.0300355459259255,-0.0115854428866781,-0.000847536426798357,0.0607460605996044,-0.0316577139149746,-0.0772166925196197,0.00703495303358416,0.0491317084802041,0.000355587154460455,0.0480192568843234,-0.0777020865774054,0.0458910727376408,-0.00536908869695244,-0.0340621416438854,0.0322640021371828
