"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20"
"Raw114",0.0643832723780146,0.0374481255355706,-0.021512292531914,0.0395821385670194,0.0558392557426997,0.0890207763198827,-0.0369530892991165,0.0454470416473212,-0.00399050105956424,0.0515344581044266,0.02990937791664,0.0381776003884699,-0.0656868800470391,-0.0428780651710472,-0.0247466683753735,0.125036906234722,-0.039766641548492,-0.0104205121631559,0.0364659100655525,0.0217227345142991
"Raw115",-0.0654577605531173,0.0590724185384476,0.0297949277209779,-0.0738583797248568,-0.0291171421952919,-0.0615542886865207,0.0371582812198311,-0.0940230475601009,0.0265914078025479,-0.0211627247938397,-0.0194250760091499,0.00634429195816883,0.0273305716918092,-0.0300349557836538,-0.0645181207402678,-0.0328320175203602,-0.044070023835358,-0.0303676769112346,0.0352715541465975,0.0840720884249516
"Raw116",-0.00753353868180306,-0.0493255074543906,-0.140426557725105,-0.042706283812277,0.0385091673602048,-0.018560141707931,0.009600626926468,0.0910950616042348,0.00948236847025301,-0.0352939069869187,-0.0497044254553763,0.115649155997964,0.0252007371011008,0.0538409789024016,0.0423570046803406,-0.0327990004485405,-0.0474994636581425,-0.00654746885324471,0.0326160510015362,0.000644697555876315
"Raw117",0.0487286856550482,0.0235473120475569,-0.0283274579503196,-0.0055084156934768,-0.0451901690652577,0.0456828079725478,0.0413687776288286,0.0825232780160686,0.0361702581398136,-0.0557639958646805,0.0861887206872757,0.019459363264757,-0.00727615846452091,0.0680576810484766,-0.0524790049913991,0.0404750608393137,0.0611597418744241,-0.00917121647353307,-0.0736411484423768,-0.0359970132927298
"Raw118",-0.0349349532008245,0.0249106802521894,0.00755424932451328,0.006843340472816,0.013720205374677,-0.0303187186916332,0.0522277583251401,-0.000968950926368601,0.0316280722886367,-0.0445871435743354,-0.0351449750881711,-0.0180273717047449,0.0632726253325381,-0.036401641614218,-0.0243747184231946,-0.0190495669853338,0.0459844621054145,0.0682353651095345,-0.070355189839539,-0.0111579608187806
"Raw119",-0.0500153175308926,0.00146352538603732,-0.066699780471609,-0.0405112866267365,-0.029054548963387,-0.00168197370412331,-0.0218661072057678,-0.00975889683433881,-0.0168256745240145,-0.0396374831986783,-0.00780204937393353,-0.00425571556572561,-0.0124301517233489,0.0241232346179661,-0.00238270681737482,-0.0206031715327316,0.0634378116231102,-0.0784092868416234,-0.0296329890764932,-0.0125305155960027
"Raw120",-0.0283092970429542,0.00948100734224439,-0.0509745991380517,0.00712300278564553,0.0309798644016935,-0.098399427262297,-0.049983988720202,-0.0244278827794301,-0.00496627508878118,0.000707217732539131,-0.0783896110008257,-0.0136284725186493,0.0287274364917352,-0.000671639524838097,-0.028250037843801,-0.149599385147704,0.0133961026871843,-0.0133034521183796,-0.0731783077469771,-0.0440797025662445
"Raw121",-0.0563502043563686,-0.0125136769449504,-0.0814352597685738,0.000176726896081838,-0.0853002495970912,-0.0155101133985447,0.00687203616130672,0.0125264137248959,-0.0173483762083722,-0.045220426640253,0.0508825359584013,0.009653486243403,-0.0174264062834587,0.0388758070740958,0.0507319584433831,0.00531403112709009,0.0214598847826697,-0.0341387197673407,-0.0351766810009558,0.0164993421410808
"Raw122",0.0854110059610392,-0.00115708250493256,0.0519015556671423,0.0844116634994937,0.0298452657423669,-0.00446485219522205,0.0675004782887466,0.0262520793045419,0.0111078996401605,0.0891097734996912,0.0062930668347746,0.0402200976740833,0.0367477850737105,0.0368413452023716,0.00497334439012343,0.00871387854816703,-0.0318217502011794,0.0755161521287785,0.0658335885773782,-0.00665327539407429
"Raw123",-0.0261141606258623,0.0204151060257967,-0.0289253729843985,0.00380865389383689,0.0628552236815283,-0.068215512823524,-0.0357479202870045,-0.0466548218549097,-0.0170160824670696,-0.01189789701061,0.00640456773193284,0.0279289909407582,0.00914028891727638,-0.0481539469536117,0.0293951932395082,-0.0426745571432906,-0.031296908625124,-0.071324009969878,0.022311108670542,0.0948440994246871
"Raw124",-0.0328389534269504,-0.0643010174717375,0.0765716737982217,0.00137115409598605,-0.087123754050225,-0.0292879976676326,-0.0624226357753397,0.0260263545976083,-0.066127553450606,-0.10755957244383,0.0275223613886595,-0.0604438474220195,-0.00490453300269765,0.0638768439974952,0.0289772840705133,-0.0322655487898306,-0.0640314564971611,0.00355301769759553,-0.0538065768805489,0.0418781137015343
"Raw125",-0.0303442259355842,-0.0082133826411728,0.0210794415855112,-0.0518518458935656,-0.00807895497915957,0.0377146544471868,-0.0412850773565431,0.00582477601111001,0.0290576436363818,0.00231196422604342,-0.0435891995559085,0.00740269585538077,-0.0378631293824922,0.014094164530506,-0.0248587691003556,0.0504158365113321,-0.0783690042906421,-0.0437627582113162,0.055795740556435,-0.0236929417283481
"Raw126",-0.0358918527528239,0.105085379857329,0.00817854619088077,0.0703067190762772,0.0256670908133573,0.0744703489685249,-0.0711987921218807,-0.00335009291572866,0.0133709436312988,0.0536336560512123,0.0156420989250988,-0.0294582026239628,-0.0299994785358658,0.00535178780945425,0.0639396908263609,0.0483580656068702,-0.0398013372464191,0.00260969478467522,0.0848590116976806,0.0300350118893655
"Raw127",-0.00531173423082304,0.0401257129748624,-0.00414158004164822,0.0580116718763375,-0.039738239458024,-0.0420502633261077,0.0415498138418866,-0.0159460563509384,-0.030303779055475,0.0114988751606032,-0.000402704154498867,-0.0505807636603159,-0.0023633519918857,-0.0223961159765711,-0.00898895068119676,-0.0291168968137115,-0.0618120051642946,-0.0242786170701201,-0.017122346039851,0.011065778915365
"Raw128",-0.0348013425833284,0.0235589420965225,0.00347504878140551,-0.0158133942928583,-0.128115142513248,0.0619406642021515,0.0917630783537733,0.0104087961145141,-0.0322369530109698,-0.109405705328088,-0.00831633005783824,-0.0614996049221542,0.0672502133027691,0.0610843661103613,0.0392024613723955,-0.0253833415937052,0.00182283962233012,-0.0341365618604481,-0.0531299033332272,0.0552042431771522
"Raw129",-0.0520783563688925,0.0225190724759824,0.0291435525462612,-0.0172522935678533,-0.0534308169013283,0.0202751349126124,-0.062761398078255,-0.0438716913712702,0.025322162685888,0.00572423173733213,0.0246288005651998,-0.0807727267302611,-0.00293210550884294,0.0253957022322897,-0.0240597035060753,-0.00925053098755096,-0.0947840945390427,-0.0888368768347797,0.0357062772288845,0.000105229761392365
"Raw130",0.0309511487221093,-0.043134999080094,0.0159538094635595,-0.0192253171067181,0.0874686665930398,0.0149554489130629,0.0348916525449717,0.0250429491738185,-0.141029660621175,-0.00107647222867908,-0.069552431974761,-0.0668832539269323,0.0640555787017313,-0.09475526882651,0.0259317201840251,0.00383943188053014,0.0562839382751399,0.0344929383838899,0.0268237679987017,0.0123819127477815
"Raw131",0.00259398423798024,0.0633190558290755,-0.0589450566393029,-0.0251087400543363,0.0575364308178533,0.0180472550014049,0.00849628073499616,0.0547114131290095,0.112160751534657,0.0180326721728807,-0.0674714681393865,-0.0653702268124526,0.0488525392854557,0.014696010709261,0.0187763586128375,-0.0451321952562466,-0.0551163368398788,-0.0184301420359517,0.0441948840021866,-0.0750550680367482
"Raw132",-0.013858029618998,0.0183764304484006,0.0608370419610072,0.0394008629148812,0.00579863232300112,0.00638694097560352,0.0168772511916062,-0.0249742324584746,0.0356278637438447,-0.052837772468393,-0.0686294458332082,-0.0131431162755896,0.0700435693036292,-0.0180415541608633,0.0294347241013896,-0.0254604092205199,0.0293242484507156,-0.00878425525322182,-0.0734381696284112,-0.0293925361383905
"Raw133",-0.0173721516507388,0.0325902456971118,0.0554293614445514,-0.0207086173666394,-0.0660236684023392,1.59371491689359e-05,-0.00856164640875187,-0.0465869004513838,0.00547136563570608,-0.0110671225478028,0.0417828698483079,-0.0298662735726168,0.00324504757603756,0.0476940275762275,0.0194782631512952,-0.0238314911531531,0.00148540033125357,-0.00103229402454708,-0.0127459216152997,0.0331397704182509
"Raw134",-0.00898221401564414,0.00256038230097258,0.101540788889251,0.0688411039868226,-0.0128429791721805,0.0446197398543539,-0.0286221037715382,-0.0111135909821051,0.0583330142741741,-0.0114612687625947,0.0125225364744256,-0.049133324922234,-0.0121038864094274,0.00437179157196078,0.0802332750503799,0.0364702242870795,0.0331780100777337,0.0440872269825253,-0.042882703657548,-0.0337180518661169
"Raw135",-0.0578831777753133,0.0191705789145373,0.0443355941219398,-0.0229520204860319,0.0180157831550285,0.00191157723971202,-0.0527476301295344,-0.0836018514671526,-0.0223022714694629,0.028991816819309,-0.0672548188962393,-0.0543545312151745,-0.0266957662547441,-0.0110957465974274,-0.11671652885963,0.0504151224701722,0.0287317963368751,0.036809587162037,0.0547536856315783,0.00750238023957942
"Raw136",-0.00437089378165905,0.0374872050295621,-0.0349322317771849,-0.000169555323668122,0.0141633991760891,-0.018474398683307,-0.00606352535516086,-0.0262604886056722,-0.00303263860765161,-0.0110539776446803,0.0101312699144571,0.0690577928876094,-0.0785162156024973,-0.0195802958533737,-0.0544493296195562,0.045513907760926,0.05062429496837,-0.00342805542226117,-0.024914040059757,0.0168767198866041
"Raw137",0.00373268952317474,0.0532605842300398,-0.0422788144952573,0.0070804699755626,-0.00863389546194568,0.0244967231283494,0.0824833017999128,-0.0570047795498343,0.0477561863536531,0.0542044055506902,-0.0977827194206051,0.0168961059592458,0.0709701480499581,0.0419393983059345,0.0444992143349939,-0.0380926360593478,0.0277956421288789,-0.0174696618220033,0.040129258954386,0.067050508692255
"Raw138",0.05414873203251,-0.00523048168605299,0.0163728141481237,0.00349516575960332,0.0758772264752141,0.00420578583899131,-0.00168418338323156,0.000574462124109209,-0.0102503375048967,0.0024901653781518,-0.0156964591861701,-0.0781463602861839,-0.00438708712917114,-0.0496342536400648,0.0241230161523205,-0.0267003756369849,0.0215551175903259,-0.000737483239620534,-0.0389540116740306,-0.000951705898848384
"Raw139",0.0867305387688292,0.0492750180532103,-0.0176211506087972,-0.0394985258541427,0.0368933554723224,-0.0027149646142525,0.0586207919780557,-0.0721800162144725,-0.0327899978877687,0.124748228339653,0.0212340067817534,0.049335928294973,0.00696619955830774,0.0325956345051096,0.0104302698040093,0.0226614376819223,0.101228922049743,-0.0944945553152479,0.0736175166001966,0.14158259734433
"Raw140",-0.0134821627457038,0.0220073480616603,0.00857027927857527,0.0240578554825183,0.0645813494639326,0.0434021835802369,-0.0831964353853436,0.0336854279835848,0.0051791659473276,-0.0480802389754337,0.0274231817544521,-0.00987314456817816,-0.0636102170432876,-0.0131598427748446,-0.0722928305085858,0.0530870988320689,-0.0164949097432627,-0.0435706667027849,-0.0636584997388081,-0.0197660354146702
"Raw141",0.0532698764364548,-0.0146447794995078,0.0495215283884311,0.0535312921283122,-0.0110918584827895,0.0508407498733808,-0.00927313152876534,0.0119427284029316,-0.0789591380355356,0.0288299738836992,-0.00998706903628923,0.0169075656951503,-0.0114238245710783,0.0202024227775037,-0.0409209173440368,0.0114985038444717,0.035134825627835,-0.0575709649583549,0.030988461151676,0.0040285358988683
"Raw142",0.0870609781554212,0.0750404519958431,-0.0342254310543248,0.0377148270863738,0.0306630832912549,-0.0269916880176975,-0.0260467305784996,0.0475908478674367,-0.0221266482297186,-0.0628551376544357,0.0169899234593044,0.0200254606765154,-0.0400743882863047,0.0531703528385959,-0.0572333984266329,-0.00554467318118961,0.0322053081014079,0.0123978041359744,-0.0303246005892913,0.0413788220821934
"Raw143",-0.0156916639446697,-0.0496678369245487,-0.0365884417411927,-0.0272782225908068,-0.0572425186579756,-0.0187566431714304,-0.0216684270953341,-0.028400315238724,-0.0424268567723826,-0.0172611300346461,0.0219849779252288,-0.0688916042477362,-0.0290678844723192,0.00738529755287722,-0.0523725272272635,-0.00605186088727628,0.0147935123432033,0.0133127100440346,-0.0458865299629134,0.0111552856896281
"Raw144",-0.086916595883398,-0.0552999536548509,-0.0322651591522179,-0.0264436153305335,-0.0527509266370106,-0.0483719830575425,0.0206863535641862,-0.0143701316467714,0.0105644088147133,0.0176293515999641,0.032725231107346,-0.00038044879188012,-0.0186040291706437,-0.019368973879835,-0.0455460790185754,-0.00120287164084173,-0.0252936025652486,-0.0210849420809295,0.0501925891480691,-0.038348654734765
"Raw145",0.0254953257339738,-0.0368262205878533,-0.0324573972954817,0.0306178616340513,0.0205467724789874,0.00383306730393255,-0.0377615974730159,-0.00541484849579718,-0.00734215230450025,-0.0266948079956919,-0.00652662580862856,-0.0117873834538988,0.00120997013779971,0.026086381642811,0.0165704403978218,-0.0237288099491264,0.0345788475392777,0.0131077773172513,-0.00241499265817406,0.040589313243564
"Raw146",-0.0417130878017632,0.0424605062242492,-0.0755639160637744,-0.0199687528863097,-0.0741947759948322,-0.112384724638595,0.0186835992804663,-0.0363609899409219,-0.0303261940235749,0.0414329571841938,0.0379763565556746,0.0410284942309081,-0.00210725865638307,0.0710271796016043,0.0335054164838553,-0.0601955891461269,-0.0266041539104866,0.0682503224380104,0.0242918813597506,0.0191995087224836
"Raw147",0.0114856383253827,0.019299872813706,0.0662741115117843,0.0999497821502738,-0.0128542120459542,0.0279845126786479,0.0708909281043099,0.060281407139335,-0.0605884244595024,0.0373914116720299,-0.0505569675988037,-0.0628280277067167,0.0760540218870918,-0.000644105859293841,0.0702198464602157,-0.0329514105812603,-0.041866021735333,-0.00162491887010306,0.0228375031603983,-0.0493418918860987
"Raw148",0.00162346087681219,-0.0256981136098992,0.0342284672429572,-0.0839916567046782,0.00295271257730926,0.10125251263702,-0.0515391113068803,-0.0150489232610225,0.0442466810985611,0.0355588873223964,-0.0170119802950924,-0.0176885073040743,-0.00519066930572883,0.0166502937208893,0.00354179380101631,0.0307621557933435,0.0290837836746069,-0.00367917495816052,-0.0227340084394625,-0.0524701351383161
"Raw149",-0.0616405890582534,0.0587472911036026,-0.0868516898110935,0.0336552833539239,-0.0478979623450637,-0.0210372620992459,0.0204032483223922,-0.00741290702723323,0.0212952293036729,-0.0173686226100659,0.0498188739178085,0.0248139831359991,-0.0292114381010086,0.0301668555911891,0.0120460216702864,0.0120544474618144,-0.030346133171518,0.0423214868200669,0.0553722401074005,0.051417613526371
"Raw150",-0.00917684704184816,-0.00749649627104671,-0.0671926108774066,-0.0207968266828365,0.0436055927785236,-0.0191870255275205,0.0171559471103309,0.022139626460869,-0.0491856909026654,0.00138694950914803,-0.0727252356711531,0.0036052719618908,0.0221857411828405,-0.00147832687483344,0.0352010709979674,-0.0147579647423206,0.0172511100295309,-0.0487991302317155,-0.000849117450687136,-0.00568700348796862
"Raw151",-0.0164719707813869,0.00942032709796102,-0.0774982073854786,0.0421207715747169,0.0252745851135893,-0.0190292061902351,9.68731444590416e-05,-0.041317922991338,0.11092770468708,0.0387207561154813,-0.0112883577481457,-0.0633455397197313,-0.016316409417552,-0.0325136230618094,0.0420989257856699,-0.020417728679855,0.0559359531976811,-0.00658925727145366,-0.0157126885543811,-0.0372635783969885
"Raw152",-0.0115155944838686,-0.0174593066632808,0.0533227525043937,0.0384054987899865,-0.024042432717102,0.0303705781652052,-0.0624413043103307,-0.0385189625799736,0.04805602000812,-0.00812840564727393,-0.0254263729906387,-0.0128357050257286,-0.0688756143722804,-0.0172722654921872,-0.0186699735387669,0.0403527686230586,0.0375920253830988,0.0753967576853015,-0.0939649441492205,-0.0457576752107133
"Raw153",-0.0356037821645543,-0.00792312102859093,-0.0435428869213076,0.00159270863403373,0.0177482592392134,-0.0383330531113533,-0.0757977708243993,-0.0304658673347932,0.0405150005832759,-0.0360399431010433,-0.0644518931621334,-0.081312793409162,0.0092563187126583,-0.00784611348117156,0.0419507627598704,-0.0466496120878209,-0.0674551877451138,0.00202826858066875,0.0326595401900846,-0.00710815243682841
"Raw154",0.00629212152821597,0.00135769921987989,0.0148802929661144,-0.0240890966268234,0.0264168737371643,-0.0273862672860438,0.0647734869880735,0.0392041829386366,0.0951484034151345,0.0299477985881566,0.0414003528768749,-0.0276646560925689,0.0467731178496026,0.0351136497638508,-0.0184632647179609,-0.0223089415557607,-0.0491043960007108,0.0237706890958322,0.0468962098950192,0.0153642129907852
"Raw155",0.0157494594722163,0.103455702162738,-0.0372737439244401,-0.0664386587306395,-0.0125697004306617,0.011048251931777,-0.0106405100756873,0.00872412470400137,-0.0413111214855384,0.019919339160236,0.0275865286025026,0.0261921726291231,-0.0530020013569612,0.00999143692509641,0.0722823386107842,0.025542712434711,0.0373771827978037,-0.00267140948280978,0.0194822954460392,0.000827750388311076
"Raw156",-0.0502487980098896,0.0305658535093472,0.00194736214674956,-0.0174827581925443,0.0244727898835963,0.104662001343904,0.0255367402779864,0.0458311863781631,-0.0403067584308951,-0.0175354026892394,-0.082912911445129,0.00513289166878113,0.0543215392963931,-0.0250769954428283,0.0290581285233937,0.030039028799945,0.028808339106608,0.0631641182007177,-0.00281001864867571,-0.0250592304576376
"Raw157",0.0699252992697689,-0.0427636167720638,-0.0401321770269617,0.0100523065114432,-0.000849921387545392,0.0393439742474012,0.00988371665005826,0.00690512382565349,-0.00725537211650845,0.0668612662040671,-0.0176122794340887,0.0325652770600997,-0.00539692349435375,0.0550960760636954,-0.0190544826902905,0.00837760267917957,-0.0610120414456441,0.0379912854905628,0.0404546684935743,0.0292470249316858
"Raw158",-0.0963332073156591,-0.0278041660301825,-0.0325282440259053,-0.0621740251857152,-0.0487532306082623,0.017579215495743,-0.0465534614744332,-0.0505436228015816,-0.0544852207749142,0.0832313807656352,-0.0316043626812838,0.0334620921575287,-0.0542670387183413,-0.0717325012226615,-0.00196542077918171,0.0693957411214228,-0.0777905357629689,-0.0224331091602785,0.0385964590022606,-0.0509820137949244
"Raw159",0.02659656803043,0.028300088342238,-0.00958161354707297,-0.0196274727863876,0.00268748220417291,0.0226693933107503,0.0479689947761748,-0.0152330768592561,-0.0425033377900884,-0.0187283082608073,-0.0192916912042653,-0.0674161006206751,0.0747943544912309,0.00431857956041921,-0.0291809298695274,-0.00748935053041839,-0.00862311421206427,0.0140981723956911,-0.0362567514498148,0.0694983227248128
"Raw160",-0.0328759821336564,0.0156067834446102,-0.0523165068777448,-0.0449171269285149,-0.0655292967674474,-0.119002369092082,0.0153688054944264,-0.0130282568857662,-0.0233894858444506,-0.0243450395296035,-0.0459348681509332,-0.00621793015209785,0.033890104444368,0.0590167531458467,0.0152567474197986,-0.137085570016404,-0.042618985534613,0.0239242146062201,0.00247979548911296,-0.0244621921380838
"Raw161",0.000583508870646705,0.0099664058511969,-0.00418524848615876,-0.0770433879615257,0.00807831761904491,0.0457399197677931,0.0301864472988793,0.0468407252201752,0.0399612058960068,-0.0117352478809652,-0.0273291323423549,-0.0891861310348336,0.0297689651015993,-0.014061248163499,-0.0484361901354634,0.0365812810468896,0.0464362758529366,0.0324304788399437,-0.0465484910145562,-0.117285585386536
"Raw162",-0.0521173437885361,0.0088514422079263,-0.00481055359804859,0.0495563874705923,-0.106025371898442,-0.0217769066698668,0.0516531945018077,-0.01129400016784,-0.0216296456643783,-0.0149800995526251,-0.0297985449126222,0.00495780240709381,0.074656683487822,0.15595377425329,0.0453894009354351,-0.0899340226653725,0.044267828654244,-0.00676060656631854,-0.0152907761557187,0.0442333798417545
"Raw163",-0.117561360725604,0.0444443134783523,0.0106177490685088,0.0108328448294622,-0.0776466403745237,-0.012712134644299,-0.00988227175989752,0.0156787788324643,-0.0433876232279431,-0.0370693360863771,-0.0432375129537851,-0.0336761201569469,0.0623985089589474,0.0704518490626412,-0.0572303183886665,-0.0610652649197827,-0.0561110417445923,0.0644989276243617,0.0143973770517288,-0.0502834092901836
"Raw164",0.0182371703411657,-0.0516362410338487,-0.0194824427110382,-0.034394726266853,-0.044989068485915,-0.0226440383545547,0.0815295441363371,-0.0300750975169734,0.0693978911280384,0.0347055179381641,0.0123210993145031,0.0188139842997598,0.0391993064424989,0.106071651839008,-0.0560845640248964,-0.05765169005415,0.0471831564220113,0.0792585845958179,0.00881162962055072,-0.00960683810090671
"Raw165",0.00676529552471354,0.11560039935344,-0.0741224874074327,-0.024560012479005,-0.00310203990783947,0.0194143762078486,0.0725760530131538,0.0644502579198728,0.0954640343446436,-0.059535841734241,0.0832444403450476,0.0235089472105034,0.0541945542801621,-0.0345254619502378,0.0530403705723683,0.0311521392437043,-0.0290513691946973,0.0556451772417634,-0.0640488050408006,-0.0344958680749186
"Raw166",0.0538541712471615,-0.0418950109109587,-0.0242680712659266,0.0345828526297589,-0.00386811157136809,-0.0496981003653487,0.00750358574599212,0.0353214984611205,0.0718863542803093,-0.0174959421562035,0.0278296194724751,-0.0611834529985528,0.00848627202426809,0.0733726372345967,-0.0428282585389972,-0.0422044672063882,-0.0796880002629501,0.0576548475893335,0.0408379569444372,0.0328554272179446
"Raw167",0.0648636394446767,0.0272977761218832,-0.0229811090764901,-0.0591198150591423,-0.0122684572759831,-0.0171331050707487,0.0639465129212976,-0.022673754356661,0.0596108234186287,0.0488357538007032,0.0629763165435918,0.0475897613725307,-0.0218501320247199,-0.0197435025930901,0.000448053649570518,0.0136741540638764,0.00696108619666398,-0.124778743883539,0.0432110945441087,0.054515440079643
"Raw168",0.0280389550384429,-0.00392961181746257,-0.0148807176032152,-0.0136668736173851,0.00182951840402721,-0.0536905355660318,0.0319101859945293,-0.0100228056598593,-0.0234564154440378,0.0602776760689257,-0.0438064210586595,0.0431075096094824,0.0438976701728415,0.101996433946817,0.00543283680825444,-0.120739276938391,-0.00623376075865931,-0.0344555962595211,0.0743851010470193,0.073965250297553
"Raw169",-0.0336230335982856,-0.0477235169418867,-0.054142003537792,-0.00495386905286345,0.0508374950083216,-0.0826749467112193,0.0154831834472683,-0.0644345535114108,0.0690851281665639,0.024943520129206,-0.00445799462134243,-0.00398468569345543,0.0176069994178213,-0.0570188072363144,0.0245989636551387,-0.0206705997047547,0.0282048042824623,-0.0154449151831214,0.0120855509646504,0.0337215596588125
"Raw170",0.0194536424337786,-0.00122704060340282,0.0132321955614231,0.0462273148388369,-0.0273652509896535,-0.0860273461289507,-0.0183658332016182,-0.0487124478645581,0.0675552116502434,-0.0139720981434777,0.096094921296332,0.0187367478186137,-0.0823481484375268,-0.0448515983433357,-0.0681304050992862,0.000706206761653662,0.0687696727856865,0.038564289355244,-0.0573995650910703,-0.0511667691281046
"Raw171",0.0256865564350762,0.0108315676150077,0.0865322464451682,0.0505467221041856,-0.0283490163606644,0.0154078032005472,0.0046284888496835,-0.0443437346214779,-0.0595153024886663,0.105511974393166,0.0264054199873692,-0.000984680845703912,-0.00586060046382309,-0.011374357078446,-0.00471172939165979,0.0493992330555653,-0.0491891054644968,-0.0111852915395748,0.103006972436619,0.0327993825293665
"Raw172",0.0308890101632216,-0.0730499165889863,-0.0382636567406537,0.0246314124402076,0.0114526108133128,0.00482325170606511,0.0203196551384003,-0.0294155244570586,-0.021869160955493,0.0396672364570088,-0.0126462560980511,0.00822252424407721,-0.015106658398166,-0.0396010988323242,-0.0400941409445419,0.0221877153796436,0.0433130037978576,0.0440629986279092,-0.00527095938315351,0.0262355261695319
"Raw173",-0.0696549966143996,0.00391474215910359,-0.0369948393603888,-0.0271273380569299,-0.0190972180106471,0.0671644515766237,-0.0841292867169926,-0.0503987532216462,0.00033028052297097,-0.0463161618559835,0.0222487099366529,0.0410112391133511,-0.0971584909269538,-0.0285975838279948,-0.0411932068455083,0.0800879534274604,-0.00540225507874048,0.051466677222701,-0.0810222025186423,0.0463384743722527
"Raw174",0.0382899651237035,0.0380676668147775,0.0758646427803262,-0.0124303846408951,0.0287457636745675,-0.0399184649074306,-0.0738693940496121,-0.0435581133347653,0.0158521049641926,0.0756466510142743,0.00512472418928479,-0.000101456877947951,-0.0283013114063615,0.0591897559698807,0.00585002848771134,-0.0454280541783212,-0.03802181763755,0.00925660685777151,0.0925050319155729,0.0253088858885852
"Raw175",0.0816884649616449,0.0669065341135398,0.0216695966988303,-0.0786523741347317,0.0544096788246774,-0.00657150679098259,0.0570436510392184,-0.0450508097283416,-0.0497955453970583,0.0332992419339065,0.00556548552750252,0.00653342605356518,0.0357488157053755,-0.0408407176048993,-0.0132048381722256,-0.0143767328262789,0.0611383673127722,0.0415395314256757,-0.0266265177560737,0.0758054609415043
"Raw176",0.0149824438099741,0.0217392614661091,0.0745418135261832,-0.000297942815376219,-0.00306551261716577,-0.0187018474913036,-0.0546969664347801,-0.0466636374114648,0.0415042635364767,0.028062095135334,0.0272087515104567,-0.000570389231970726,-0.0417217701165637,-0.000118495538536979,-0.00188899409253178,-0.035759466402386,-0.059470148504762,-0.00848310532701991,0.0769747937162852,0.0231215666048133
"Raw177",0.0404614669013323,-0.0219679549971467,-0.0126903021148146,0.0655929449528841,0.00987827949925541,0.0694305781561065,-0.0171586759915758,0.0416130274169466,0.0306149109779218,-0.0140931055680883,0.0339716360411845,0.0360416606759935,-0.0549839016660771,-0.024929558537162,-0.00356299569303167,0.0757491722314144,-0.058123901719559,0.00790750012126268,0.0450692294661304,0.0321097635277009
"Raw178",0.0644599936516994,0.0132298593268358,-0.00962856350505483,-0.0331525843109657,-0.000287137449103647,0.0216513481810248,-0.0159227340649109,-0.0241370439398602,0.0667190429723664,0.023003417370485,0.0222770591229142,0.0242970144679346,-0.014041344918936,0.0250675600348022,0.0278867716408097,0.0096695090703518,0.0182319676454517,-0.0929639284774905,0.0348042673311763,0.0025704507104541
"Raw179",-0.0590978053282105,0.0450602723335521,0.0472467624906487,-0.0212396572076435,-0.0569146753015789,0.0845164559256747,0.0468740750039065,-0.0281412517499195,-0.00490661928367855,-0.0302295495702848,0.00796001393793642,-0.0350505538166339,0.0207246985661467,-0.0945685362339127,0.036096777530479,0.0609547749794057,-0.00381926346979951,-0.0354316282242468,0.0261599116013492,0.0305497861957581
"Raw180",-0.0174254638208849,-0.00341479483984987,0.0341475973271327,-0.0691141647463949,-0.0216036716731577,-0.0762253716805471,-0.057859784814769,-0.0304044546294529,0.0193062249026601,0.00817323405573636,0.0572746855338464,0.0120598734656815,-0.0517504193589743,0.0297549593815634,-0.0279541515541042,-0.023619018023947,0.0129724271561952,0.0472559710709992,-0.0279869531026999,-0.0165644267194565
"Raw181",0.0321011852103384,-0.00185992454908623,-0.0207903406800444,-0.0419059732483557,-0.0652693813381142,0.028130662978149,0.0765490790232976,0.0121462883452837,0.0272347184430466,-0.0584664571241382,0.0565204103381006,-0.0491896505411416,0.0623891337443885,0.00379959455449543,0.00615422824285324,0.022444139546885,0.019821868460874,0.0212095963477649,-0.0236523049223071,-0.00994031301756727
"Raw182",0.049774141321413,-0.0171747522255731,-0.0354141853111999,-0.0695122460277129,-0.00158259682240801,-0.0399174398076691,0.00463704776371033,-0.000770731666313112,0.0320832669219705,0.00310222449044836,0.0240739242770713,0.0441487813743031,0.0203693822701822,0.0540820660546199,-0.0583770212970756,-0.0256698984167399,0.0612730519435646,-0.000963619344000927,-0.0178928876880989,-0.0529211913157773
"Raw183",0.0631258924077688,0.145581857435794,0.0496475306861069,0.00315801422858804,0.0527841516562659,0.0513525547506633,-0.0688009858540474,-0.0192782235747939,-0.08252740047202,0.00700012772587731,-0.0597769073542636,-0.00983612874648475,-0.0105291211082508,-0.0226194186838443,0.029070776310056,0.0365673021984436,-0.0114154119167532,0.0470881408958945,0.014375599228744,0.0473133353041487
"Raw184",-0.0198531677369611,0.0223748877693066,0.000316135702567247,-0.0349017780135505,0.0644969117026109,0.0332254270674249,-0.0498365493356499,0.0365367055612356,0.0376989651985482,0.00245327128700967,0.00503344415436725,-0.0679790070992264,-0.0352486478478754,-0.0355536703741059,0.0615725214188,0.0424405141644586,-0.0373906725049729,-0.0112703163524679,0.012378774394596,-0.0251928215850458
